activation,lemma,present_phones,past_phones
1.7362161874771118,romanticize,R OW M AE N T AH S AY Z,R OW M AE N T AH S AY Z D
1.6814918518066406,disincline,D IH S IH N K L AY N,D IH S IH N K L AY N D
1.6430045366287231,misunderstand,M IH S AH N D ER S T AE N D,M IH S AH N D ER S T UH D
1.6199398040771484,desensitize,D IH S EH N S AH T AY Z,D IH S EH N S AH T AY Z D
1.591474175453186,strand,S T R AE N D,S T R AE N D IH D
1.5755878686904907,intensify,IH N T EH N S AH F AY,IH N T EH N S AH F AY D
1.5741910934448242,berend,B EH R EH N D,B EH R AH N T
1.5660351514816284,demonstrate,D EH M AH N S T R EY T,D EH M AH N S T R EY T IH D
1.5609995126724243,augment,AO G M EH N T,AA G M EH N T IH D
1.5372246503829956,decentralize,D IH S EH N T R AH L AY Z,D IH S EH N T R AH L AY Z D
1.5167832374572754,finance,F AH N AE N S,F IH N AE N S T
1.5021519660949707,alternate,AO L T ER N AH T,AO L T ER N EY T IH D
1.5003517866134644,refinance,R IY F AH N AE N S,R IY F AH N AE N S T
1.499081015586853,second,S EH K AH N D,S EH K AH N D IH D
1.4966896772384644,reconstitute,R IY K AA N S T AH T UW T,R IY K AA N S T AH T UW T IH D
1.4835549592971802,refund,R IH F AH N D,R IH F AH N D IH D
1.463797926902771,derange,D IH R EY N JH,D IH R EY N JH D
1.4557453393936157,modernize,M AA D ER N AY Z,M AA D ER N AY Z D
1.4410649538040161,colonize,K AA L AH N AY Z,K AA L AH N AY Z D
1.4365525245666504,pigeonhole,P IH JH AH N HH OW L,P IH JH AH N HH OW L D
1.4356718063354492,germinate,JH ER M AH N EY T,JH ER M AH N EY T IH D
1.4267911911010742,indenture,IH N D EH N CH ER,IH N D EH N CH ER D
1.4071097373962402,relend,R IY L EH N D,R IH L EH N T
1.406092882156372,internationalize,IH N T ER N AE SH AH N AH L AY Z,IH N T ER N AE SH AH N AH L AY Z D
1.4019993543624878,insinuate,IH N S IH N Y UW EY T,IH N S IH N Y UW EY T IH D
1.3924835920333862,reconcile,R EH K AH N S AY L,R EH K AH N S AY L D
1.392151951789856,mechanize,M EH K AH N AY Z,M EH K AH N AY Z D
1.3892265558242798,orient,AO R IY EH N T,AO R IY EH N T AH D
1.3872827291488647,commend,K AH M EH N D,K AH M EH N D IH D
1.3858540058135986,pattern,P AE T ER N,P AE T ER N D
1.3851462602615356,splinter,S P L IH N T ER,S P L IH N T ER D
1.3844414949417114,lament,L AH M EH N T,L AH M EH N T IH D
1.3829737901687622,outman,AW T M AH N,AW T M AE N D
1.3826607465744019,demean,D IH M IY N,D IH M IY N D
1.38164484500885,strain,S T R EY N,S T R EY N D
1.3805946111679077,outrun,AW T R AH N,AW T R AE N
1.3782612085342407,orphan,AO R F AH N,AO R F AH N D
1.3762626647949219,intone,IH N T OW N,IH N T OW N D
1.3747200965881348,return,R IH T ER N,R IH T ER N D
1.3735936880111694,resonate,R EH Z AH N EY T,R EH Z AH N EY T IH D
