activation,lemma,present_phones,past_phones
3.7210781574249268,purify,P Y UH R AH F AY,P Y UH R AH F AY D
3.485102415084839,curate,K Y UH R AH T,K Y UH R EY T IH D
3.1659557819366455,pluralize,P L UH R AH L AY Z,P L UH R AH L AY Z D
2.9368855953216553,establish,IH S T AE B L IH SH,IH S T AE B L IH SH T
2.791670083999634,cure,K Y UH R,K Y UH R D
2.4720089435577393,assure,AH SH UH R,AH SH UH R D
2.346168279647827,overestimate,OW V ER EH S T AH M EY T,OW V ER EH S T AH M EY T IH D
2.1575565338134766,accomplish,AH K AA M P L IH SH,AH K AA M P L IH SH T
2.018390417098999,allure,AH L UH R,AH L UH R D
1.637495517730713,humanize,HH Y UW M AH N AY Z,HH Y UW M AH N AY Z D
1.5017986297607422,approximate,AH P R AA K S AH M AH T,AH P R AA K S AH M EY T IH D
1.3839092254638672,metastasize,M AH T AE S T AH S AY Z,M AH T AE S T AH S AY Z D
1.3209803104400635,humiliate,HH Y UW M IH L IY EY T,HH Y UW M IH L IY EY T IH D
1.0775396823883057,hydrate,HH AY D R EY T,HH AY D R EY T AH D
0.796055793762207,redistribute,R IY D IH S T R IH B Y UW T,R IY D IH S T R IH B Y UW T IH D
0.7894610166549683,collectivize,K AH L EH K T IH V AY Z,K AH L EH K T IH V AY Z D
0.6722458600997925,ashame,AH SH EY M,AH SH EY M D
0.6529357433319092,urge,ER JH,ER JH D
0.5139486789703369,mutate,M Y UW T EY T,M Y UW T EY T IH D
0.24958309531211853,junk,JH AH NG K,JH AH NG K T
