activation,lemma,present_phones,past_phones
1.9006445407867432,trumpet,T R AH M P AH T,T R AH M P AH T IH D
1.8077847957611084,transfix,T R AE N S F IH K S,T R AE N S F IH K S T
1.661386251449585,dimension,D IH M EH N SH AH N,D AH M EH N CH AH N D
1.5553689002990723,unclassify,AH N K L AE S IH F AY,AH N K L AE S IH F AY D
1.4712927341461182,reclassify,R IY K L AE S IH F AY,R IY K L AE S AH F AY D
1.4238120317459106,isolate,AY S AH L EY T,AY S AH L EY T AH D
1.246268630027771,irritate,IH R IH T EY T,IH R AH T EY T AH D
1.1560678482055664,advantage,AE D V AE N T IH JH,AE D V AE N T IH JH D
1.1386833190917969,implant,IH M P L AE N T,IH M P L AE N T IH D
1.0758254528045654,idealize,AY D IY L AY Z,AY D IY AH L AY Z D
1.0653111934661865,escort,EH S K AO R T,EH S K AO R T IH D
0.986599326133728,exasperate,IH G Z AE S P ER EY T,IH G Z AE S P ER EY T IH D
0.9805099964141846,divorce,D IH V AO R S,D IH V AO R S T
0.9602565765380859,cremate,K R IY M EY T,K R IY M EY T IH D
0.9533346891403198,prepackage,P R IY P AE K AH JH,P R IY P AE K AH JH D
0.9487464427947998,turbocharge,T ER B OW CH AA R JH,T ER B OW CH AA R JH D
0.9476981163024902,understate,AH N D ER S T EY T,AH N D ER S T EY T IH D
0.9420454502105713,oscillate,AA S AH L EY T,AA S AH L EY T AH D
0.9325668811798096,overexcite,OW V ER EH K S AY T,OW V ER EH K S AY T IH D
0.8906242847442627,recast,R IY K AE S T,R IY K AE S T
0.8723448514938354,include,IH N K L UW D,IH N K L UW D AH D
0.8316700458526611,browbeat,B R AW B IY T,B R AW B IY T
0.8238860368728638,deplete,D IH P L IY T,D IH P L IY T IH D
0.8228793144226074,earmark,IH R M AA R K,IH R M AA R K T
0.7826724052429199,accessorize,AE K S EH S ER AY Z,AE K S EH S ER AY Z D
0.7784584760665894,idle,AY D AH L,AY D AH L D
0.7732330560684204,advance,AH D V AE N S,AH D V AE N S T
0.7665899991989136,exhaust,IH G Z AO S T,IH G Z AO S T IH D
0.7283725738525391,predestine,P R IY D EH S T AH N,P R IY D EH S T AH N D
0.7053730487823486,overcast,OW V ER K AE S T,OW V ER K AE S T
0.6963455677032471,idolize,AY D AH L AY Z,AY D AH L AY Z D
0.6954089403152466,dramatize,D R AA M AH T AY Z,D R AE M AH T AY Z D
0.6944185495376587,encapsulate,EH N K AE P S AH L EY T,EH N K AE P S AH L EY T IH D
0.6813733577728271,preempt,P R IY EH M P T,P R IY EH M P T IH D
0.67702317237854,recruit,R AH K R UW T,R IH K R UW T IH D
0.6686419248580933,recapitalize,R IY K AE P IH T AH L AY Z,R IY K AE P IH T AH L AY Z D
0.6520856618881226,dismantle,D IH S M AE N T AH L,D IH S M AE N T AH L D
0.6486167907714844,ice,AY S,AY S T
0.631843090057373,understand,AH N D ER S T AE N D,AH N D ER S T UH D
0.6201088428497314,dement,D AH M EH N T,D IH M EH N T IH D
0.6168955564498901,organize,AO R G AH N AY Z,AO R G AH N AY Z D
0.600386381149292,unbundle,AH N B AH N D AH L,AH N B AH N D AH L D
0.5975791215896606,attempt,AH T EH M P T,AH T EH M P T IH D
0.5615438222885132,critique,K R AH T IY K,K R IH T IY K T
0.5496293306350708,declassify,D IH K L AE S AH F AY,D IH K L AE S AH F AY D
0.5028810501098633,crumple,K R AH M P AH L,K R AH M P AH L D
0.48600295186042786,prompt,P R AA M P T,P R AA M P T IH D
0.4405845105648041,tremble,T R EH M B AH L,T R EH M B AH L D
0.4375816881656647,truncate,T R AH NG K EY T,T R AH NG K EY T IH D
0.43594762682914734,transpose,T R AE N S P OW Z,T R AE N S P OW Z D
0.4127725064754486,debilitate,D AH B IH L AH T EY T,D AH B IH L AH T EY T IH D
0.4095604717731476,inventory,IH N V AH N T AO R IY,IH N V AH N T AO R IY D
0.40831753611564636,aspirate,AE S P ER EY T,AE S P ER EY T IH D
0.40744706988334656,underprice,AH N D ER P R AY S,AH N D ER P R AY S T
0.3962700068950653,underscore,AH N D ER S K AO R,AH N D ER S K AO R D
0.395201712846756,invest,IH N V EH S T,IH N V EH S T AH D
0.39169564843177795,trounce,T R AW N S,T R AW N S T
0.37662193179130554,crucify,K R UW S AH F AY,K R UW S AH F AY D
0.33032694458961487,addle,AE D AH L,AE D AH L D
0.32824811339378357,record,R AH K AO R D,R AH K AO R D IH D
0.326847642660141,crimp,K R IH M P,K R IH M P T
0.30320075154304504,discipline,D IH S AH P L AH N,D IH S AH P L AH N D
0.2950126826763153,unemploy,AH N IH M P L OY,AH N EH M P L OY D
0.2686786353588104,crunch,K R AH N CH,K R AH N CH T
0.22985664010047913,dilapidate,D AH L AE P AH D EY T,D AH L AE P AH D EY T IH D
0.03737470507621765,prorate,P R OW R EY T,P R OW R EY T IH D
