activation,lemma,present_phones,past_phones
2.870250940322876,exchange,IH K S CH EY N JH,IH K S CH EY N JH D
2.3214540481567383,imitate,IH M AH T EY T,IH M AH T EY T IH D
1.9102728366851807,irritate,IH R IH T EY T,IH R AH T EY T AH D
1.7387702465057373,overtax,OW V ER T AE K S,OW V ER T AE K S T
1.6405725479125977,exterminate,IH K S T ER M AH N EY T,IH K S T ER M AH N EY T IH D
1.437978982925415,immolate,IH M AH L EY T,IH M AH L EY T AH D
1.2785029411315918,implement,IH M P L AH M AH N T,IH M P L AH M EH N T AH D
1.1419363021850586,amortize,AE M ER T AY Z,AE M ER T AY Z D
1.0664074420928955,evolve,IH V AA L V,IH V AA L V D
1.0439684391021729,overtake,OW V ER T EY K,OW V ER T UH K
1.0407626628875732,evidence,EH V AH D AH N S,EH V IH D AH N S T
1.0167455673217773,expunge,IH K S P AH N JH,IH K S P AH N JH D
0.9868518710136414,overlay,OW V ER L EY,OW V ER L EY D
0.9783176779747009,predominate,P R IH D AA M AH N EY T,P R IH D AA M AH N EY T IH D
0.9539660811424255,sentence,S EH N T AH N S,S EH N T AH N S T
0.9005765318870544,countenance,K AW N T AH N AH N S,K AW N T AH N AH N S T
0.8808800578117371,prearrange,P R IY ER EY N JH,P R IY ER EY N JH D
0.8637835383415222,emit,IH M IH T,IH M IH T AH D
0.8297950625419617,destabilize,D IH S T EY B AH L AY Z,D IH S T EY B AH L AY Z D
0.8057642579078674,annotate,AE N AH T EY T,AE N AH T EY T IH D
0.7494425177574158,sustain,S AH S T EY N,S AH S T EY N D
0.6529766917228699,overpay,OW V ER P EY,OW V ER P EY D
0.6334163546562195,preconceive,P R IY K AH N S IY V,P R IY K AH N S IY V D
0.587181031703949,pronounce,P R AH N AW N S,P R AH N AW N S T
0.5211398005485535,reevaluate,R IY IH V AE L UW EY T,R IY IH V AE L Y UW EY T IH D
0.5100597739219666,embezzle,IH M B EH Z AH L,IH M B EH Z AH L D
0.49817007780075073,inoculate,IH N AA K Y AH L EY T,IH N AA K Y AH L EY T IH D
0.4941430687904358,agitate,AE JH AH T EY T,AE JH AH T EY T IH D
0.47816938161849976,predicate,P R EH D AH K EY T,P R EH D AH K EY T IH D
0.45250600576400757,point,P OY N T,P OY N T IH D
0.42392122745513916,overturn,OW V ER T ER N,OW V ER T ER N D
0.3969138264656067,reattach,R IY AH T AE CH,R IY AH T AE CH T
0.3642622232437134,able,EY B AH L,EY B AH L D
0.3382647633552551,instantiate,IH N S T AE N SH IY EY T,IH N S T AE N SH IY EY T AH D
