activation,lemma,present_phones,past_phones
4.39311408996582,scapegoat,S K EY P G OW T,S K EY P G OW T IH D
2.84694766998291,bequeath,B IH K W IY TH,B AH K W IY TH T
1.9878071546554565,stagnate,S T AE G N EY T,S T AE G N EY T IH D
1.7402538061141968,stalemate,S T EY L M EY T,S T EY L M EY T IH D
1.5832520723342896,stigmatize,S T IH G M AH T AY Z,S T IH G M AH T AY Z D
1.5078123807907104,sidetrack,S AY D T R AE K,S AY D T R AE K T
1.4761532545089722,safeguard,S EY F G AA R D,S EY F G AA R D IH D
1.3133679628372192,experiment,IH K S P EH R AH M AH N T,IH K S P EH R AH M AH N T AH D
1.2644401788711548,mishear,M IH S HH IY R,M IH S HH ER D
1.2489560842514038,depressurize,D IH P R EH SH ER AY Z,D IH P R EH SH ER AY Z D
1.0948618650436401,extrovert,EH K S T R AH V ER T,EH K S T R AH V ER T IH D
1.0384083986282349,disgorge,D IH S G AO R JH,D IH S G AO R JH D
1.0069944858551025,experience,IH K S P IH R IY AH N S,IH K S P IH R IY AH N S T
0.9765106439590454,restart,R IY S T AA R T,R IY S T AA R T IH D
0.9424177408218384,expunge,IH K S P AH N JH,IH K S P AH N JH D
0.901565670967102,excoriate,EH K S K AO R IY EY T,EH K S K AO R IY EY T IH D
0.8978738784790039,sequester,S IH K W EH S T ER,S IH K W EH S T ER D
0.8080087900161743,backfire,B AE K F AY R,B AE K F AY ER D
0.7990832328796387,repatriate,R IY P EY T R IY EY T,R IY P EY T R IY EY T IH D
0.7907720804214478,sculpture,S K AH L P CH ER,S K AH L P CH ER D
0.6653704643249512,outspend,AW T S P EH N D,AW T S P EH N T
0.6610257625579834,depreciate,D IH P R IY SH IY EY T,D IH P R IY SH IY EY T IH D
0.6322492361068726,sympathize,S IH M P AH TH AY Z,S IH M P AH TH AY Z D
0.5819000005722046,bombard,B AA M B AA R D,B AA M B AA R D IH D
0.47782742977142334,socialize,S OW SH AH L AY Z,S OW SH AH L AY Z D
0.19916218519210815,sparkle,S P AA R K AH L,S P AA R K AH L D
