activation,lemma,present_phones,past_phones
2.3895046710968018,research,R IY S ER CH,R IY S ER CH T
1.8687293529510498,rework,R IY W ER K,R IY W ER K T
1.7887449264526367,undernourish,AH N D ER N ER IH SH,AH N D ER N ER IH SH T
1.7423553466796875,rehearse,R IY HH ER S,R IY HH ER S T
1.5340917110443115,aspirate,AE S P ER EY T,AE S P ER EY T IH D
1.4585204124450684,beseech,B IY S IY CH,B IY S IY CH T
1.2857218980789185,repurchase,R IY P ER CH AH S,R IY P ER CH AH S T
1.2169891595840454,splurge,S P L ER JH,S P L ER JH D
1.1787248849868774,return,R IH T ER N,R IH T ER N D
1.082193374633789,meter,M IY T ER,M IY T ER D
1.0491880178451538,intern,IH N T ER N,IH N T ER N D
1.0220433473587036,excerpt,EH K S ER P T,EH K S ER P T IH D
0.8957338333129883,teeter,T IY T ER,T IY T ER D
0.881578803062439,pattern,P AE T ER N,P AE T ER N D
0.8080577850341797,peter,P IY T ER,P IY T ER D
0.7718709707260132,undercount,AH N D ER K AW N T,AH N D ER K AW N T IH D
0.7390861511230469,asphyxiate,AE S F IH K S IY EY T,AE S F IH K S IY EY T IH D
0.7256879806518555,letter,L EH T ER,L EH T ER D
0.659886360168457,understate,AH N D ER S T EY T,AH N D ER S T EY T IH D
0.6345834732055664,fetter,F EH T ER,F EH T ER D
0.6162183284759521,vaporize,V EY P ER AY Z,V EY P ER AY Z D
0.44724059104919434,answer,AE N S ER,AE N S ER D
0.44296133518218994,better,B EH T ER,B EH T ER D
0.4406677484512329,oblige,AH B L AY JH,AH B L AY JH D
0.4396321773529053,feature,F IY CH ER,F IY CH ER D
0.334509015083313,reverse,R IH V ER S,R IH V ER S T
0.3202364444732666,betake,B IY T EY K,B EH T UH K
0.3159295320510864,knee,N IY,N IY D
0.13772964477539062,banish,B AE N IH SH,B AE N IH SH T
