activation,lemma,present_phones,past_phones
2.5386481285095215,lambaste,L AE M B AE S T,L AE M B AE S T IH D
2.28507924079895,predestine,P R IY D EH S T AH N,P R IY D EH S T AH N D
1.7486937046051025,varnish,V AA R N IH SH,V AA R N IH SH T
1.6584961414337158,member,M EH M B ER,M EH M B ER D
1.5757248401641846,dimension,D IH M EH N SH AH N,D AH M EH N CH AH N D
1.475171685218811,barbecue,B AA R B IH K Y UW,B AA R B IH K Y UW D
1.475171685218811,barbeque,B AA R B IH K Y UW,B AA R B IH K Y UW D
1.2720308303833008,tarnish,T AA R N IH SH,T AA R N IH SH T
1.106510877609253,garnish,G AA R N IH SH,G AA R N IH SH T
0.9676116704940796,computerize,K AH M P Y UW T ER AY Z,K AH M P Y UW T ER AY Z D
0.937785267829895,compact,K AA M P AE K T,K AH M P AE K T IH D
0.9299116134643555,demilitarize,D IY M IH L AH T ER AY Z,D IY M IH L AH T ER AY Z D
0.8539907932281494,parachute,P EH R AH SH UW T,P EH R AH SH UW T IH D
0.7926740646362305,perish,P EH R IH SH,P EH R IH SH T
0.7420824766159058,recapitalize,R IY K AE P IH T AH L AY Z,R IY K AE P IH T AH L AY Z D
0.7233681678771973,overburden,OW V ER B ER D AH N,OW V ER B ER D AH N D
0.678214430809021,zero,Z IH R OW,Z IH R OW D
0.6311074495315552,garner,G AA R N ER,G AA R N ER D
0.5934687852859497,cherish,CH EH R IH SH,CH EH R IH SH T
0.5205715894699097,commence,K AH M EH N S,K AH M EH N S T
0.3093900978565216,harness,HH AA R N AH S,HH AA R N AH S T
0.2273145616054535,tumble,T AH M B AH L,T AH M B AH L D
