activation,lemma,present_phones,past_phones
2.5791053771972656,treble,T R EH B AH L,T R EH B AH L D
2.4417309761047363,ramble,R AE M B AH L,R AE M B AH L D
2.4273629188537598,fumble,F AH M B AH L,F AH M B AH L D
2.363203525543213,tumble,T AH M B AH L,T AH M B AH L D
2.328537940979004,gamble,G AE M B AH L,G AE M B AH L D
2.2955174446105957,mumble,M AH M B AH L,M AH M B AH L D
2.27595853805542,humble,HH AH M B AH L,HH AH M B AH L D
2.2596850395202637,rumble,R AH M B AH L,R AH M B AH L D
2.250443935394287,mothball,M AO TH B AO L,M AO TH B AO L D
2.1820578575134277,trouble,T R AH B AH L,T R AH B AH L D
2.0386219024658203,ennoble,IH N OW B AH L,IH N OW B AH L D
2.0070958137512207,snowball,S N OW B AO L,S N OW B AO L D
1.9682716131210327,firebomb,F AY ER B AA M,F AY R B AA M D
1.9598759412765503,snub,S N AH B,S N AH B D
1.959617018699646,cube,K Y UW B,K Y UW B D
1.9176441431045532,misbehave,M IH S B AH HH EY V,M IH S B AH HH EY V D
1.8496812582015991,jumble,JH AH M B AH L,JH AH M B AH L D
1.8438838720321655,club,K L AH B,K L AH B D
1.8319555521011353,marble,M AA R B AH L,M AA R B AH L D
1.820318341255188,drub,D R AH B,D R AH B D
1.8061589002609253,stub,S T AH B,S T AH B D
1.7612384557724,symbolize,S IH M B AH L AY Z,S IH M B AH L AY Z D
1.7261377573013306,garble,G AA R B AH L,G AA R B AH L D
1.6301254034042358,crab,K R AE B,K R AE B D
1.5928748846054077,corbel,K AO R B AH L,K AO R B AH L D
1.5667935609817505,elaborate,IH L AE B R AH T,IH L AE B ER EY T AH D
1.5139070749282837,inebriate,IH N EH B R IY EY T,IH N EH B R IY EY T AH D
1.5087143182754517,bribe,B R AY B,B R AY B D
1.4767762422561646,browbeat,B R AW B IY T,B R AW B IY T
1.4537140130996704,overbuy,OW V ER B AY,OW V ER B AO T
1.4496248960494995,combine,K AA M B AY N,K AH M B AY N D
1.4488834142684937,disembody,D IH S IH B AA D IY,D IH S IH B AA D IY D
1.4262405633926392,disbar,D IH S B AA R,D IH S B AA R D
1.4208959341049194,dribble,D R IH B AH L,D R IH B AH L D
1.3935679197311401,disburse,D IH S B ER S,D IH S B ER S T
1.3865493535995483,drab,D R AE B,D R AE B D
1.3623818159103394,warble,W AO R B AH L,W AO R B AH L D
1.2887860536575317,number,N AH M B ER,N AH M B ER D
1.2443050146102905,homestead,HH OW M S T EH D,HH OW M S T EH D IH D
1.1848024129867554,chamber,CH EY M B ER,CH EY M B ER D
1.1710073947906494,probe,P R OW B,P R OW B D
1.1448973417282104,mishear,M IH S HH IY R,M IH S HH ER D
1.1427175998687744,absorb,AH B Z AO R B,AH B Z AO R B D
1.0658656358718872,freckle,F R EH K AH L,F R EH K AH L D
1.0598000288009644,fingerprint,F IH NG G ER P R IH N T,F IH NG G ER P R IH N T IH D
1.0346447229385376,admire,AE D M AY R,AH D M AY ER D
1.0132578611373901,bombard,B AA M B AA R D,B AA M B AA R D IH D
0.9910070896148682,crenelate,K R EH N AH L EY T,K R EH N AH L EY T AH D
0.9716806411743164,carbonate,K AA R B AH N EY T,K AA R B AH N EY T IH D
0.9586089849472046,abstract,AE B S T R AE K T,AE B S T R AE K T IH D
0.9024420976638794,grab,G R AE B,G R AE B D
0.8244835138320923,populate,P AA P Y AH L EY T,P AA P Y AH L EY T IH D
0.7827721834182739,flabbergast,F L AE B ER G AE S T,F L AE B ER G AE S T IH D
0.7273701429367065,aspire,AH S P AY R,AH S P AY R D
0.7148880958557129,globalize,G L OW B AH L AY Z,G L OW B AH L AY Z D
0.6619209051132202,fracture,F R AE K CH ER,F R AE K CH ER D
0.6315549612045288,carbonize,K AA R B AH N AY Z,K AA R B AH N AY Z D
0.6059228181838989,premier,P R EH M IH R,P R EH M IH R D
0.6059228181838989,premiere,P R EH M IH R,P R EH M IH R D
0.5966246128082275,unsubscribe,AH N S AH B S K R AY B,AH N S AH B S K R AY B D
0.5946407318115234,immobilize,IH M OW B AH L AY Z,IH M OW B AH L AY Z D
0.5887503623962402,angulate,AE NG G Y UW L EY T,AE NG G Y UW L EY T IH D
0.5651184320449829,chortle,CH AO R T AH L,CH AO R T AH L D
0.5625331401824951,itemize,AY T AH M AY Z,AY T AH M AY Z D
0.5522439479827881,attenuate,AH T EH N Y UW EY T,AH T EH N Y UW EY T IH D
0.48421669006347656,ascribe,AH S K R AY B,AH S K R AY B D
0.44434189796447754,facet,F AE S AH T,F AE S AH T IH D
0.43222296237945557,garb,G AA R B,G AA R B D
0.4248523712158203,vacate,V EY K EY T,V EY K EY T IH D
0.39872634410858154,facilitate,F AH S IH L AH T EY T,F AH S IH L AH T EY T IH D
0.3985496759414673,enumerate,IH N UW M ER EY T,IH N UW M ER EY T IH D
0.39292681217193604,assert,AH S ER T,AH S ER T IH D
0.3741384744644165,extirpate,EH K S T ER P EY T,EH K S T ER P EY T AH D
0.35429441928863525,blab,B L AE B,B L AE B D
0.3506736755371094,ask,AE S K,AE S K T
0.31502020359039307,distil,D IH S T IH L,D IH S T IH L D
0.23377692699432373,firm,F ER M,F ER M D
0.23333144187927246,costume,K AA S T UW M,K AO S T UW M D
0.21397453546524048,freak,F R IY K,F R IY K T
0.18207859992980957,assume,AH S UW M,AH S UW M D
0.18123465776443481,overuse,OW V ER Y UW Z,OW V ER Y UW Z D
0.15647226572036743,hang,HH AE NG,HH AH NG
0.13367384672164917,barb,B AA R B,B AA R B D
