activation,lemma,present_phones,past_phones
2.797123670578003,overhang,OW V ER HH AE NG,OW V ER HH AH NG
1.526085376739502,influence,IH N F L UW AH N S,IH N F L UW AH N S T
1.491428256034851,etch,EH CH,EH CH T
1.4255759716033936,withhold,W IH TH HH OW L D,W IH TH HH EH L D
1.346340537071228,ogle,OW G AH L,OW G AH L D
1.1588516235351562,opine,OW P AY N,OW P AY N D
1.0329389572143555,egg,EH G,EH G D
1.0329389572143555,egge,EH G,EH G D
0.9227454662322998,open,OW P AH N,OW P AH N D
0.9103894233703613,overemphasize,OW V ER EH M F AH S AY Z,OW V ER EH M F AH S AY Z D
0.8299124240875244,overload,OW V ER L OW D,OW V ER L OW D IH D
0.707464337348938,eke,IY K,IY K T
0.640521228313446,inure,IH N Y UH R,IH N Y UH R D
0.5554901361465454,outshine,AW CH AY N,AW T SH OW N
0.4938991665840149,enclose,IH N K L OW Z,EH N K L OW Z D
0.44339418411254883,up,AH P,AH P T
0.29357802867889404,wow,W AW,W AW D
0.24916189908981323,zone,Z OW N,Z OW N D
0.09071958065032959,ebb,EH B,EH B AH D
