activation,lemma,present_phones,past_phones
1.9020811319351196,reintegrate,R IY IH N T AH G R EY T,R IY IH N T AH G R EY T IH D
1.7553848028182983,reestablish,R IY IH S T AE B L IH SH,R IY IH S T AE B L IH SH T
1.7317487001419067,reincarnate,R IY IH N K AA R N EY T,R IY IH N K AA R N EY T IH D
1.7284950017929077,reinstall,R IY IH N S T AA L,R IY IH N S T AA L D
1.7039037942886353,reinstitute,R IY IH N S T IH T UW T,R IY IH N S T IH T UW T IH D
1.6379963159561157,reactivate,R IY AE K T AH V EY T,R IY AE K T AH V EY T IH D
1.62563955783844,reconfigure,R IY K AH N F IH G Y ER,R IY K AH N F IH G Y ER D
1.5852229595184326,refocus,R IY F OW K AH S,R IY F OW K AH S T
1.5501338243484497,renominate,R IY N AO M IH N EY T,R IY N AA M AH N EY T IH D
1.5309356451034546,restructure,R IY S T R AH K CH ER,R IY S T R AH K CH ER D
1.503159523010254,recertify,R IY S ER T AH F AY,R IY S ER T IH F AY D
1.4902855157852173,reinvite,R IY IH N V AY T,R IY IH N V AY T IH D
1.4880372285842896,reinforce,R IY IH N F AO R S,R IY IH N F AO R S T
1.4870944023132324,revamp,R IY V AE M P,R IY V AE M P T
1.474542498588562,reschedule,R IY S K EH JH UW L,R IY S K EH JH UW L D
1.4744476079940796,resell,R IY S EH L,R IY S OW L D
1.4685349464416504,repay,R IY P EY,R IY P EY D
1.4641855955123901,rework,R IY W ER K,R IY W ER K T
1.4577114582061768,remarry,R IY M EH R IY,R IY M EH R IY D
1.4561420679092407,revile,R IY V AY L,R IY V AY L D
1.4560176134109497,react,R IY AE K T,R IY AE K T IH D
1.4545248746871948,refile,R IY F AY L,R IY F AY L D
1.454275131225586,reach,R IY CH,R IY CH T
1.4515329599380493,rewrite,R IY R AY T,R IY R OW T
1.4452193975448608,reoffer,R IY AO F ER,R IY AO F ER D
1.4446407556533813,reset,R IY S EH T,R IY S EH T
1.4427651166915894,recast,R IY K AE S T,R IY K AE S T
1.4425848722457886,review,R IY V Y UW,R IY V Y UW D
1.440476417541504,reap,R IY P,R IY P T
1.4391762018203735,reassess,R IY AH S EH S,R IY AH S EH S T
1.4386550188064575,redirect,R IY D ER EH K T,R IY D ER EH K T IH D
1.437623381614685,ree,R IY,R IY D
1.4367653131484985,rearrest,R IY ER EH S T,R IY ER EH S T IH D
1.4353588819503784,restage,R IY S T EY JH,R IY S T EY JH D
1.4345722198486328,refinance,R IY F AH N AE N S,R IY F AH N AE N S T
1.4315170049667358,readmit,R IY AH D M IH T,R IY AH D M IH T IH D
1.4294257164001465,rehabilitate,R IY HH AH B IH L AH T EY T,R IY HH AH B IH L AH T EY T IH D
1.428912878036499,retake,R IY T EY K,R IY T UH K
1.4276241064071655,reintroduce,R IY IH N T R AH D UW S,R IY IH N T R AH D UW S T
1.4272419214248657,recycle,R IY S AY K AH L,R IY S AY K AH L D
1.427086591720581,wreak,R IY K,R IY K T
1.4267390966415405,reissue,R IY IH SH UW,R IY IH SH UW D
1.4253926277160645,reassure,R IY AH SH UH R,R IY AH SH UH R D
1.4252358675003052,repurchase,R IY P ER CH AH S,R IY P ER CH AH S T
1.4250961542129517,rebuild,R IY B IH L D,R IY B IH L T
1.4248625040054321,reimpose,R IY IH M P OW Z,R IY IH M P OW Z D
1.4238990545272827,revolve,R IY V AA L V,R IY V AA L V D
1.4232699871063232,release,R IY L IY S,R IY L IY S T
1.4222558736801147,research,R IY S ER CH,R IY S ER CH T
1.4219244718551636,resolve,R IY Z AA L V,R IY Z AA L V D
1.421549677848816,refill,R IY F IH L,R IY F IH L D
1.4196888208389282,rehire,R IY HH AY R,R IY HH AY ER D
1.4194430112838745,revisit,R IY V IH Z IH T,R IY V IH Z AH T IH D
1.4193115234375,reroute,R IY R UW T,R IY R UW T IH D
1.416477084159851,recheck,R IY CH EH K,R IY CH EH K T
1.4161155223846436,repost,R IY P OW S T,R IY P OW S T IH D
1.415117621421814,reuse,R IY Y UW S,R IY UW Z D
1.4145691394805908,reimburse,R IY IH M B ER S,R IY IH M B ER S T
1.4137225151062012,remodel,R IY M AA D AH L,R IY M AA D AH L D
1.4136079549789429,repackage,R IY P AE K IH JH,R IY P AE K IH JH D
1.4132819175720215,reinvigorate,R IY IH N V IH G ER EY T,R IY IH N V IH G ER EY T IH D
1.4128901958465576,restate,R IY S T EY T,R IY S T EY T IH D
1.4125677347183228,recap,R IY K AE P,R IY K AE P T
1.4120210409164429,rethink,R IY TH IH NG K,R IY TH AO T
1.4116758108139038,reunify,R IY UW N AH F AY,R IY UW N AH F AY D
1.4101866483688354,rebid,R IY B IH D,R IY B IH D
1.4101182222366333,reshape,R IY SH EY P,R IY SH EY P T
1.4100496768951416,resurface,R IY S ER F AH S,R IY S ER F AH S T
1.408101201057434,reunite,R IY UW N AY T,R IY UW N AY T IH D
1.407193899154663,relocate,R IY L OW K EY T,R IY L OW K EY T IH D
1.406976342201233,repaint,R IY P EY N T,R IY P EY N T IH D
1.4069076776504517,rebate,R IY B EY T,R IY B EY T IH D
1.4052547216415405,retest,R IY T EH S T,R IY T EH S T IH D
1.4048057794570923,rename,R IY N EY M,R IY N EY M D
1.4040387868881226,redo,R IY D UW,R IY D IH D
1.4039030075073242,remake,R IY M EY K,R IY M EY D
1.4025717973709106,reemerge,R IY IH M ER JH,R IY IH M ER JH D
1.4022302627563477,regenerate,R IY JH EH N ER EY T,R IY JH EH N ER EY T IH D
1.40194833278656,repossess,R IY P AH Z EH S,R IY P AH Z EH S T
1.4015501737594604,reclaim,R IY K L EY M,R IY K L EY M D
1.401548981666565,reel,R IY L,R IY L D
1.4011536836624146,retort,R IY T AO R T,R IY T AO R T IH D
1.4010668992996216,relay,R IY L EY,R IY L EY D
1.400252342224121,reinstate,R IY IH N S T EY T,R IY IH N S T EY T IH D
1.4000869989395142,relend,R IY L EH N D,R IH L EH N T
1.3993490934371948,realise,R IY AH L AY Z,R IY AH L AY Z D
1.3993490934371948,realize,R IY AH L AY Z,R IY AH L AY Z D
1.3986830711364746,refit,R IY F IH T,R IY F IH T IH D
1.3978774547576904,restart,R IY S T AA R T,R IY S T AA R T IH D
1.3971401453018188,reevaluate,R IY IH V AE L UW EY T,R IY IH V AE L Y UW EY T IH D
1.3969439268112183,restyle,R IY S T AY L,R IY S T AY L D
1.395365834236145,reanalyze,R IY AE N AH L AY Z,R IY AE N AH L AY Z D
1.3940640687942505,reload,R IY L OW D,R IY L OW D IH D
1.3932666778564453,relapse,R IY L AE P S,R IY L AE P S T
1.3917018175125122,rehearse,R IY HH ER S,R IY HH ER S T
1.3890351057052612,require,R IY K W AY ER,R IY K W AY ER D
1.3871439695358276,renegotiate,R IY N IH G OW SH IY EY T,R IY N IH G OW SH IY EY T IH D
1.38697350025177,recharge,R IY CH AA R JH,R IY CH AA R JH D
1.3861582279205322,remove,R IY M UW V,R IY M UW V D
1.3825312852859497,replay,R IY P L EY,R IY P L EY D
1.3823109865188599,regionalize,R IY JH AH N AH L AY Z,R IY JH AH N AH L AY Z D
1.3817623853683472,rearrange,R IY ER EY N JH,R IY ER EY N JH D
1.3802787065505981,remit,R IY M IH T,R IY M IH T IH D
1.379429578781128,reiterate,R IY IH T ER EY T,R IY IH T ER EY T IH D
1.3789688348770142,resubmit,R IY S AH B M IH T,R IY S AH B M IH T IH D
1.3751345872879028,relive,R IY L IH V,R IY L IH V D
1.37415611743927,redouble,R IY D AH B AH L,R IY D AH B AH L D
1.3730366230010986,redistribute,R IY D IH S T R IH B Y UW T,R IY D IH S T R IH B Y UW T IH D
1.3710931539535522,remanufacture,R IY M AE N Y UW F AE K CH ER,R IY M AE N Y UW F AE K CH ER D
1.3709012269973755,reorganize,R IY AO R G AH N AY Z,R IY AO R G AH N AY Z D
1.3700259923934937,reprocess,R IY P R AO S EH S,R IY P R AO S EH S T
1.368127465248108,reattach,R IY AH T AE CH,R IY AH T AE CH T
1.367581844329834,reappraise,R IY AH P R EY Z,R IY AH P R EY Z D
1.3653959035873413,relaunch,R IY L AO N CH,R IY L AO N CH T
1.3652976751327515,refuel,R IY F Y UW AH L,R IY F Y UW AH L D
1.3644007444381714,repute,R IY P Y UW T,R IH P Y UW T IH D
1.3602360486984253,replace,R IY P L EY S,R IY P L EY S T
1.359523892402649,rewire,R IY W AY ER,R IY W AY ER D
1.3580312728881836,report,R IY P AO R T,R IY P AO R T IH D
1.3571105003356934,repulse,R IY P AH L S,R IY P AH L S T
1.3554928302764893,revalue,R IY V AE L Y UW,R IY V AE L Y UW D
1.355143427848816,replenish,R IY P L EH N IH SH,R IY P L EH N IH SH T
1.355116844177246,reassume,R IY AH S UW M,R IY AH S UW M D
1.3551033735275269,resettle,R IY S EH T AH L,R IY S EH T AH L D
1.351563811302185,rekindle,R IY K IH N D AH L,R IY K IH N D AH L D
1.3493815660476685,rebuke,R IY B Y UW K,R IH B Y UW K T
