activation,lemma,present_phones,past_phones
4.364660739898682,reassemble,R IY AH S EH M B AH L,R IY AH S EH M B AH L D
2.8187031745910645,overregulate,OW V ER R EH G Y AH L EY T,OW V ER R EH G Y AH L EY T IH D
2.4977855682373047,caption,K AE P SH AH N,K AE P SH AH N D
2.3362696170806885,manhandle,M AE N HH AE N D AH L,M AE N HH AE N D AH L D
2.293792963027954,matriculate,M AH T R IH K Y AH L EY T,M AH T R IH K Y AH L EY T AH D
2.1831047534942627,endure,EH N D Y UH R,EH N D Y UH R D
2.1630849838256836,recalculate,R IY K AE L K Y AH L EY T,R IY K AE L K Y AH L EY T IH D
2.0321199893951416,editorialize,EH D AH T AO R IY AH L AY Z,EH D AH T AO R IY AH L AY Z D
1.9410250186920166,backfire,B AE K F AY R,B AE K F AY ER D
1.6063604354858398,reformulate,R IY F AO R M Y AH L EY T,R IY F AO R M Y AH L EY T IH D
1.5023906230926514,principle,P R IH N S AH P AH L,P R IH N S AH P AH L D
1.3243134021759033,backhand,B AE K HH AE N D,B AE K HH AE N D IH D
1.1697773933410645,fictionalize,F IH K SH AH N AH L AY Z,F IH K SH AH N AH L AY Z D
1.1534004211425781,asphyxiate,AE S F IH K S IY EY T,AE S F IH K S IY EY T IH D
1.0927793979644775,ransack,R AE N S AE K,R AE N S AE K T
1.0197498798370361,hamstring,HH AE M S T R IH NG,HH AE M S T R AH NG
0.9928163886070251,mishandle,M IH S HH AE N D AH L,M IH S HH AE N D AH L D
0.9655432105064392,intrigue,IH N T R IY G,IH N T R IY G D
0.9468366503715515,experience,IH K S P IH R IY AH N S,IH K S P IH R IY AH N S T
0.9389798045158386,hotwire,HH AA T W AY ER,HH AA T W AY ER D
0.8634275794029236,pancake,P AE N K EY K,P AE N K EY K T
0.7986151576042175,backlog,B AE K L AA G,B AE K L AA G D
0.7520537972450256,ratchet,R AE CH AH T,R AE CH AH T IH D
0.7156224846839905,reestablish,R IY IH S T AE B L IH SH,R IY IH S T AE B L IH SH T
0.7107941508293152,max,M AE K S,M AE K S T
0.7062410712242126,hydrate,HH AY D R EY T,HH AY D R EY T AH D
0.6865214705467224,heroize,HH IY R OW AY Z,HH IY R OW AY Z D
0.677486002445221,purify,P Y UH R AH F AY,P Y UH R AH F AY D
0.6556002497673035,fangle,F AE NG G AH L,F AE NG G AH L D
0.6379297375679016,cauterize,K AO T ER AY Z,K AO T ER AY Z D
0.6183244585990906,disguise,D IH S G AY Z,D IH S G AY Z D
0.5840314030647278,hydrogenate,HH AY D R AH JH AH N EY T,HH AY D R AH JH AH N EY T IH D
0.5420712828636169,cancel,K AE N S AH L,K AE N S AH L D
0.5183033347129822,backset,B AE K S EH T,B AE K S EH T
0.4869130253791809,concentrate,K AA N S AH N T R EY T,K AA N S AH N T R EY T IH D
0.4751198887825012,consume,K AH N S UW M,K AH N S UW M D
0.47166723012924194,baptize,B AE P T AY Z,B AE P T AY Z D
0.4603237509727478,buttress,B AH T R AH S,B AH T R AH S T
0.35293740034103394,dangle,D AE NG G AH L,D AE NG G AH L D
0.3469700217247009,dance,D AE N S,D AE N S T
0.21970397233963013,wax,W AE K S,W AE K S T
0.12226235866546631,facet,F AE S AH T,F AE S AH T IH D
0.11393815279006958,change,CH EY N JH,CH EY N JH D
