activation,lemma,present_phones,past_phones
5.1482415199279785,safeguard,S EY F G AA R D,S EY F G AA R D IH D
3.0340771675109863,respond,R IH S P AA N D,R IH S P AA N D IH D
2.8602280616760254,restart,R IY S T AA R T,R IY S T AA R T IH D
2.275341033935547,outspend,AW T S P EH N D,AW T S P EH N T
2.0977306365966797,adjudge,AH JH AH JH,AH JH AH JH D
1.503456473350525,subcontract,S AH B K AA N T R AE K T,S AH B K AA N T R AE K T IH D
1.1254082918167114,recertify,R IY S ER T AH F AY,R IY S ER T IH F AY D
0.9500941038131714,clothe,K L OW DH,K L AE D
0.789763331413269,stampede,S T AE M P IY D,S T AE M P IY D IH D
0.7037688493728638,beseech,B IY S IY CH,B IY S IY CH T
0.6855659484863281,bifurcate,B IH F ER K EY T,B IH F ER K EY T IH D
0.6513962745666504,reacquire,R IY AH K W AY R,R IY AH K W AY R D
0.5675935745239258,seesaw,S IY S AO,S IY S AO D
0.23257184028625488,slug,S L AH G,S L AH G D
