activation,lemma,present_phones,past_phones
4.530988693237305,ridicule,R IH D AH K Y UW L,R IH D AH K Y UW L D
2.3253157138824463,satisfy,S AE T AH S F AY,S AE T AH S F AY D
2.056546449661255,redraft,R IY D R AE F T,R IY D R AE F T IH D
1.377816915512085,variegate,V EH R IH G EY T,V EH R IH G EY T IH D
1.3536690473556519,medicate,M EH D IH K EY T,M EH D IH K EY T IH D
1.2512965202331543,litigate,L IH T IH G EY T,L IH T IH G EY T IH D
1.1118381023406982,levitate,L EH V IH T EY T,L EH V IH T EY T IH D
0.9453732967376709,articulate,AA R T IH K Y AH L EY T,AA R T IH K Y AH L EY T IH D
0.901079535484314,manicure,M AE N IH K Y ER,M AE N IH K Y ER D
0.8365541696548462,object,AA B JH EH K T,AH B JH EH K T AH D
0.7863483428955078,redecorate,R IY D EH K ER EY T,R IY D EH K ER EY T IH D
0.6879494190216064,measure,M EH ZH ER,M EH ZH ER D
0.6288992166519165,venerate,V EH N ER EY T,V EH N ER EY T IH D
0.5668308734893799,generate,JH EH N ER EY T,JH EH N ER EY T AH D
0.5029098987579346,feather,F EH DH ER,F EH DH ER D
0.4665173590183258,tether,T EH DH ER,T EH DH ER D
0.4607650339603424,dedicate,D EH D AH K EY T,D EH D AH K EY T AH D
0.4159260094165802,father,F AA DH ER,F AA DH ER D
0.36366334557533264,loathe,L OW DH,L OW DH D
0.3467845022678375,saddle,S AE D AH L,S AE D AH L D
0.3223116099834442,lead,L EH D,L EH D IH D
0.2029326856136322,memorize,M EH M ER AY Z,M EH M ER AY Z D
