activation,lemma,present_phones,past_phones
5.655920028686523,bypass,B AY P AE S,B AY P AE S T
4.601131916046143,surpass,S ER P AE S,S ER P AE S T
3.7561240196228027,recount,R IH K AW N T,R IH K AW N T IH D
3.6721415519714355,deplete,D IH P L IY T,D IH P L IY T IH D
3.3097879886627197,detach,D IH T AE CH,D IH T AE CH T
3.209413766860962,parole,P ER OW L,P ER OW L D
3.2073028087615967,ferment,F ER M EH N T,F ER M EH N T AH D
2.974738359451294,romanticize,R OW M AE N T AH S AY Z,R OW M AE N T AH S AY Z D
2.8961501121520996,reinsure,R IY IH N SH UH R,R IY IH N SH UH R D
2.855761766433716,dimension,D IH M EH N SH AH N,D AH M EH N CH AH N D
2.8040835857391357,begin,B IH G IH N,B IH G AE N
2.7696104049682617,espouse,IH S P AW Z,IH S P AW Z D
2.7276716232299805,orient,AO R IY EH N T,AO R IY EH N T AH D
2.7084884643554688,ordain,AO R D EY N,AO R D EY N D
2.610896110534668,repaint,R IY P EY N T,R IY P EY N T IH D
2.4905741214752197,outrun,AW T R AH N,AW T R AE N
2.4567623138427734,advantage,AE D V AE N T IH JH,AE D V AE N T IH JH D
2.4042766094207764,denounce,D IH N AW N S,D IH N AW N S T
2.3247928619384766,outguess,AW T G EH S,AW T G EH S T
2.317159652709961,forgive,F ER G IH V,F ER G EY V
2.2477221488952637,unwrap,AH N R AE P,AH N R AE P T
2.236149787902832,undress,AH N D R EH S,AH N D R EH S T
2.2139291763305664,advance,AH D V AE N S,AH D V AE N S T
2.162471294403076,dement,D AH M EH N T,D IH M EH N T IH D
2.1561598777770996,metastasize,M AH T AE S T AH S AY Z,M AH T AE S T AH S AY Z D
2.141510248184204,decontrol,D IY K AH N T R OW L,D IY K AH N T R OW L D
2.08322811126709,witness,W IH T N AH S,W IH T N AH S T
2.056837558746338,outgun,AW T G AH N,AW T G AH N D
2.0544562339782715,achieve,AH CH IY V,AH CH IY V D
1.961474895477295,relent,R IH L EH N T,R IH L EH N T IH D
1.9163148403167725,appraise,AH P R EY Z,AH P R EY Z D
1.8352274894714355,domesticate,D AH M EH S T AH K EY T,D AH M EH S T AH K EY T AH D
1.7728931903839111,forget,F ER G EH T,F ER G AA T
1.7436933517456055,strand,S T R AE N D,S T R AE N D IH D
1.7148463726043701,burden,B ER D AH N,B ER D AH N D
1.6473891735076904,foment,F OW M EH N T,F OW M EH N T IH D
1.6111199855804443,strain,S T R EY N,S T R EY N D
1.6009726524353027,forfeit,F AO R F IH T,F AO R F IH T IH D
1.5475842952728271,strap,S T R AE P,S T R AE P T
1.5250208377838135,finance,F AH N AE N S,F IH N AE N S T
1.4790732860565186,reinvigorate,R IY IH N V IH G ER EY T,R IY IH N V IH G ER EY T IH D
1.4769325256347656,wiggle,W IH G AH L,W IH G AH L D
1.4567365646362305,compete,K AH M P IY T,K AH M P IY T IH D
1.4523942470550537,stretch,S T R EH CH,S T R EH CH T
1.4441003799438477,idle,AY D AH L,AY D AH L D
1.4376020431518555,resort,R IH Z AO R T,R IH Z AO R T IH D
1.3887348175048828,comment,K AA M EH N T,K AA M EH N T AH D
1.3735839128494263,outman,AW T M AH N,AW T M AE N D
1.366740345954895,demilitarize,D IY M IH L AH T ER AY Z,D IY M IH L AH T ER AY Z D
1.349150538444519,prove,P R UW V,P R UW V D
1.3144526481628418,repute,R IY P Y UW T,R IH P Y UW T IH D
1.2980800867080688,goad,G OW D,G OW D IH D
1.2966017723083496,outcast,AW T K AE S T,AW T K AE S T
1.280320167541504,ironize,AY ER N AY Z,AY ER N AY Z D
1.2611182928085327,affront,AH F R AH N T,AH F R AH N T IH D
1.191450834274292,scratch,S K R AE CH,S K R AE CH T
1.1803315877914429,shuttle,SH AH T AH L,SH AH T AH L D
1.1661903858184814,drench,D R EH N CH,D R EH N CH T
1.13680899143219,upholster,AH P OW L S T ER,AH P OW L S T ER D
1.1149060726165771,resend,R IH Z EH N D,R IH Z EH N T
1.0693302154541016,betake,B IY T EY K,B EH T UH K
1.0106573104858398,relend,R IY L EH N D,R IH L EH N T
0.9652305841445923,disintegrate,D IH S IH N T AH G R EY T,D IH S IH N T AH G R EY T IH D
0.9643772840499878,demean,D IH M IY N,D IH M IY N D
0.9043557643890381,tarnish,T AA R N IH SH,T AA R N IH SH T
0.9026566743850708,attempt,AH T EH M P T,AH T EH M P T IH D
0.8871755599975586,unglue,AH N G L UW,AH N G L UW D
0.8695716857910156,recap,R IY K AE P,R IY K AE P T
0.8242975473403931,impute,IH M P Y UW T,IH M P Y UW T IH D
0.8168997764587402,screen,S K R IY N,S K R IY N D
0.7943843603134155,bewitch,B IH W IH CH,B IH W IH CH T
0.7522996664047241,grieve,G R IY V,G R IY V D
0.7496559619903564,enrage,EH N R EY JH,EH N R EY JH D
0.6761291027069092,divorce,D IH V AO R S,D IH V AO R S T
0.44461536407470703,outgrow,AW T G R OW,AW T G R UW
0.43356025218963623,impel,IH M P EH L,IH M P EH L D
