activation,lemma,present_phones,past_phones
2.387960195541382,shoulder,SH OW L D ER,SH OW L D ER D
1.910973310470581,zone,Z OW N,Z OW N D
1.9083747863769531,authorize,AO TH ER AY Z,AO TH ER AY Z D
1.90663480758667,fine,F AY N,F AY N D
1.7061548233032227,occupy,AA K Y AH P AY,AA K Y AH P AY D
1.636722207069397,gyrate,JH AY R EY T,JH AY R EY T IH D
1.5843839645385742,restart,R IY S T AA R T,R IY S T AA R T IH D
1.557611107826233,poll,P OW L,P OW L D
1.3948497772216797,pile,P AY L,P AY L D
1.3013285398483276,underwrite,AH N D ER R AY T,AH N D ER R OW T
1.2689275741577148,monopolize,M AH N AA P AH L AY Z,M AH N AA P AH L AY Z D
1.2207708358764648,shimmer,SH IH M ER,SH IH M ER D
1.206526756286621,shade,SH EY D,SH EY D IH D
1.1895005702972412,revise,R IH V AY Z,R IH V AY Z D
1.1371405124664307,flourish,F L ER IH SH,F L ER IH SH T
1.1299488544464111,fire,F AY ER,F AY ER D
1.0257351398468018,shred,SH R EH D,SH R EH D IH D
1.0052659511566162,incur,IH N K ER,IH N K ER D
0.9542526006698608,furrow,F ER OW,F ER OW D
0.9172799587249756,file,F AY L,F AY L D
0.8302950859069824,bely,B AH L AY,B IH L AY D
0.7137556076049805,fledge,F L EH JH,F L EH JH D
0.4831693470478058,shave,SH EY V,SH EY V D
