activation,lemma,present_phones,past_phones
7.7100653648376465,express,IH K S P R EH S,IH K S P R EH S T
6.768386363983154,exclaim,IH K S K L EY M,IH K S K L EY M D
6.080635070800781,explore,IH K S P L AO R,IH K S P L AO R D
5.264334201812744,excuse,IH K S K Y UW S,IH K S K Y UW Z D
4.573899745941162,excel,IH K S EH L,IH K S EH L D
4.344111919403076,evacuate,IH V AE K Y AH EY T,IH V AE K Y AH W EY T IH D
4.168591022491455,access,AE K S EH S,AE K S EH S T
3.965538740158081,inscribe,IH N S K R AY B,IH N S K R AY B D
3.8902547359466553,expunge,IH K S P AH N JH,IH K S P AH N JH D
3.660649061203003,excrete,IH K S K R IY T,IH K S K R IY T IH D
3.541762113571167,evaluate,IH V AE L Y UW EY T,IH V AE L Y UW EY T AH D
3.5041964054107666,exchange,IH K S CH EY N JH,IH K S CH EY N JH D
3.3610239028930664,reappraise,R IY AH P R EY Z,R IY AH P R EY Z D
3.217346429824829,evaporate,IH V AE P ER EY T,IH V AE P ER EY T AH D
3.1144089698791504,inoculate,IH N AA K Y AH L EY T,IH N AA K Y AH L EY T IH D
3.099292755126953,exhume,EH K S HH Y UW M,EH K S HH Y UW M D
3.056922674179077,object,AA B JH EH K T,AH B JH EH K T AH D
2.857285976409912,expose,IH K S P OW Z,IH K S P OW Z D
2.819129228591919,displace,D IH S P L EY S,D IH S P L EY S T
2.8070871829986572,obscure,AH B S K Y UH R,AH B S K Y UH R D
2.7992846965789795,discourage,D IH S K ER IH JH,D IH S K ER AH JH D
2.7910802364349365,embarrass,IH M B EH R AH S,IH M B EH R AH S T
2.7228262424468994,underfinance,AH N D ER F IH N AE N S,AH N D ER F IH N AE N S T
2.7171812057495117,offset,AO F S EH T,AO F S EH T
2.7021827697753906,disassociate,D IH S AH S OW SH IY EY T,D IH S AH S OW SH IY EY T AH D
2.575350046157837,excerpt,EH K S ER P T,EH K S ER P T IH D
2.5452661514282227,exclude,IH K S K L UW D,IH K S K L UW D AH D
2.452726364135742,exercise,EH K S ER S AY Z,EH K S ER S AY Z D
2.4457616806030273,displease,D IH S P L IY Z,D IH S P L IY Z D
2.3848516941070557,desensitize,D IH S EH N S AH T AY Z,D IH S EH N S AH T AY Z D
2.3702943325042725,innoculate,IH N AO K Y AH L EY T,IH N AO K Y AH L EY T AH D
2.3353443145751953,expire,IH K S P AY R,IH K S P AY R D
2.3126163482666016,obsess,AH B S EH S,AH B S EH S T
2.2422902584075928,refurbish,R IY F ER B IH SH,R IY F ER B IH SH T
2.183194160461426,disintegrate,D IH S IH N T AH G R EY T,D IH S IH N T AH G R EY T IH D
2.111175537109375,overprice,OW V ER P R AY S,OW V ER P R AY S T
