activation,lemma,present_phones,past_phones
6.014937400817871,pervade,P ER V EY D,P ER V EY D IH D
4.812267303466797,review,R IY V Y UW,R IY V Y UW D
3.988650321960449,pervert,P ER V ER T,P ER V ER T IH D
3.772627830505371,remake,R IY M EY K,R IY M EY D
3.679521083831787,revolve,R IY V AA L V,R IY V AA L V D
3.587071418762207,perfume,P ER F Y UW M,P ER F Y UW M D
3.5550012588500977,survey,S ER V EY,S ER V EY D
3.293778896331787,surprise,S ER P R AY Z,S ER P R AY Z D
3.2873291969299316,haggle,HH AE G AH L,HH AE G AH L D
3.2571206092834473,siphon,S AY F AH N,S AY F AH N D
3.0867161750793457,embargo,EH M B AA R G OW,IH M B AA R G OW D
3.0455117225646973,rebate,R IY B EY T,R IY B EY T IH D
3.0061960220336914,rifle,R AY F AH L,R AY F AH L D
2.9747018814086914,savage,S AE V AH JH,S AE V IH JH D
2.8599863052368164,ravage,R AE V IH JH,R AE V IH JH D
2.8585453033447266,damage,D AE M AH JH,D AE M AH JH D
2.837158679962158,involve,IH N V AA L V,IH N V AA L V D
2.7797470092773438,rebid,R IY B IH D,R IY B IH D
2.70302677154541,devolve,D IH V AA L V,D IH V AA L V D
2.641472816467285,refit,R IY F IH T,R IY F IH T IH D
2.5382614135742188,refinance,R IY F AH N AE N S,R IY F AH N AE N S T
2.4784421920776367,diverge,D IH V ER JH,D AY V ER JH D
2.46102237701416,refuse,R AH F Y UW Z,R AH F Y UW Z D
2.3847169876098633,suffuse,S AH F Y UW Z,S AH F Y UW Z D
2.3568673133850098,resolve,R IY Z AA L V,R IY Z AA L V D
2.3544726371765137,revile,R IY V AY L,R IY V AY L D
2.278994083404541,perforate,P ER F ER EY T,P ER F ER EY T IH D
2.265817165374756,refill,R IY F IH L,R IY F IH L D
2.2156009674072266,rebound,R IY B AW N D,R IY B AW N D IH D
2.1902852058410645,refile,R IY F AY L,R IY F AY L D
2.181800365447998,surface,S ER F AH S,S ER F IH S T
2.1490097045898438,permit,P ER M IH T,P ER M IH T IH D
2.055418014526367,unwelcome,AH N W EH L K AH M,AH N W EH L K AH M D
2.034759044647217,rummage,R AH M IH JH,R AH M IH JH D
1.9730979204177856,perfect,P ER F EH K T,P ER F EH K T IH D
1.9583922624588013,surf,S ER F,S ER F T
1.9287036657333374,revise,R IH V AY Z,R IH V AY Z D
1.8498724699020386,surmise,S ER M AY Z,S ER M AY Z D
1.817461371421814,survive,S ER V AY V,S ER V AY V D
1.7288016080856323,huddle,HH AH D AH L,HH AH D AH L D
1.7229570150375366,repay,R IY P EY,R IY P EY D
1.632369875907898,refine,R AH F AY N,R AH F AY N D
1.5450009107589722,absolve,AH B Z AA L V,AH B Z AA L V D
1.534596562385559,remarry,R IY M EH R IY,R IY M EH R IY D
1.5134226083755493,service,S ER V AH S,S ER V IH S T
1.5071293115615845,paddle,P AE D AH L,P AE D AH L D
1.3803197145462036,package,P AE K AH JH,P AE K IH JH D
1.3485792875289917,infuse,IH N F Y UW Z,IH N F Y UW Z D
1.3152981996536255,peeve,P IY V,P IY V D
1.2899366617202759,theme,TH IY M,TH IY M D
1.2555186748504639,regale,R IH G EY L,R IH G EY L D
1.2460122108459473,amble,AE M B AH L,AE M B AH L D
1.183792233467102,percolate,P ER K AH L EY T,P ER K AH L EY T IH D
1.1161434650421143,serve,S ER V,S ER V D
1.050607681274414,curve,K ER V,K ER V D
0.5027933120727539,outbid,AW T B IH D,AW T B IH D
