activation,lemma,present_phones,past_phones
5.452263832092285,rearrest,R IY ER EH S T,R IY ER EH S T IH D
4.656525135040283,reject,R IH JH EH K T,R IH JH EH K T IH D
4.4175944328308105,recast,R IY K AE S T,R IY K AE S T
4.193253517150879,repost,R IY P OW S T,R IY P OW S T IH D
4.171065330505371,relend,R IY L EH N D,R IH L EH N T
3.848642110824585,release,R IY L IY S,R IY L IY S T
3.7728841304779053,retest,R IY T EH S T,R IY T EH S T IH D
3.5664236545562744,relax,R IH L AE K S,R IH L AE K S T
3.556825876235962,relocate,R IY L OW K EY T,R IY L OW K EY T IH D
3.5068442821502686,rebuild,R IY B IH L D,R IY B IH L T
3.4266316890716553,recheck,R IY CH EH K,R IY CH EH K T
3.3544118404388428,retake,R IY T EY K,R IY T UH K
3.3056352138519287,rehearse,R IY HH ER S,R IY HH ER S T
3.1884024143218994,relish,R EH L IH SH,R EH L IH SH T
3.1306378841400146,rework,R IY W ER K,R IY W ER K T
3.1157891750335693,object,AA B JH EH K T,AH B JH EH K T AH D
3.0948941707611084,hijack,HH AY JH AE K,HH AY JH AE K T
3.0644142627716064,resurface,R IY S ER F AH S,R IY S ER F AH S T
3.0258073806762695,photoshop,F OW T OW SH AA P,F OW T OW SH AA P T
3.008201837539673,refinish,R IY F IH N IH SH,R IY F IH N IH SH T
2.896221399307251,reinstate,R IY IH N S T EY T,R IY IH N S T EY T IH D
2.8716139793395996,refill,R IY F IH L,R IY F IH L D
2.805415391921997,reread,R IY R IY D,R IY R IY D
2.693566083908081,reroute,R IY R UW T,R IY R UW T IH D
2.6706721782684326,redecorate,R IY D EH K ER EY T,R IY D EH K ER EY T IH D
2.5611066818237305,rebid,R IY B IH D,R IY B IH D
2.4955503940582275,airlift,EH R L IH F T,EH R L IH F T IH D
2.4240365028381348,relapse,R IY L AE P S,R IY L AE P S T
2.369817018508911,revoke,R IH V OW K,R IH V OW K T
2.355733633041382,upgrade,AH P G R EY D,AH P G R EY D IH D
2.3066680431365967,uplift,AH P L IH F T,AH P L IH F T IH D
2.2973005771636963,relive,R IY L IH V,R IY L IH V D
2.2822964191436768,unsubscribe,AH N S AH B S K R AY B,AH N S AH B S K R AY B D
2.2461752891540527,rarefy,R EH R AH F AY,R EH R AH F AY D
2.2305290699005127,perfect,P ER F EH K T,P ER F EH K T IH D
2.2263987064361572,reset,R IY S EH T,R IY S EH T
2.214195966720581,reuse,R IY Y UW S,R IY UW Z D
2.2131600379943848,refurbish,R IY F ER B IH SH,R IY F ER B IH SH T
2.2127816677093506,enlist,EH N L IH S T,EH N L IH S T IH D
2.1878437995910645,regenerate,R IY JH EH N ER EY T,R IY JH EH N ER EY T IH D
2.1809961795806885,recap,R IY K AE P,R IY K AE P T
2.1637556552886963,apprentice,AH P R EH N T AH S,AH P R EH N T AH S T
2.1615188121795654,emphasize,EH M F AH S AY Z,EH M F AH S AY Z D
2.1551833152770996,reimpose,R IY IH M P OW Z,R IY IH M P OW Z D
2.1167407035827637,reauthorize,R IY AO TH ER AY Z,R IY AO TH ER AY Z D
2.1153013706207275,deviate,D IY V IY EY T,D IY V IY EY T IH D
2.1099095344543457,digest,D AY JH EH S T,D AY JH EH S T IH D
2.1035401821136475,photocopy,F OW T OW K AA P IY,F OW T OW K AA P IY D
2.091432571411133,telex,T EH L EH K S,T EH L EH K S T
2.088416337966919,revisit,R IY V IH Z IH T,R IY V IH Z AH T IH D
2.081554889678955,uplink,AH P L IH NG K,UW P L IH NG K D
2.056878089904785,unbundle,AH N B AH N D AH L,AH N B AH N D AH L D
2.056018829345703,unhinge,AH N HH IH N JH,AH N HH IH N JH D
2.0500879287719727,research,R IY S ER CH,R IY S ER CH T
2.044870376586914,refit,R IY F IH T,R IY F IH T IH D
2.032623052597046,ferment,F ER M EH N T,F ER M EH N T AH D
2.028534412384033,impinge,IH M P IH N JH,IH M P IH N JH D
2.0275423526763916,resettle,R IY S EH T AH L,R IY S EH T AH L D
1.9027915000915527,forest,F AO R AH S T,F AO R AH S T AH D
1.8579070568084717,emulate,EH M Y AH L EY T,EH M Y AH L EY T IH D
1.8491520881652832,invoke,IH N V OW K,IH N V OW K T
1.8457086086273193,relent,R IH L EH N T,R IH L EH N T IH D
