activation,lemma,present_phones,past_phones
1.158313274383545,telegraph,T EH L AH G R AE F,T EH L AH G R AE F T
1.1012250185012817,photograph,F OW T AH G R AE F,F OW T AH G R AE F T
1.0115392208099365,impoverish,IH M P AA V R IH SH,IH M P AA V R IH SH T
0.9341077208518982,accomplish,AH K AA M P L IH SH,AH K AA M P L IH SH T
0.8489725589752197,undernourish,AH N D ER N ER IH SH,AH N D ER N ER IH SH T
0.8369633555412292,underprice,AH N D ER P R AY S,AH N D ER P R AY S T
0.8178872466087341,monogram,M AA N AH G R AE M,M AA N AH G R AE M D
0.8117495179176331,handcraft,HH AE N D K R AE F T,HH AE N D K R AE F T IH D
0.7227703928947449,replenish,R IY P L EH N IH SH,R IY P L EH N IH SH T
0.7089270353317261,flabbergast,F L AE B ER G AE S T,F L AE B ER G AE S T IH D
0.6811402440071106,handicap,HH AE N D IY K AE P,HH AE N D IY K AE P T
0.6725515127182007,sandblast,S AE N D B L AE S T,S AE N D B L AE S T IH D
0.6692835092544556,apprentice,AH P R EH N T AH S,AH P R EH N T AH S T
0.6407672166824341,crisscross,K R IH S K R AO S,K R IH S K R AO S T
0.6375132203102112,prevaricate,P R AH V EH R AH K EY T,P R AH V EH R AH K EY T IH D
0.6262739896774292,construct,K AH N S T R AH K T,K AH N S T R AH K T AH D
0.622958242893219,reciprocate,R IH S IH P R AH K EY T,R IH S IH P R AH K EY T IH D
0.6026596426963806,conscript,K AA N S K R IH P T,K AH N S K R IH P T IH D
0.5935265421867371,interlink,IH N T ER L IH NG K,IH N T ER L IH NG K T
0.5886010527610779,establish,IH S T AE B L IH SH,IH S T AE B L IH SH T
0.5612130761146545,reprocess,R IY P R AO S EH S,R IY P R AO S EH S T
0.533278226852417,electrocute,IH L EH K T R AH K Y UW T,IH L EH K T R AH K Y UW T IH D
0.5066186189651489,hamstring,HH AE M S T R IH NG,HH AE M S T R AH NG
0.4825836718082428,mischaracterize,M IH S K AE R AH K T ER AY Z,M IH S K AE R AH K T ER AY Z D
0.4819333553314209,bombard,B AA M B AA R D,B AA M B AA R D IH D
0.4739548861980438,disapprove,D IH S AH P R UW V,D IH S AH P R UW V D
0.46797701716423035,unwelcome,AH N W EH L K AH M,AH N W EH L K AH M D
0.45924389362335205,misappropriate,M IH S AH P R OW P R IY EY T,M IH S AH P R OW P R IY EY T IH D
0.4542900025844574,micromanage,M AY K R OW M AE N IH JH,M AY K R OW M AE N IH JH D
0.4519832134246826,encompass,EH N K AH M P AH S,EH N K AH M P AH S T
0.4478660523891449,malfunction,M AE L F AH NG K SH AH N,M AE L F AH NG K SH AH N D
0.447834849357605,underscore,AH N D ER S K AO R,AH N D ER S K AO R D
0.4447835087776184,intermix,IH N T ER M IH K S,IH N T ER M IH K S T
0.4385775923728943,desegregate,D IH S EH G R AH G EY T,D IH S EH G R IH G EY T IH D
0.4147891402244568,intersperse,IH N T ER S P ER S,IH N T ER S P ER S T
0.40191593766212463,prejudice,P R EH JH AH D IH S,P R EH JH AH D AH S T
0.2089102566242218,toll,T OW L,T OW L D
0.17985975742340088,tell,T EH L,T OW L D
0.16299931704998016,roll,R OW L,R OW L D
0.15848380327224731,hope,HH OW P,HH OW P T
0.1577395796775818,hole,HH OW L,HH OW L D
0.1469344198703766,tone,T OW N,T OW N D
