activation,lemma,present_phones,past_phones
1.2374078035354614,hitchhike,HH IH CH HH AY K,HH IH CH HH AY K T
1.1822353601455688,hang,HH AE NG,HH AH NG
1.1798301935195923,hotwire,HH AA T W AY ER,HH AA T W AY ER D
1.1785742044448853,huff,HH AH F,HH AH F T
1.174847960472107,hyphenate,HH AY F AH N EY T,HH AY F AH N EY T IH D
1.1744998693466187,hijack,HH AY JH AE K,HH AY JH AE K T
1.1669151782989502,half,HH AE F,HH AE V D
1.1663233041763306,house,HH AW S,HH AW Z D
1.164957046508789,hunker,HH AH NG K ER,HH AH NG K ER D
1.1640328168869019,hemorrhage,HH EH M ER IH JH,HH EH M ER IH JH D
1.161784052848816,homestead,HH OW M S T EH D,HH OW M S T EH D IH D
1.160030722618103,hustle,HH AH S AH L,HH AH S AH L D
1.1593014001846313,halt,HH AO L T,HH AO L T AH D
1.1580129861831665,howl,HH AW L,HH AW L D
1.157697081565857,hurt,HH ER T,HH ER T
1.1568408012390137,heave,HH IY V,HH IY V D
1.1563609838485718,hound,HH AW N D,HH AW N D IH D
1.1562185287475586,heat,HH IY T,HH IY T AH D
1.1550976037979126,hitch,HH IH CH,HH IH CH T
1.153322458267212,hedge,HH EH JH,HH EH JH D
1.1533046960830688,huddle,HH AH D AH L,HH AH D AH L D
1.151054859161377,hatch,HH AE CH,HH AE CH T
1.150862455368042,hood,HH UH D,HH UH D IH D
1.150335669517517,herd,HH ER D,HH ER D IH D
1.1497737169265747,haunt,HH AO N T,HH AO N T IH D
1.1486468315124512,hunch,HH AH N CH,HH AH N CH T
1.1474648714065552,harry,HH EH R IY,HH EH R IY D
1.146996021270752,hit,HH IH T,HH IH T
1.1467725038528442,hawk,HH AO K,HH AO K T
1.1453322172164917,haul,HH AO L,HH AO L D
1.1448217630386353,hook,HH UH K,HH UH K T
1.1444183588027954,hurl,HH ER L,HH ER L D
1.143864631652832,hassle,HH AE S AH L,HH AE S AH L D
1.1434036493301392,halve,HH AE V,HH AE V D
1.1434036493301392,have,HH AE V,HH AE D
1.143113613128662,horse,HH AO R S,HH AO R S T
1.1430329084396362,hunt,HH AH N T,HH AH N T AH D
1.1420087814331055,host,HH OW S T,HH OW S T IH D
1.1419521570205688,hote,HH OW T,HH AY T
1.141351580619812,hiss,HH IH S,HH IH S T
1.1411564350128174,hide,HH AY D,HH IH D
1.140508770942688,heal,HH IY L,HH IY L D
1.140508770942688,heel,HH IY L,HH IY L D
1.1398605108261108,hull,HH AH L,HH AH L D
1.1397053003311157,hose,HH OW Z,HH OW Z D
1.1388299465179443,hinder,HH IH N D ER,HH IH N D ER D
1.1373084783554077,hopscotch,HH AA P S K AA CH,HH AA P S K AA CH T
1.137202262878418,heckle,HH EH K AH L,HH EH K AH L D
1.1369706392288208,hamper,HH AE M P ER,HH AE M P ER D
1.1355019807815552,hold,HH OW L D,HH EH L D
1.1354632377624512,home,HH OW M,HH OW M D
1.1347607374191284,hoard,HH AO R D,HH AO R D IH D
1.1343566179275513,hump,HH AH M P,HH AH M P T
1.1340070962905884,hint,HH IH N T,HH IH N T AH D
1.1333625316619873,hike,HH AY K,HH AY K T
1.132907509803772,hoot,HH UW T,HH UW T IH D
1.1326912641525269,harass,HH ER AE S,HH ER AE S T
1.1320687532424927,handicap,HH AE N D IY K AE P,HH AE N D IY K AE P T
1.1300727128982544,hack,HH AE K,HH AE K T
1.129586100578308,handle,HH AE N D AH L,HH AE N D AH L D
1.129177451133728,hammer,HH AE M ER,HH AE M ER D
1.1290332078933716,hem,HH EH M,HH EH M D
1.1287686824798584,hand,HH AE N D,HH AE N D AH D
1.1267948150634766,humble,HH AH M B AH L,HH AH M B AH L D
1.1258853673934937,hole,HH OW L,HH OW L D
1.1245967149734497,holler,HH AA L ER,HH AA L ER D
1.124465823173523,hollow,HH AA L OW,HH AA L OW D
1.1240583658218384,hurry,HH ER IY,HH ER IY D
1.1235535144805908,hallow,HH AE L OW,HH AE L OW D
1.1214650869369507,hug,HH AH G,HH AH G D
1.1202402114868164,heroize,HH IY R OW AY Z,HH IY R OW AY Z D
1.1199079751968384,harangue,HH ER AE NG,HH ER AE NG D
1.1197758913040161,heap,HH IY P,HH IY P T
1.119480013847351,hear,HH IY R,HH ER D
1.1180955171585083,hone,HH OW N,HH OW N D
1.1175463199615479,hire,HH AY ER,HH AY ER D
1.1163556575775146,hinge,HH IH N JH,HH IH N JH D
1.1146228313446045,hype,HH AY P,HH AY P T
1.1135649681091309,haggle,HH AE G AH L,HH AE G AH L D
1.112247347831726,hydrolyze,HH AY D R AH L AY Z,HH AY D R AH L AY Z D
1.11190927028656,hop,HH AA P,HH AA P T
1.1104575395584106,herald,HH EH R AH L D,HH EH R AH L D IH D
1.1104283332824707,hush,HH AH SH,HH AH SH T
1.109096646308899,help,HH EH L P,HH EH L P T
1.107025384902954,hope,HH OW P,HH OW P T
1.1049221754074097,hydrate,HH AY D R EY T,HH AY D R EY T AH D
1.1041828393936157,henpeck,HH EH N P EH K,HH EH N P EH K T
