activation,lemma,present_phones,past_phones
0.5953622460365295,partner,P AA R T N ER,P AA R T N ER D
0.5927612781524658,amortize,AE M ER T AY Z,AE M ER T AY Z D
0.5308348536491394,chastise,CH AE S T AY Z,CH AE S T AY Z D
0.4933893382549286,foretell,F AO R T EH L,F AO R T OW L D
0.47677531838417053,chortle,CH AO R T AH L,CH AO R T AH L D
0.4754427969455719,restyle,R IY S T AY L,R IY S T AY L D
0.4180385172367096,baptize,B AE P T AY Z,B AE P T AY Z D
0.390812486410141,reattach,R IY AH T AE CH,R IY AH T AE CH T
0.3856797516345978,extol,IH K S T OW L,IH K S T OW L D
0.37950649857521057,fortify,F AO R T IH F AY,F AO R T AH F AY D
0.3776472508907318,extinguish,IH K S T IH NG G W IH SH,IH K S T IH NG G W IH SH T
0.3553752601146698,upstage,AH P S T EY JH,AH P S T EY JH D
0.35471269488334656,install,IH N S T AO L,IH N S T AO L D
0.3359765112400055,scuttle,S K AH T AH L,S K AH T AH L D
0.33410921692848206,distil,D IH S T IH L,D IH S T IH L D
0.3211183547973633,terrorize,T EH R ER AY Z,T EH R ER AY Z D
0.29568514227867126,overturn,OW V ER T ER N,OW V ER T ER N D
0.2586459517478943,charter,CH AA R T ER,CH AA R T ER D
0.256912499666214,imitate,IH M AH T EY T,IH M AH T EY T IH D
0.23670706152915955,party,P AA R T IY,P AA R T IY D
0.23065829277038574,foster,F AA S T ER,F AA S T ER D
