activation,lemma,present_phones,past_phones
1.6376513242721558,outfox,AW T F AA K S,AW T F AA K S T
1.5599799156188965,outsource,AW T S AO R S,AW T S AO R S T
1.5477001667022705,outstretch,AW T S T R EH CH,AW T S T R EH CH T
1.5449777841567993,outscore,AW T S K AO R,AW T S K AO R D
1.5319817066192627,outbid,AW T B IH D,AW T B IH D
1.527485728263855,outwit,AW T W IH T,AW T W IH T IH D
1.5273029804229736,outfit,AW T F IH T,AW T F IH T IH D
1.5195077657699585,outmode,AW T M OW D,AW T M OW D IH D
1.5140838623046875,outrage,AW T R EY JH,AW T R EY JH D
1.5091943740844727,outspend,AW T S P EH N D,AW T S P EH N T
1.5086907148361206,outset,AW T S EH T,AW T S EH T
1.508549690246582,outsize,AW T S AY Z,AW T S AY Z D
1.5083597898483276,outline,AW T L AY N,AW T L AY N D
1.508131504058838,outdate,AW T D EY T,AW T D EY T IH D
1.500528335571289,outrun,AW T R AH N,AW T R AE N
1.4955648183822632,outgun,AW T G AH N,AW T G AH N D
1.4939850568771362,outperform,AW T P ER F AO R M,AW T P ER F AO R M D
1.4929308891296387,outclass,AW T K L AE S,AW T K L AE S T
1.482865333557129,output,AW T P UH T,AW T P UH T
1.4787640571594238,outman,AW T M AH N,AW T M AE N D
1.475088119506836,outlaw,AW T L AO,AW T L AO D
1.4717698097229004,outdo,AW T D UW,AW T D IH D
1.4672313928604126,outstrip,AW T S T R IH P,AW T S T R IH P T
1.4650886058807373,outsell,AW T S EH L,AW T S OW L D
1.4629793167114258,outguess,AW T G EH S,AW T G EH S T
1.4554195404052734,outlive,AW T L IH V,AW T L IH V D
1.4514176845550537,outpace,AW T P EY S,AW T P EY S T
1.447402000427246,outgrow,AW T G R OW,AW T G R UW
1.4429752826690674,outburst,AW T B ER S T,AW T B ER S T
1.430978775024414,out,AW T,AW T AH D
1.4295005798339844,outvote,AW T V OW T,AW T V OW T IH D
1.3770612478256226,outcast,AW T K AE S T,AW T K AE S T
1.3602516651153564,outdistance,AW T D IH S T AH N S,AW T D IH S T AH N S T
1.204326868057251,stonewall,S T OW N W AO L,S T OW N W AO L D
1.1859444379806519,stalemate,S T EY L M EY T,S T EY L M EY T IH D
1.175898790359497,step,S T EH P,S T EH P T
1.1715033054351807,stripe,S T R AY P,S T R AY P T
1.156287431716919,streamline,S T R IY M L AY N,S T R IY M L AY N D
1.1495200395584106,station,S T EY SH AH N,S T EY SH AH N D
1.1489280462265015,sterilize,S T EH R AH L AY Z,S T EH R AH L AY Z D
1.1443389654159546,stare,S T EH R,S T EH R D
1.1437983512878418,structure,S T R AH K CH ER,S T R AH K CH ER D
1.1415635347366333,strip,S T R IH P,S T R IH P T
1.1415619850158691,stabilize,S T EY B AH L AY Z,S T EY B AH L AY Z D
1.13728666305542,autopsy,AO T AA P S IY,AO T AA P S IY D
1.136422038078308,steep,S T IY P,S T IY P T
1.1362011432647705,strike,S T R AY K,S T R AH K
1.1359411478042603,string,S T R IH NG,S T R AH NG
1.133286476135254,stave,S T EY V,S T EY V D
1.1319725513458252,stoke,S T OW K,S T OW K T
1.1299395561218262,straggle,S T R AE G AH L,S T R AE G AH L D
1.127536416053772,stride,S T R AY D,S T R OW D
1.1266443729400635,stoop,S T UW P,S T UW P T
1.1232699155807495,stroke,S T R OW K,S T R OW K T
1.121103048324585,autograph,AO T AH G R AE F,AO T AH G R AE F T
1.1203809976577759,stockpile,S T AA K P AY L,S T AA K P AY L D
1.1202707290649414,storm,S T AO R M,S T AO R M D
1.1201276779174805,attire,AH T AY ER,AH T AY R D
1.1175518035888672,stagnate,S T AE G N EY T,S T AE G N EY T IH D
1.1172864437103271,struggle,S T R AH G AH L,S T R AH G AH L D
1.1171154975891113,stem,S T EH M,S T EH M D
1.116140604019165,stream,S T R IY M,S T R IY M D
1.1155779361724854,staple,S T EY P AH L,S T EY P AH L D
1.1145414113998413,strap,S T R AE P,S T R AE P T
1.1144161224365234,stake,S T EY K,S T EY K T
1.1087055206298828,stone,S T OW N,S T OW N D
1.1085309982299805,strive,S T R AY V,S T R OW V
1.107883334159851,stump,S T AH M P,S T AH M P T
1.1072818040847778,stub,S T AH B,S T AH B D
1.1072139739990234,stop,S T AA P,S T AA P T
1.1053779125213623,state,S T EY T,S T EY T IH D
1.1021630764007568,startle,S T AA R T AH L,S T AA R T AH L D
1.1012117862701416,stow,S T OW,S T OW D
1.100143313407898,stereotype,S T EH R IY AH T AY P,S T EH R IY AH T AY P T
1.0992484092712402,attempt,AH T EH M P T,AH T EH M P T IH D
1.0981948375701904,stray,S T R EY,S T R EY D
1.098076581954956,straddle,S T R AE D AH L,S T R AE D AH L D
1.0977365970611572,stroll,S T R OW L,S T R OW L D
1.091835618019104,strain,S T R EY N,S T R EY N D
1.090589165687561,stain,S T EY N,S T EY N D
1.089434266090393,atrophy,AE T R AH F IY,AE T R AH F IY D
1.0820064544677734,stumble,S T AH M B AH L,S T AH M B AH L D
1.0813623666763306,stay,S T EY,S T EY D
1.0803813934326172,start,S T AA R T,S T AA R T IH D
1.0800559520721436,style,S T AY L,S T AY L D
1.0793683528900146,steer,S T IH R,S T IH R D
1.0783416032791138,stitch,S T IH CH,S T IH CH T
1.0774093866348267,stash,S T AE SH,S T AE SH T
1.076459288597107,stomp,S T AA M P,S T AA M P T
1.0764009952545166,stretch,S T R EH CH,S T R EH CH T
1.0760557651519775,stifle,S T AY F AH L,S T AY F AH L D
1.0758228302001953,stagger,S T AE G ER,S T AE G ER D
1.075748085975647,stage,S T EY JH,S T EY JH D
1.0748555660247803,star,S T AA R,S T AA R D
1.0743321180343628,steamroller,S T IY M R OW L ER,S T IY M R OW L ER D
1.073275089263916,store,S T AO R,S T AO R D
1.0717682838439941,streak,S T R IY K,S T R IY K T
1.0711287260055542,starch,S T AA R CH,S T AA R CH T
1.0619525909423828,stunt,S T AH N T,S T AH N T IH D
1.0613460540771484,sting,S T IH NG,S T AH NG
1.059306263923645,stampede,S T AE M P IY D,S T AE M P IY D IH D
1.0591000318527222,stigmatize,S T IH G M AH T AY Z,S T IH G M AH T AY Z D
1.057018518447876,steal,S T IY L,S T OW L
1.0557682514190674,stink,S T IH NG K,S T AE NG K
1.0554330348968506,attach,AH T AE CH,AH T AE CH T
1.054725170135498,stipulate,S T IH P Y AH L EY T,S T IH P Y AH L EY T IH D
1.0536596775054932,stratify,S T R AE T AH F AY,S T R AE T AH F AY D
1.0533078908920288,stun,S T AH N,S T AH N D
1.051369547843933,stock,S T AA K,S T AA K T
1.0509343147277832,stalk,S T AO K,S T AO K T
1.050570011138916,stamp,S T AE M P,S T AE M P T
1.0505040884017944,attune,AH T UW N,AH T UW N D
1.046067476272583,starve,S T AA R V,S T AA R V D
1.0449295043945312,stud,S T AH D,S T AH D IH D
1.044922113418579,stir,S T ER,S T ER D
1.0442289113998413,automate,AO T AH M EY T,AO T AH M EY T IH D
1.0442169904708862,stress,S T R EH S,S T R EH S T
1.0379908084869385,stew,S T UW,S T UW D
1.0367295742034912,stilt,S T IH L T,S T IH L T IH D
1.0357413291931152,stylize,S T AY L AY Z,S T AY L AY Z D
1.032388687133789,still,S T IH L,S T IH L D
1.0314507484436035,stymie,S T AY M IY,S T AY M IY D
1.030242919921875,interpolate,IH T ER P AH L EY T,IH T ER P AH L EY T IH D
1.0300182104110718,stall,S T AO L,S T AO L D
1.0256314277648926,attack,AH T AE K,AH T AE K T
1.0237176418304443,stack,S T AE K,S T AE K T
1.0225024223327637,eat,IY T,EY T
1.021340250968933,strand,S T R AE N D,S T R AE N D IH D
1.0198094844818115,attenuate,AH T EH N Y UW EY T,AH T EH N Y UW EY T IH D
1.0161802768707275,steady,S T EH D IY,S T EH D IY D
1.0067046880722046,story,S T AO R IY,S T AO R IY D
1.0017852783203125,attribute,AE T R AH B Y UW T,AH T R IH B Y AH T IH D
0.9996616840362549,stucco,S T AH K OW,S T AH K OW D
0.997322678565979,stimulate,S T IH M Y AH L EY T,S T IH M Y AH L EY T IH D
0.9951667785644531,strangle,S T R AE NG G AH L,S T R AE NG G AH L D
0.9905810356140137,stanch,S T AE N CH,S T AE N CH T
0.9855751991271973,stand,S T AE N D,S T UH D
0.9854341745376587,itemize,AY T AH M AY Z,AY T AH M AY Z D
0.9770593047142029,it,IH T,IH T
0.9736241102218628,study,S T AH D IY,S T AH D IY D
0.8352601528167725,standardize,S T AE N D ER D AY Z,S T AE N D ER D AY Z D
0.8325101733207703,outshine,AW CH AY N,AW T SH OW N
0.40787607431411743,achieve,AH CH IY V,AH CH IY V D
0.29870033264160156,assess,AH S EH S,AH S EH S T
0.2729935944080353,etch,EH CH,EH CH T
0.22692477703094482,abet,AH B EH T,AH B EH T IH D
0.21663111448287964,abate,AH B EY T,AH B EY T IH D
0.20841187238693237,narrow,N EH R OW,N EH R OW D
0.20581404864788055,authorize,AO TH ER AY Z,AO TH ER AY Z D
0.18442603945732117,smoke,S M OW K,S M OW K T
0.17289724946022034,zag,Z AE G,Z AE G D
0.171477809548378,foist,F OY S T,F OY S T IH D
0.16818946599960327,jab,JH AE B,JH AE B D
0.16185566782951355,joint,JH OY N T,JH OY N T AH D
