activation,lemma,present_phones,past_phones
1.7347910404205322,mortify,M AO R T IH F AY,M AO R T AH F AY D
1.7200361490249634,fortify,F AO R T IH F AY,F AO R T AH F AY D
1.6706677675247192,foreclose,F AO R K L OW Z,F AO R K L OW Z D
1.6528242826461792,forfeit,F AO R F IH T,F AO R F IH T IH D
1.5240892171859741,saw,S AO,S AO D
1.523394227027893,jaw,JH AO,JH AO D
1.5217589139938354,yawn,Y AO N,Y AO N D
1.5166856050491333,thaw,TH AO,TH AO D
1.5152548551559448,paw,P AO,P AO D
1.5116735696792603,roar,R AO R,R AO R D
1.5116578340530396,bore,B AO R,B AO R D
1.5115967988967896,hawk,HH AO K,HH AO K T
1.5092540979385376,wall,W AO L,W AO L D
1.5088887214660645,pawn,P AO N,P AO N D
1.5074312686920166,haunt,HH AO N T,HH AO N T IH D
1.5069937705993652,port,P AO R T,P AO R T IH D
1.506436824798584,balk,B AO K,B AO K T
1.5045278072357178,haul,HH AO L,HH AO L D
1.5038353204727173,walk,W AO K,W AO K T
1.5037773847579956,gnaw,N AO,N AO D
1.5030046701431274,ball,B AO L,B AO L D
1.5030046701431274,bawl,B AO L,B AO L D
1.5026241540908813,soar,S AO R,S AO R D
1.5016590356826782,log,L AO G,L AO G D
1.500102162361145,sort,S AO R T,S AO R T IH D
1.4986904859542847,morph,M AO R F,M AO R F T
1.4970905780792236,gore,G AO R,G AO R D
1.4962183237075806,pore,P AO R,P AO R D
1.4962183237075806,pour,P AO R,P AO R D
1.496179223060608,maul,M AO L,M AO L D
1.4930585622787476,court,K AO R T,K AO R T IH D
1.4929893016815186,cauterize,K AO T ER AY Z,K AO T ER AY Z D
1.4926034212112427,wrong,R AO NG,R AO NG D
1.4917436838150024,halt,HH AO L T,HH AO L T AH D
1.491484522819519,call,K AO L,K AO L D
1.491327166557312,launch,L AO N CH,L AO N CH T
1.4893524646759033,pause,P AO Z,P AO Z D
1.483162522315979,short,SH AO R T,SH AO R T IH D
1.478797197341919,hoard,HH AO R D,HH AO R D IH D
1.4782723188400269,board,B AO R D,B AO R D AH D
1.4779175519943237,vault,V AO L T,V AO L T IH D
1.477037787437439,warm,W AO R M,W AO R M D
1.4754151105880737,shore,SH AO R,SH AO R D
1.4743739366531372,force,F AO R S,F AO R S T
1.4738779067993164,corner,K AO R N ER,K AO R N ER D
1.4705086946487427,ward,W AO R D,W AO R D IH D
1.4704240560531616,fork,F AO R K,F AO R K T
1.4699748754501343,mourn,M AO R N,M AO R N D
1.469338059425354,corrugate,K AO R AH G EY T,K AO R AH G EY T IH D
1.4681748151779175,forge,F AO R JH,F AO R JH D
1.466945767402649,fall,F AO L,F EH L
1.466600775718689,horrify,HH AO R AH F AY,HH AO R AH F AY D
1.4604946374893188,warble,W AO R B AH L,W AO R B AH L D
1.4590336084365845,nauseate,N AO Z IY EY T,N AO Z IY EY T AH D
1.457444190979004,fault,F AO L T,F AO L T IH D
1.456297755241394,formalize,F AO R M AH L AY Z,F AO R M AH L AY Z D
1.4546658992767334,torch,T AO R CH,T AO R CH T
1.4506398439407349,foretell,F AO R T EH L,F AO R T OW L D
1.4494706392288208,chortle,CH AO R T AH L,CH AO R T AH L D
1.4494448900222778,mortgage,M AO R G AH JH,M AO R G IH JH D
1.4482790231704712,horse,HH AO R S,HH AO R S T
1.4472720623016357,cordon,K AO R D AH N,K AO R D AH N D
1.4388941526412964,corbel,K AO R B AH L,K AO R B AH L D
1.4387761354446411,balkanize,B AO L K AH N AY Z,B AO L K AH N AY Z D
1.4328385591506958,lawyer,L AO Y ER,L AO Y ER D
1.4324287176132202,correlate,K AO R AH L EY T,K AO R AH L EY T AH D
1.4318856000900269,modulate,M AO JH Y UW L EY T,M AO JH Y UW L EY T IH D
1.430559754371643,foresee,F AO R S IY,F AO R S AO
1.4293497800827026,sodomize,S AO D AH M AY Z,S AO D AH M AY Z D
1.4283583164215088,fondle,F AO N D AH L,F AO N D AH L D
1.4264570474624634,forest,F AO R AH S T,F AO R AH S T AH D
1.4252753257751465,forsake,F AO R S EY K,F AO R S UH K
1.4223524332046509,falsify,F AO L S AH F AY,F AO L S AH F AY D
1.4211515188217163,taunt,T AO N T,T AO N T IH D
1.4200953245162964,torpedo,T AO R P IY D OW,T AO R P IY D OW D
1.416627287864685,long,L AO NG,L AO NG D
1.4110108613967896,jaundice,JH AO N D AH S,JH AO N D IH S T
1.4080523252487183,normalize,N AO R M AH L AY Z,N AO R M AH L AY Z D
1.405348777770996,forward,F AO R W ER D,F AO R W ER D IH D
1.3935891389846802,forecast,F AO R K AE S T,F AO R K AE S T
1.3923536539077759,dog,D AO G,D AO G D
1.3907995223999023,torture,T AO R CH ER,T AO R CH ER D
1.3902504444122314,forestall,F AO R S T AO L,F AO R S T AA L D
1.3882368803024292,hospitalize,HH AO S P IH T AH L AY Z,HH AA S P IH T AH L AY Z D
1.3820899724960327,launder,L AO N D ER,L AO N D ER D
1.3502448797225952,waterlog,W AO T ER L AA G,W AO T ER L AA G D
1.3124287128448486,bobble,B AO B AH L,B AO B AH L D
1.2974402904510498,toss,T AO S,T AO S T
1.296330213546753,shortchange,SH AO R T CH EY N JH,SH AO R T CH EY N JH D
1.2956737279891968,foray,F AO R EY,F AO R EY D
1.2805691957473755,formulate,F AO R M Y AH L EY T,F AO R M Y AH L EY T AH D
1.2091950178146362,mothball,M AO TH B AO L,M AO TH B AO L D
0.019350051879882812,finger,F IH NG G ER,F IH NG G ER D
0.010906815528869629,snag,S N AE G,S N AE G D
