activation,lemma,present_phones,past_phones
4.042933464050293,envisage,EH N V IH Z IH JH,EH N V IH Z IH JH D
3.537663698196411,revert,R IH V ER T,R IH V ER T IH D
3.510399103164673,transgress,T R AE N Z G R EH S,T R AE N Z G R EH S T
3.4824225902557373,rivet,R IH V AH T,R IH V AH T IH D
3.3622806072235107,pervert,P ER V ER T,P ER V ER T IH D
2.8628666400909424,outstrip,AW T S T R IH P,AW T S T R IH P T
2.728685140609741,divulge,D IH V AH L JH,D IH V AH L JH D
2.7041165828704834,outvote,AW T V OW T,AW T V OW T IH D
2.5452680587768555,invert,IH N V ER T,IH N V ER T IH D
2.113858461380005,politicize,P AH L IH T IH S AY Z,P AH L IH T IH S AY Z D
2.1041970252990723,envelope,EH N V AH L OW P,EH N V EH L AH P T
1.931257963180542,overproduce,OW V ER P R AH D UW S,OW V ER P R AH D UW S T
1.7976856231689453,underwithhold,AH N D ER W IH TH HH OW L D,AH N D ER W IH TH HH EH L D
1.7907688617706299,pivot,P IH V AH T,P IH V AH T IH D
1.754699468612671,levitate,L EH V IH T EY T,L EH V IH T EY T IH D
1.4514098167419434,misprint,M IH S P R IH N T,M IH S P R IH N T AH D
1.2944896221160889,invite,IH N V AY T,IH N V AY T AH D
1.0711870193481445,invalidate,IH N V AE L IH D EY T,IH N V AE L AH D EY T AH D
0.8640307784080505,revoke,R IH V OW K,R IH V OW K T
0.8356364369392395,zero,Z IH R OW,Z IH R OW D
