latent_id,activation,lemma,present_phones,past_phones
0,1.3928296566009521,overlook,OW V ER L UH K,OW V ER L UH K T
0,1.3792259693145752,reassure,R IY AH SH UH R,R IY AH SH UH R D
0,1.3777819871902466,schedule,S K EH JH UH L,S K EH JH UH L D
0,1.3745659589767456,endure,EH N D Y UH R,EH N D Y UH R D
0,1.3737150430679321,contour,K AA N T UH R,K AA N T UH R D
0,1.3240151405334473,secure,S IH K Y UH R,S IH K Y UH R D
0,1.0931236743927002,securitize,S IH K Y UH R AH T AY Z,S IH K Y UH R AH T AY Z D
0,0.9267542958259583,infuriate,IH N F Y UH R IY EY T,IH N F Y UH R IY EY T IH D
0,0.7852871417999268,firebomb,F AY ER B AA M,F AY R B AA M D
0,0.7848426103591919,absorb,AH B Z AO R B,AH B Z AO R B D
0,0.7361319065093994,ascribe,AH S K R AY B,AH S K R AY B D
0,0.577602744102478,micromanage,M AY K R OW M AE N IH JH,M AY K R OW M AE N IH JH D
0,0.5708126425743103,overdose,OW V ER D OW S,OW V ER D OW S T
0,0.5389493703842163,overdraw,OW V ER D R AO,OW V ER D R UW
0,0.46928590536117554,overwork,OW V ER W ER K,OW V ER W ER K T
0,0.44256341457366943,overhear,OW V ER HH IY R,OW V ER HH ER D
0,0.3882702589035034,counterbalance,K AW N T ER B AE L AH N S,K AW N T ER B AE L AH N S T
0,0.38477128744125366,absolve,AH B Z AA L V,AH B Z AA L V D
0,0.3471319377422333,nosedive,N OW Z D AY V,N OW Z D AY V D
0,0.3326605558395386,overtake,OW V ER T EY K,OW V ER T UH K
0,0.29177388548851013,convoke,K AA N V OW K,K AA N V OW K T
0,0.29093271493911743,energize,EH N ER JH AY Z,EH N ER JH AY Z D
0,0.26691603660583496,counterattack,K AW N T ER AH T AE K,K AW N T ER AH T AE K T
0,0.2034928798675537,henpeck,HH EH N P EH K,HH EH N P EH K T
0,0.1850353181362152,hydrogenate,HH AY D R AH JH AH N EY T,HH AY D R AH JH AH N EY T IH D
0,0.095575712621212,preview,P R IY V Y UW,P R IY V Y UW D
0,0.08074759691953659,overturn,OW V ER T ER N,OW V ER T ER N D
0,0.044411174952983856,partner,P AA R T N ER,P AA R T N ER D
0,0.036279283463954926,rescue,R EH S K Y UW,R EH S K Y UW D
0,0.034904561936855316,provoke,P R AH V OW K,P R AH V OW K T
0,0.029990382492542267,uplink,AH P L IH NG K,UW P L IH NG K D
0,0.029047273099422455,critique,K R AH T IY K,K R IH T IY K T
0,0.023523561656475067,recover,R IH K AH V ER,R AH K AH V ER D
0,0.014531418681144714,retrieve,R IH T R IY V,R IY T R IY V D
0,0.011064492166042328,misjudge,M IH S JH AH JH,M IH S JH AH JH D
0,0.007006935775279999,prejudge,P R IY JH AH JH,P R IY JH AH JH D
1,1.6763204336166382,sculpture,S K AH L P CH ER,S K AH L P CH ER D
1,1.6750880479812622,recapture,R IY K AE P CH ER,R IY K AE P CH ER D
1,1.6734083890914917,enrapture,EH N R AE P CH ER,EH N R AE P CH ER D
1,1.663377285003662,scrunch,S K R AH N CH,S K R AH N CH T
1,1.661062479019165,dispatch,D IH S P AE CH,D IH S P AE CH T
1,1.6536632776260376,relaunch,R IY L AO N CH,R IY L AO N CH T
1,1.6510437726974487,reattach,R IY AH T AE CH,R IY AH T AE CH T
1,1.6330976486206055,squelch,S K W EH L CH,S K W EH L CH T
1,1.6147081851959229,structure,S T R AH K CH ER,S T R AH K CH ER D
1,1.5630786418914795,accentuate,AE K S EH N CH UW EY T,AE K S EH N CH UW EY T IH D
1,1.4673141241073608,mismatch,M IH S M AE CH,M IH S M AE CH T
1,1.3554623126983643,indenture,IH N D EH N CH ER,IH N D EH N CH ER D
1,1.2426937818527222,overmatch,OW V ER M AE CH,OW V ER M AE CH T
1,0.8247225284576416,outperform,AW T P ER F AO R M,AW T P ER F AO R M D
1,0.7872968912124634,encroach,IH N K R OW CH,IH N K R OW CH T
1,0.7696609497070312,stonewall,S T OW N W AO L,S T OW N W AO L D
1,0.6151998043060303,overreach,OW V ER R IY CH,OW V ER R IY CH T
1,0.45296618342399597,resurface,R IY S ER F AH S,R IY S ER F AH S T
1,0.3444248139858246,augment,AO G M EH N T,AA G M EH N T IH D
1,0.34226343035697937,reshuffle,R IY SH AH F AH L,R IY SH AH F AH L D
1,0.3019263744354248,strand,S T R AE N D,S T R AE N D IH D
1,0.2763884961605072,reacquire,R IY AH K W AY R,R IY AH K W AY R D
1,0.22786098718643188,straggle,S T R AE G AH L,S T R AE G AH L D
1,0.17827001214027405,repurchase,R IY P ER CH AH S,R IY P ER CH AH S T
1,0.13951027393341064,berend,B EH R EH N D,B EH R AH N T
1,0.07205444574356079,silhouette,S IH L AH W EH T,S IH L AH W EH T IH D
1,0.009157508611679077,outsource,AW T S AO R S,AW T S AO R S T
2,1.262824296951294,ballyhoo,B AE L IY HH UW,B AE L IY HH UW D
2,1.0654126405715942,honeymoon,HH AH N IY M UW N,HH AH N IY M UW N D
2,0.545469343662262,hallucinate,HH AH L UW S AH N EY T,HH AH L UW S AH N EY T IH D
2,0.45739197731018066,halogenate,HH AE L AH JH AH N EY T,HH AE L AH JH AH N EY T IH D
2,0.39069825410842896,punctuate,P AH NG K CH UW EY T,P AH NG K CH UW EY T IH D
2,0.3150022327899933,vilify,V IH L IH F AY,V IH L AH F AY D
2,0.29344215989112854,confuse,K AH N F Y UW Z,K AH N F Y UW Z D
2,0.29287850856781006,conclude,K AH N K L UW D,K AH N K L UW D AH D
2,0.1733333021402359,dally,D AE L IY,D AE L IY D
2,0.13756942749023438,hallow,HH AE L OW,HH AE L OW D
2,0.13067731261253357,billow,B IH L OW,B IH L OW D
2,0.11689513921737671,belly,B EH L IY,B EH L IY D
2,0.11593207716941833,jelly,JH EH L IY,JH EH L IY D
2,0.10756635665893555,examine,IH G Z AE M IH N,IH G Z AE M AH N D
2,0.07876506447792053,anglicize,AE NG L IH S AY Z,AE NG L IH S AY Z D
2,0.0632304847240448,zero,Z IH R OW,Z IH R OW D
2,0.042032141238451004,tally,T AE L IY,T AE L IY D
2,0.03990289941430092,mollify,M AA L AH F AY,M AA L AH F AY D
2,0.010138843208551407,nullify,N AH L AH F AY,N AH L AH F AY D
2,0.0062677450478076935,pulse,P AH L S,P AH L S T
3,1.7399672269821167,convoke,K AA N V OW K,K AA N V OW K T
3,1.6504312753677368,condone,K AH N D OW N,K AH N D OW N D
3,1.602368950843811,propose,P R AH P OW Z,P R AH P OW Z D
3,1.595055341720581,downvote,D AW N V OW T,D AW N V OW T IH D
3,1.5894883871078491,dethrone,D IH TH R OW N,D IH TH R OW N D
3,1.5890008211135864,provoke,P R AH V OW K,P R AH V OW K T
3,1.5889219045639038,tiptoe,T IH P T OW,T IH P T OW D
3,1.5856846570968628,implode,IH M P L OW D,IH M P L OW D IH D
3,1.578210473060608,railroad,R EY L R OW D,R EY L R OW D IH D
3,1.5781980752944946,console,K AA N S OW L,K AH N S OW L D
3,1.5746265649795532,enclose,IH N K L OW Z,EH N K L OW Z D
3,1.5725857019424438,download,D AW N L OW D,D AW N L OW D IH D
3,1.569947600364685,expose,IH K S P OW Z,IH K S P OW Z D
3,1.5637516975402832,engross,IH N G R OW S,IH N G R OW S T
3,1.560613989830017,outgrow,AW T G R OW,AW T G R UW
3,1.5591059923171997,patrol,P AH T R OW L,P AH T R OW L D
3,1.552743911743164,extol,IH K S T OW L,IH K S T OW L D
3,1.5434678792953491,dispose,D IH S P OW Z,D IH S P OW Z D
3,1.5385812520980835,compose,K AH M P OW Z,K AH M P OW Z D
3,1.5310007333755493,bulldoze,B UH L D OW Z,B UH L D OW Z D
3,1.493872046470642,encroach,IH N K R OW CH,IH N K R OW CH T
3,1.4912210702896118,swallow,S W AA L OW,S W AA L OW D
3,1.34933602809906,withhold,W IH TH HH OW L D,W IH TH HH EH L D
3,1.19474458694458,retrofit,R EH T R OW F IH T,R EH T R OW F IH T IH D
3,1.1637545824050903,dislocate,D IH S L OW K EY T,D IH S L OW K EY T IH D
3,1.1090816259384155,introvert,IH N T R OW V ER T,IH N T R OW V ER T IH D
3,1.0892702341079712,footnote,F UH T N OW T,F UH T N OW T IH D
3,1.0344220399856567,overdose,OW V ER D OW S,OW V ER D OW S T
