latent_id,activation,lemma,present_phones,past_phones
0,6.129110813140869,leapfrog,L IY P F R AO G,L IY P F R AO G D
0,5.9763102531433105,catalog,K AE T AH L AO G,K AE T AH L AO G D
0,5.9763102531433105,catalogue,K AE T AH L AO G,K AE T AH L AO G D
0,4.103760242462158,sandbag,S AE N D B AE G,S AE N D B AE G D
0,3.7728703022003174,waterlog,W AO T ER L AA G,W AO T ER L AA G D
0,3.338871955871582,congregate,K AA NG G R AH G EY T,K AA NG G R IH G EY T IH D
0,2.967104196548462,misdiagnose,M IH S D AY IH G N OW Z,M IH S D AY IH G N OW Z D
0,2.8791701793670654,interrogate,IH N T EH R AH G EY T,IH N T EH R AH G EY T IH D
0,2.8766705989837646,extinguish,IH K S T IH NG G W IH SH,IH K S T IH NG G W IH SH T
0,2.755415201187134,withdraw,W IH DH D R AO,W IH TH D R UW
0,2.495784044265747,distinguish,D IH S T IH NG G W IH SH,D IH S T IH NG G W IH SH T
0,2.3878066539764404,reinvigorate,R IY IH N V IH G ER EY T,R IY IH N V IH G ER EY T IH D
0,2.3247570991516113,outperform,AW T P ER F AO R M,AW T P ER F AO R M D
0,2.2935659885406494,stonewall,S T OW N W AO L,S T OW N W AO L D
0,2.273752450942993,overdraw,OW V ER D R AO,OW V ER D R UW
0,2.197715997695923,forestall,F AO R S T AO L,F AO R S T AA L D
0,2.020874261856079,explore,IH K S P L AO R,IH K S P L AO R D
0,1.9559918642044067,uniform,Y UW N AH F AO R M,Y UW N AH F AO R M D
0,1.358836054801941,promulgate,P R OW M AH L G EY T,P R AA M AH L G EY T IH D
0,1.3513031005859375,reinforce,R IY IH N F AO R S,R IY IH N F AO R S T
0,0.7555675506591797,reintegrate,R IY IH N T AH G R EY T,R IY IH N T AH G R EY T IH D
0,0.7315890192985535,handhold,HH AE N D HH OW L D,HH AE N D HH EH L D
0,0.6265613436698914,forfeit,F AO R F IH T,F AO R F IH T IH D
0,0.6265102028846741,repudiate,R IY P Y UW D IY EY T,R IY P Y UW D IY EY T IH D
0,0.5016031861305237,centralize,S EH N T R AH L AY Z,S EH N T R AH L AY Z D
0,0.40045350790023804,attribute,AE T R AH B Y UW T,AH T R IH B Y AH T IH D
0,0.275126576423645,overthrow,OW V ER TH R OW,OW V ER TH R UW
0,0.17364880442619324,short,SH AO R T,SH AO R T IH D
0,0.05733175948262215,coif,K W AA F,K OY F T
0,0.05733175948262215,quaff,K W AA F,K W AA F AH D
1,2.2842705249786377,pigeonhole,P IH JH AH N HH OW L,P IH JH AH N HH OW L D
1,2.249751329421997,ridicule,R IH D AH K Y UW L,R IH D AH K Y UW L D
1,1.1161247491836548,persecute,P ER S AH K Y UW T,P ER S AH K Y UW T IH D
1,1.1021250486373901,permutate,P ER M Y UW T EY T,P ER M Y UW T EY T IH D
1,0.9663407206535339,undercapitalize,AH N D ER K AE P AH T AH L AY Z,AH N D ER K AE P AH T AH L AY Z D
1,0.9333310723304749,apologise,AH P AA L AH JH AY Z,AH P AA L AH JH AY Z D
1,0.9333310723304749,apologize,AH P AA L AH JH AY Z,AH P AA L AH JH AY Z D
1,0.9193262457847595,photograph,F OW T AH G R AE F,F OW T AH G R AE F T
1,0.9189742207527161,bedevil,B IH D EH V AH L,B IH D EH V AH L D
1,0.849502444267273,overexcite,OW V ER EH K S AY T,OW V ER EH K S AY T IH D
1,0.8258829116821289,regiment,R EH JH AH M AH N T,R EH JH AH M EH N T IH D
1,0.7932844161987305,renegotiate,R IY N IH G OW SH IY EY T,R IY N IH G OW SH IY EY T IH D
1,0.7694165110588074,articulate,AA R T IH K Y AH L EY T,AA R T IH K Y AH L EY T IH D
1,0.7373377680778503,execute,EH K S AH K Y UW T,EH K S AH K Y UW T IH D
1,0.6905378699302673,befuddle,B IH F AH D AH L,B IH F AH D AH L D
1,0.6703898906707764,disagree,D IH S AH G R IY,D IH S AH G R IY D
1,0.6385628581047058,bicycle,B AY S IH K AH L,B AY S IH K AH L D
1,0.6188358068466187,reject,R IH JH EH K T,R IH JH EH K T IH D
1,0.5946148037910461,redecorate,R IY D EH K ER EY T,R IY D EH K ER EY T IH D
1,0.5928253531455994,disassociate,D IH S AH S OW SH IY EY T,D IH S AH S OW SH IY EY T AH D
1,0.5793241858482361,undercount,AH N D ER K AW N T,AH N D ER K AW N T IH D
1,0.5540237426757812,diminish,D IH M IH N IH SH,D IH M IH N IH SH T
1,0.48912596702575684,belittle,B IH L IH T AH L,B IH L IH T AH L D
1,0.4780159592628479,overstep,OW V ER S T EH P,OW V ER S T EH P T
1,0.44282233715057373,understate,AH N D ER S T EY T,AH N D ER S T EY T IH D
1,0.4426685571670532,idle,AY D AH L,AY D AH L D
1,0.4408496022224426,overhang,OW V ER HH AE NG,OW V ER HH AH NG
1,0.43742209672927856,develop,D IH V EH L AH P,D IH V EH L AH P T
1,0.38551071286201477,optimize,AA P T AH M AY Z,AA P T AH M AY Z D
1,0.3531758487224579,dishevel,D IH SH EH V AH L,D IH SH EH V AH L D
1,0.3529433608055115,bifurcate,B IH F ER K EY T,B IH F ER K EY T IH D
1,0.3470725417137146,burglarize,B ER G L ER AY Z,B ER G L ER AY Z D
1,0.32371145486831665,localize,L OW K AH L AY Z,L OW K AH L AY Z D
1,0.3224489092826843,litigate,L IH T IH G EY T,L IH T IH G EY T IH D
1,0.25070419907569885,jeopardize,JH EH P ER D AY Z,JH EH P ER D AY Z D
1,0.24731066823005676,hypnotize,HH IH P N AH T AY Z,HH IH P N AH T AY Z D
1,0.2197159230709076,pounce,P AW N S,P AW N S T
1,0.2185499668121338,foment,F OW M EH N T,F OW M EH N T IH D
1,0.21766266226768494,wager,W EY JH ER,W EY JH ER D
1,0.21764439344406128,fissure,F IH SH ER,F IH SH ER D
1,0.21362775564193726,refinish,R IY F IH N IH SH,R IY F IH N IH SH T
1,0.20260471105575562,digitize,D IH JH AH T AY Z,D IH JH AH T AY Z D
1,0.19895750284194946,replicate,R EH P L AH K EY T,R EH P L IH K EY T IH D
1,0.19877967238426208,disseminate,D IH S EH M AH N EY T,D IH S EH M AH N EY T AH D
1,0.18455681204795837,bicker,B IH K ER,B IH K ER D
1,0.15441599488258362,batter,B AE T ER,B AE T ER D
1,0.1426248848438263,peruse,P ER UW Z,P ER UW Z D
1,0.13618740439414978,bounce,B AW N S,B AW N S T
1,0.12650272250175476,recur,R IH K ER,R IY K ER D
1,0.09920141845941544,bogey,B OW G IY,B OW G IY D
1,0.09680787473917007,better,B EH T ER,B EH T ER D
1,0.09027042239904404,minimize,M IH N AH M AY Z,M IH N AH M AY Z D
1,0.08423956483602524,refute,R IH F Y UW T,R IH F Y UW T IH D
1,0.08367691189050674,shimmer,SH IH M ER,SH IH M ER D
1,0.06492967158555984,badger,B AE JH ER,B AE JH ER D
1,0.04655074328184128,pity,P IH T IY,P IH T IY D
2,3.645855665206909,chew,CH UW,CH UW D
2,3.644167423248291,chug,CH AH G,CH AH G D
2,3.610905647277832,chip,CH IH P,CH IH P T
2,3.596656322479248,chop,CH AA P,CH AA P T
2,3.592960834503174,chick,CH IH K,CH IH K T
2,3.588685989379883,char,CH AA R,CH AA R D
2,3.585658550262451,choose,CH UW Z,CH OW Z
2,3.5813398361206055,chuck,CH AH K,CH AH K T
2,3.576474666595459,chat,CH AE T,CH AE T AH D
2,3.560575008392334,cheat,CH IY T,CH IY T AH D
2,3.5600035190582275,cheer,CH IH R,CH IH R D
2,3.550132989883423,chair,CH EH R,CH EH R D
2,3.5471911430358887,check,CH EH K,CH EH K T
2,3.540496826171875,chafe,CH EY F,CH EY F T
2,3.5261688232421875,chime,CH AY M,CH AY M D
2,3.5252628326416016,chain,CH EY N,CH EY N D
2,3.5210533142089844,change,CH EY N JH,CH EY N JH D
2,3.5194878578186035,choke,CH OW K,CH OW K T
2,3.5148749351501465,chase,CH EY S,CH EY S T
2,3.4115371704101562,chart,CH AA R T,CH AA R T AH D
2,3.390145778656006,chest,CH EH S T,CH EH S T AH D
2,3.3822097778320312,charge,CH AA R JH,CH AA R JH D
2,3.348862886428833,chant,CH AE N T,CH AE N T IH D
2,3.33559250831604,chisel,CH IH Z AH L,CH IH Z AH L D
2,3.3250198364257812,chuckle,CH AH K AH L,CH AH K AH L D
2,3.315619707107544,charm,CH AA R M,CH AA R M D
2,3.292508840560913,chicken,CH IH K AH N,CH IH K AH N D
2,3.2914481163024902,challenge,CH AE L AH N JH,CH AE L AH N JH D
2,3.240161895751953,charter,CH AA R T ER,CH AA R T ER D
2,3.185972213745117,chamber,CH EY M B ER,CH EY M B ER D
2,3.177564859390259,cherish,CH EH R IH SH,CH EH R IH SH T
2,2.943152666091919,chastise,CH AE S T AY Z,CH AE S T AY Z D
2,2.8959896564483643,chortle,CH AO R T AH L,CH AO R T AH L D
2,2.881643295288086,chance,CH AE N S,CH AE N S T
2,2.0305702686309814,champion,CH AE M P IY AH N,CH AE M P IY AH N D
2,0.4794733226299286,offer,AO F ER,AO F ER D
2,0.3184989392757416,photoshop,F OW T OW SH AA P,F OW T OW SH AA P T
2,0.29941830039024353,joint,JH OY N T,JH OY N T AH D
2,0.16508281230926514,jostle,JH AA S AH L,JH AA S AH L D
2,0.14670756459236145,affront,AH F R AH N T,AH F R AH N T IH D
2,0.1445053517818451,derange,D IH R EY N JH,D IH R EY N JH D
2,0.13104215264320374,lift,L IH F T,L IH F T AH D
2,0.1256176233291626,tuft,T AH F T,T AH F T IH D
2,0.09965460747480392,heckle,HH EH K AH L,HH EH K AH L D
2,0.06872095912694931,home,HH OW M,HH OW M D
2,0.06101270765066147,haggle,HH AE G AH L,HH AE G AH L D
2,0.0512138232588768,loot,L UW T,L UW T AH D
2,0.05034574121236801,listen,L IH S AH N,L IH S AH N D
3,3.0436294078826904,earn,ER N,ER N D
3,2.964618444442749,urge,ER JH,ER JH D
3,2.8538191318511963,urbanize,ER B AH N AY Z,ER B AH N AY Z D
3,2.804903984069824,arouse,ER AW Z,ER AW Z D
3,2.698544979095459,arise,ER AY Z,ER OW Z
3,2.465019702911377,arrive,ER AY V,ER AY V D
3,2.4323933124542236,er,ER,EH R D
3,2.250474214553833,arraign,ER EY N,ER EY N D
3,1.9231822490692139,arrange,ER EY N JH,ER EY N JH D
3,1.4376912117004395,originate,ER IH JH AH N EY T,ER IH JH AH N EY T AH D
3,0.7100359797477722,age,EY JH,EY JH D
4,2.648257255554199,understand,AH N D ER S T AE N D,AH N D ER S T UH D
4,2.076615810394287,educate,EH JH AH K EY T,EH JH AH K EY T IH D
4,1.895003318786621,collectivize,K AH L EH K T IH V AY Z,K AH L EH K T IH V AY Z D
4,1.8896594047546387,agitate,AE JH AH T EY T,AE JH AH T EY T IH D
4,1.7678613662719727,augment,AO G M EH N T,AA G M EH N T IH D
4,1.685793161392212,defect,D IY F EH K T,D IH F EH K T IH D
4,1.6334004402160645,perfect,P ER F EH K T,P ER F EH K T IH D
4,1.6229510307312012,retest,R IY T EH S T,R IY T EH S T IH D
4,1.6118550300598145,decontaminate,D IY K AH N T AE M AH N EY T,D IY K AH N T AE M AH N EY T IH D
4,1.6067140102386475,inventory,IH N V AH N T AO R IY,IH N V AH N T AO R IY D
4,1.586478352546692,invest,IH N V EH S T,IH N V EH S T AH D
4,1.5734474658966064,guarantee,G EH R AH N T IY,G EH R AH N T IY D
4,1.5658891201019287,ferment,F ER M EH N T,F ER M EH N T AH D
4,1.561496376991272,repost,R IY P OW S T,R IY P OW S T IH D
4,1.551969051361084,dement,D AH M EH N T,D IH M EH N T IH D
4,1.5419245958328247,separate,S EH P ER EY T,S EH P ER EY T IH D
4,1.534518837928772,rearrest,R IY ER EH S T,R IY ER EH S T IH D
4,1.5323772430419922,repute,R IY P Y UW T,R IH P Y UW T IH D
4,1.5238087177276611,recast,R IY K AE S T,R IY K AE S T
4,1.515724778175354,brainstorm,B R EY N S T AO R M,B R EY N S T AO R M D
4,1.5016825199127197,sprint,S P R IH N T,S P R IH N T IH D
4,1.4694633483886719,exhaust,IH G Z AO S T,IH G Z AO S T IH D
4,1.4688010215759277,lament,L AH M EH N T,L AH M EH N T IH D
4,1.4684656858444214,irritate,IH R IH T EY T,IH R AH T EY T AH D
4,1.461848258972168,emanate,EH M AH N EY T,EH M AH N EY T IH D
4,1.460479497909546,imitate,IH M AH T EY T,IH M AH T EY T IH D
4,1.4577488899230957,allocate,AE L AH K EY T,AE L AH K EY T IH D
4,1.4556313753128052,automate,AO T AH M EY T,AO T AH M EY T IH D
4,1.4421885013580322,inflate,IH N F L EY T,IH N F L EY T IH D
4,1.4341095685958862,foment,F OW M EH N T,F OW M EH N T IH D
4,1.432472586631775,perforate,P ER F ER EY T,P ER F ER EY T IH D
4,1.4296350479125977,venerate,V EH N ER EY T,V EH N ER EY T IH D
4,1.4254156351089478,orchestrate,AO R K IH S T R EY T,AO R K IH S T R EY T IH D
4,1.4121124744415283,prorate,P R OW R EY T,P R OW R EY T IH D
4,1.408953070640564,uplift,AH P L IH F T,AH P L IH F T IH D
4,1.4072985649108887,relent,R IH L EH N T,R IH L EH N T IH D
4,1.406010389328003,decontrol,D IY K AH N T R OW L,D IY K AH N T R OW L D
4,1.4049839973449707,annotate,AE N AH T EY T,AE N AH T EY T IH D
4,1.4043819904327393,tolerate,T AA L ER EY T,T AA L ER EY T IH D
4,1.4032727479934692,repaint,R IY P EY N T,R IY P EY N T IH D
4,1.4015741348266602,immolate,IH M AH L EY T,IH M AH L EY T AH D
4,1.400911808013916,investigate,IH N V EH S T AH G EY T,IH N V EH S T AH G EY T AH D
4,1.398149013519287,forest,F AO R AH S T,F AO R AH S T AH D
4,1.3964672088623047,curate,K Y UH R AH T,K Y UH R EY T IH D
4,1.3952410221099854,impute,IH M P Y UW T,IH M P Y UW T IH D
4,1.3934409618377686,comment,K AA M EH N T,K AA M EH N T AH D
4,1.389488697052002,sublet,S AH B L EH T,S AH B L EH T
4,1.388481855392456,elevate,EH L AH V EY T,EH L AH V EY T IH D
4,1.3836766481399536,submit,S AH B M IH T,S AH B M IH T IH D
4,1.3826255798339844,generate,JH EH N ER EY T,JH EH N ER EY T AH D
4,1.3779041767120361,permeate,P ER M IY EY T,P ER M IY EY T IH D
4,1.3762074708938599,recruit,R AH K R UW T,R IH K R UW T IH D
4,1.369174599647522,airlift,EH R L IH F T,EH R L IH F T IH D
4,1.3686020374298096,sculpt,S K AH L P T,S K AH L P T IH D
4,1.3658099174499512,excerpt,EH K S ER P T,EH K S ER P T IH D
4,1.3646471500396729,report,R IY P AO R T,R IY P AO R T IH D
4,1.3567126989364624,compete,K AH M P IY T,K AH M P IY T IH D
4,1.338619351387024,commute,K AH M Y UW T,K AH M Y UW T IH D
4,1.3377306461334229,radiate,R EY D IY AH T,R EY D IY EY T IH D
4,1.3350932598114014,irrigate,IH R AH G EY T,IH R AH G EY T IH D
4,1.3349289894104004,animate,AE N AH M AH T,AE N AH M EY T IH D
4,1.3336191177368164,deviate,D IY V IY EY T,D IY V IY EY T IH D
4,1.33193838596344,situate,S IH CH UW EY T,S IH CH UW EY T IH D
4,1.330629825592041,orient,AO R IY EH N T,AO R IY EH N T AH D
4,1.326448678970337,nauseate,N AO Z IY EY T,N AO Z IY EY T AH D
4,1.3246564865112305,deplete,D IH P L IY T,D IH P L IY T IH D
4,1.3193233013153076,regret,R AH G R EH T,R IH G R EH T IH D
4,1.3187192678451538,fixate,F IH K S EY T,F IH K S EY T IH D
4,1.3157522678375244,isolate,AY S AH L EY T,AY S AH L EY T AH D
4,1.315535068511963,reinstate,R IY IH N S T EY T,R IY IH N S T EY T IH D
4,1.3146634101867676,patent,P AE T AH N T,P AE T AH N T IH D
4,1.3139150142669678,overshoot,OW V ER SH UW T,OW V ER SH AA T
4,1.3136900663375854,institutionalize,IH N S T IH T UW SH AH N AH L AY Z,IH N S T IH T UW SH AH N AH L AY Z D
4,1.3126683235168457,plummet,P L AH M AH T,P L AH M AH T IH D
4,1.312389850616455,retreat,R IY T R IY T,R IY T R IY T AH D
4,1.3069303035736084,helmet,HH EH L M AH T,HH EH L M AH T IH D
4,1.301037073135376,reinstitute,R IY IH N S T IH T UW T,R IY IH N S T IH T UW T IH D
4,1.3002738952636719,violate,V AY AH L EY T,V AY AH L EY T IH D
4,1.299602746963501,oscillate,AA S AH L EY T,AA S AH L EY T AH D
4,1.2992184162139893,innovate,IH N AH V EY T,IH N AH V EY T IH D
4,1.2986654043197632,cremate,K R IY M EY T,K R IY M EY T IH D
4,1.29783034324646,federate,F EH D ER EY T,F EH D ER EY T IH D
4,1.290499210357666,subvert,S AH B V ER T,S AH B V ER T IH D
4,1.2850234508514404,closet,K L AA Z AH T,K L AA Z AH T IH D
4,1.2831679582595825,saturate,S AE CH ER EY T,S AE CH ER EY T IH D
4,1.2801432609558105,backset,B AE K S EH T,B AE K S EH T
4,1.2743514776229858,industrialize,IH N D AH S T R IY AH L AY Z,IH N D AH S T R IY AH L AY Z D
4,1.2700645923614502,reunite,R IY UW N AY T,R IY UW N AY T IH D
4,1.258774757385254,aspirate,AE S P ER EY T,AE S P ER EY T IH D
4,1.2567811012268066,affront,AH F R AH N T,AH F R AH N T IH D
4,1.2550315856933594,refute,R IH F Y UW T,R IH F Y UW T IH D
4,1.2533714771270752,purport,P ER P AO R T,P ER P AO R T IH D
4,1.2462241649627686,mandate,M AE N D EY T,M AE N D EY T IH D
4,1.2404139041900635,metastasize,M AH T AE S T AH S AY Z,M AH T AE S T AH S AY Z D
4,1.23466157913208,mutate,M Y UW T EY T,M Y UW T EY T IH D
4,1.2262226343154907,outcast,AW T K AE S T,AW T K AE S T
4,1.2260173559188843,typeset,T AY P S EH T,T AY P S EH T
4,1.2213671207427979,enlist,EH N L IH S T,EH N L IH S T IH D
4,1.2208542823791504,moderate,M AA D ER AH T,M AA D ER EY T IH D
4,1.215759515762329,infiltrate,IH N F IH L T R EY T,IH N F IH L T R EY T IH D
4,1.2154583930969238,retort,R IY T AO R T,R IY T AO R T IH D
4,1.2126151323318481,browbeat,B R AW B IY T,B R AW B IY T
4,1.2070506811141968,upholster,AH P OW L S T ER,AH P OW L S T ER D
4,1.2049440145492554,prompt,P R AA M P T,P R AA M P T IH D
4,1.204302191734314,privatize,P R IH V AH T AY Z,P R AY V AH T AY Z D
4,1.201720118522644,deputize,D EH P Y AH T AY Z,D EH P Y AH T AY Z D
4,1.200456142425537,outburst,AW T B ER S T,AW T B ER S T
4,1.1971495151519775,volunteer,V AA L AH N T IH R,V AA L AH N T IH R D
4,1.1915245056152344,mediate,M IY D IY EY T,M IY D IY EY T IH D
4,1.189752221107483,escort,EH S K AO R T,EH S K AO R T IH D
4,1.1834136247634888,restate,R IY S T EY T,R IY S T EY T IH D
4,1.1714332103729248,backdate,B AE K D EY T,B AE K D EY T IH D
4,1.159921407699585,decorate,D EH K ER EY T,D EH K ER EY T IH D
4,1.1552428007125854,overheat,OW V ER HH IY T,OW V ER HH IY T IH D
4,1.155236005783081,traumatize,T R AO M AH T AY Z,T R AO M AH T AY Z D
4,1.1536282300949097,market,M AA R K AH T,M AA R K AH T AH D
4,1.143146276473999,migrate,M AY G R EY T,M AY G R EY T IH D
4,1.136829137802124,overrate,OW V ER R EY T,OW V ER R EY T IH D
4,1.134987711906433,palpitate,P AE L P AH T EY T,P AE L P AH T EY T IH D
4,1.1347136497497559,hypnotize,HH IH P N AH T AY Z,HH IH P N AH T AY Z D
4,1.1272766590118408,reject,R IH JH EH K T,R IH JH EH K T IH D
4,1.126861333847046,overestimate,OW V ER EH S T AH M EY T,OW V ER EH S T AH M EY T IH D
4,1.1210405826568604,promote,P R AH M OW T,P R AH M OW T IH D
4,1.1138571500778198,repudiate,R IY P Y UW D IY EY T,R IY P Y UW D IY EY T IH D
4,1.1091245412826538,romanticize,R OW M AE N T AH S AY Z,R OW M AE N T AH S AY Z D
4,1.1045634746551514,forfeit,F AO R F IH T,F AO R F IH T IH D
4,1.104282259941101,splinter,S P L IH N T ER,S P L IH N T ER D
4,1.0975584983825684,overwrite,OW V ER R AY T,OW V ER R OW T
4,1.0792453289031982,footnote,F UH T N OW T,F UH T N OW T IH D
4,1.0719709396362305,secrete,S IH K R IY T,S AH K R IY T IH D
4,1.0708874464035034,obviate,AA B V IY EY T,AA B V IY EY T AH D
4,1.0626111030578613,decentralize,D IH S EH N T R AH L AY Z,D IH S EH N T R AH L AY Z D
4,1.0609948635101318,apprentice,AH P R EH N T AH S,AH P R EH N T AH S T
4,1.0498087406158447,result,R IH Z AH L T,R IH Z AH L T IH D
