latent_id,activation,lemma,present_phones,past_phones
0,5.4697771072387695,equalize,IY K W AH L AY Z,IY K W AH L AY Z D
0,3.9955384731292725,utilize,Y UW T AH L AY Z,Y UW T AH L AY Z D
0,2.3242733478546143,eulogize,Y UW L AH JH AY Z,Y UW L AH JH AY Z D
0,1.3829333782196045,understand,AH N D ER S T AE N D,AH N D ER S T UH D
0,1.154252529144287,pervade,P ER V EY D,P ER V EY D IH D
0,1.0958888530731201,squelch,S K W EH L CH,S K W EH L CH T
0,1.0431327819824219,google,G UW G AH L,G UW G AH L D
0,1.0412147045135498,fertilize,F ER T AH L AY Z,F ER T AH L AY Z D
0,1.0138123035430908,soothe,S UW DH,S UW DH D
0,0.8621593117713928,revolve,R IY V AA L V,R IY V AA L V D
0,0.8366151452064514,oblige,AH B L AY JH,AH B L AY JH D
0,0.833921492099762,paralyze,P EH R AH L AY Z,P EH R AH L AY Z D
0,0.6752433776855469,catalyze,K AE T AH L AY Z,K AE T AH L AY Z D
0,0.4204564690589905,level,L EH V AH L,L EH V AH L D
1,4.746295928955078,exercise,EH K S ER S AY Z,EH K S ER S AY Z D
1,4.562424659729004,supervise,S UW P ER V AY Z,S UW P ER V AY Z D
1,4.546993255615234,supercharge,S UW P ER CH AA R JH,S UW P ER CH AA R JH D
1,3.3343052864074707,supersede,S UW P ER S IY D,S UW P ER S IY D IH D
1,2.552187442779541,jeopardize,JH EH P ER D AY Z,JH EH P ER D AY Z D
1,2.4155356884002686,excerpt,EH K S ER P T,EH K S ER P T IH D
1,2.0748000144958496,extrovert,EH K S T R AH V ER T,EH K S T R AH V ER T IH D
1,1.9993153810501099,extrapolate,EH K S T R AE P AH L EY T,EH K S T R AE P AH L EY T IH D
1,1.8592432737350464,exhume,EH K S HH Y UW M,EH K S HH Y UW M D
1,1.8410121202468872,turbocharge,T ER B OW CH AA R JH,T ER B OW CH AA R JH D
1,1.7695294618606567,withstand,W IH TH S T AE N D,W IH TH S T UH D
1,1.637487530708313,perpetuate,P ER P EH CH AH W EY T,P ER P EH CH AH W EY T IH D
1,1.5727671384811401,purport,P ER P AO R T,P ER P AO R T IH D
1,1.5289077758789062,postpone,P OW S T P OW N,P OW S T P OW N D
1,1.4637986421585083,superimpose,S UW P ER AH M P OW Z,S UW P ER AH M P OW Z D
1,1.2967407703399658,scapegoat,S K EY P G OW T,S K EY P G OW T IH D
1,1.207275152206421,necessitate,N AH S EH S AH T EY T,N AH S EH S AH T EY T AH D
1,1.0838960409164429,vaporize,V EY P ER AY Z,V EY P ER AY Z D
1,1.076494574546814,impersonate,IH M P ER S AH N EY T,IH M P ER S AH N EY T IH D
1,1.000695824623108,repurchase,R IY P ER CH AH S,R IY P ER CH AH S T
1,0.9953000545501709,zoom,Z UW M,Z UW M D
1,0.9684199094772339,personalize,P ER S AH N AH L AY Z,P ER S AH N AH L AY Z D
1,0.8872358798980713,postdate,P OW S T D EY T,P OW S T D EY T IH D
1,0.8778387308120728,photoshop,F OW T OW SH AA P,F OW T OW SH AA P T
1,0.7466906309127808,extradite,EH K S T R AH D AY T,EH K S T R AH D AY T IH D
1,0.7370140552520752,extrude,IH K S T R UW D,IH K S T R UW D AH D
1,0.7235413789749146,polarize,P OW L ER AY Z,P OW L ER AY Z D
1,0.719764232635498,oxidize,AA K S AH D AY Z,AA K S AH D AY Z D
1,0.7045196294784546,personify,P ER S AA N AH F AY,P ER S AA N AH F AY D
1,0.5792973041534424,nuance,N UW AA N S,N UW AA N S T
1,0.5325125455856323,whoop,W UW P,W UW P T
1,0.4965558350086212,motorize,M OW T ER AY Z,M OW T ER AY Z D
2,1.9851362705230713,misbehave,M IH S B AH HH EY V,M IH S B AH HH EY V D
2,1.7841522693634033,jelly,JH EH L IY,JH EH L IY D
2,1.6870453357696533,fell,F EH L,F EH L D
2,1.683441400527954,buttonhole,B AH T AH N HH OW L,B AH T AH N HH OW L D
2,1.5057740211486816,maul,M AO L,M AO L D
2,1.5015013217926025,malfunction,M AE L F AH NG K SH AH N,M AE L F AH NG K SH AH N D
2,1.4831931591033936,fill,F IH L,F IH L D
2,1.4706313610076904,melt,M EH L T,M EH L T AH D
2,1.4585833549499512,rev,R EH V,R EH V D
2,1.4391543865203857,jell,JH EH L,JH EH L D
2,1.419097900390625,mellow,M EH L OW,M EH L OW D
2,1.397789716720581,mesmerize,M EH Z M ER AY Z,M EH Z M ER AY Z D
2,1.3784503936767578,meld,M EH L D,M EH L D AH D
2,1.3602285385131836,mess,M EH S,M EH S T
2,1.3596899509429932,militarize,M IH L AH T ER AY Z,M IH L AH T ER AY Z D
2,1.2987980842590332,shell,SH EH L,SH EH L D
2,1.2750613689422607,mull,M AH L,M AH L D
2,1.2442145347595215,mesh,M EH SH,M EH SH T
2,1.2284624576568604,yell,Y EH L,Y EH L D
2,1.2183833122253418,miniaturize,M IH N IH CH ER AY Z,M IH N IH CH ER AY Z D
2,1.2077429294586182,pigeonhole,P IH JH AH N HH OW L,P IH JH AH N HH OW L D
2,1.2067358493804932,fall,F AO L,F EH L
2,1.1607871055603027,flourish,F L ER IH SH,F L ER IH SH T
2,1.1567413806915283,relish,R EH L IH SH,R EH L IH SH T
2,1.154526710510254,fare,F EH R,F EH R D
2,1.1287059783935547,wreck,R EH K,R EH K T
2,1.1285560131072998,mill,M IH L,M IH L D
2,1.0970807075500488,reconcile,R EH K AH N S AY L,R EH K AH N S AY L D
2,1.0924646854400635,telex,T EH L EH K S,T EH L EH K S T
2,1.0760457515716553,reauthorize,R IY AO TH ER AY Z,R IY AO TH ER AY Z D
2,1.074155569076538,variegate,V EH R IH G EY T,V EH R IH G EY T IH D
2,1.0717418193817139,bolster,B OW L S T ER,B OW L S T ER D
2,0.9924946427345276,file,F AY L,F AY L D
2,0.9747166037559509,give,G IH V,G EY V
2,0.9678762555122375,authorize,AO TH ER AY Z,AO TH ER AY Z D
2,0.9546111226081848,wall,W AO L,W AO L D
2,0.9474970698356628,equalize,IY K W AH L AY Z,IY K W AH L AY Z D
2,0.9368986487388611,fire,F AY ER,F AY ER D
2,0.9203960299491882,serenade,S EH R AH N EY D,S EH R AH N EY D IH D
2,0.8936541676521301,foil,F OY L,F OY L D
2,0.893395721912384,cherish,CH EH R IH SH,CH EH R IH SH T
2,0.8838979601860046,bevel,B EH V AH L,B EH V AH L D
2,0.8668528199195862,phone,F OW N,F OW N D
2,0.8577858805656433,ruminate,R UW M IH N EY T,R UW M IH N EY T IH D
2,0.8420633673667908,fuck,F AH K,F AH K T
2,0.8389717936515808,wretch,R EH CH,R EH CH IH D
2,0.8304817080497742,fine,F AY N,F AY N D
2,0.8069788813591003,coole,K UW L,K UW L D
2,0.8038039803504944,cell,S EH L,S EH L D
2,0.8038039803504944,sell,S EH L,S OW L D
2,0.7974167466163635,mourn,M AO R N,M AO R N D
2,0.7846867442131042,telegraph,T EH L AH G R AE F,T EH L AH G R AE F T
2,0.7830870747566223,tax,T AE K S,T AE K S T
2,0.7793133854866028,care,K EH R,K EH R D
2,0.7783679366111755,flinch,F L IH N CH,F L IH N CH T
2,0.7757499814033508,televise,T EH L AH V AY Z,T EH L AH V AY Z D
2,0.7744519114494324,mail,M EY L,M EY L D
2,0.76535564661026,share,SH EH R,SH EH R D
2,0.7619615197181702,disfigure,D IH S F IH G Y ER,D IH S F IH G Y ER D
2,0.7587102055549622,wedge,W EH JH,W EH JH D
2,0.7567359805107117,fold,F OW L D,F OW L D AH D
2,0.7556241154670715,tell,T EH L,T OW L D
2,0.7500682473182678,fool,F UW L,F UW L D
2,0.7491959929466248,weld,W EH L D,W EH L D IH D
2,0.7405068278312683,nix,N IH K S,N IH K S T
2,0.7269605994224548,footnote,F UH T N OW T,F UH T N OW T IH D
2,0.7179921269416809,wear,W EH R,W AO R
2,0.714207112789154,cull,K AH L,K AH L D
2,0.7078911662101746,moor,M UH R,M UH R D
2,0.6923573613166809,wail,W EY L,W EY L D
2,0.6903494000434875,hijack,HH AY JH AE K,HH AY JH AE K T
2,0.6898446679115295,texture,T EH K S CH ER,T EH K S CH ER D
2,0.6890024542808533,predict,P R IH D IH K T,P R IH D IH K T IH D
2,0.6860312819480896,take,T EY K,T UH K
2,0.6783849596977234,dare,D EH R,D EH R D
2,0.6697601675987244,yelp,Y EH L P,Y EH L P D
2,0.6498294472694397,roll,R OW L,R OW L D
2,0.649191677570343,pare,P EH R,P EH R D
2,0.6477175354957581,haul,HH AO L,HH AO L D
2,0.6472635865211487,perish,P EH R IH SH,P EH R IH SH T
2,0.6462720036506653,fan,F AE N,F AE N D
2,0.6444938778877258,blindfold,B L AY N D F OW L D,B L AY N D F OW L D IH D
2,0.6372650265693665,scan,S K AE N,S K AE N D
2,0.6368270516395569,mar,M AA R,M AA R D
2,0.6359220147132874,shaft,SH AE F T,SH AE F T IH D
2,0.6249158978462219,wish,W IH SH,W IH SH T
2,0.6190028786659241,rail,R EY L,R EY L D
2,0.6084149479866028,feel,F IY L,F EH L T
2,0.5981468558311462,move,M UW V,M UW V D
2,0.5926602482795715,call,K AO L,K AO L D
2,0.5813992619514465,sulk,S AH L K,S AH L K T
2,0.5706899762153625,deluge,D EH L Y UW JH,D EH L Y UW JH D
2,0.5698922276496887,rule,R UW L,R UW L D
2,0.5602567791938782,tame,T EY M,T EY M D
2,0.5587053894996643,wheel,W IY L,W IY L D
2,0.5586023926734924,delve,D EH L V,D EH L V D
2,0.5538929104804993,shove,SH AH V,SH AH V D
2,0.551049530506134,advise,AE D V AY Z,AE D V AY Z D
2,0.5484123826026917,nick,N IH K,N IH K T
2,0.5482895970344543,stack,S T AE K,S T AE K T
2,0.5460137724876404,gratify,G R AE T AH F AY,G R AE T AH F AY D
2,0.5452800393104553,corrugate,K AO R AH G EY T,K AO R AH G EY T IH D
2,0.5364370942115784,nosedive,N OW Z D AY V,N OW Z D AY V D
2,0.536065399646759,fly,F L AY,F L UW
2,0.5339887738227844,shore,SH AO R,SH AO R D
2,0.5294446349143982,glorify,G L AO R AH F AY,G L AO R AH F AY D
2,0.5278437733650208,pander,P AE N D ER,P AE N D ER D
2,0.5274379849433899,caramelize,K EH R AH M AH L AY Z,K EH R AH M AH L AY Z D
2,0.525674045085907,douse,D AW S,D AW S T
2,0.5247474312782288,fetch,F EH CH,F EH CH T
2,0.5207391381263733,bare,B EH R,B EH R D
2,0.5195853114128113,activate,AE K T AH V EY T,AE K T AH V EY T IH D
2,0.519329845905304,tack,T AE K,T AE K T
2,0.5190697312355042,mow,M OW,M OW D
2,0.5190139412879944,leach,L IY CH,L IY CH T
2,0.5178341269493103,fess,F EH S,F EH S T
2,0.516285240650177,bathe,B EY DH,B EY DH D
2,0.514897882938385,darn,D AA R N,D AA R N D
2,0.5101867318153381,shelve,SH EH L V,SH EH L V D
2,0.5087006688117981,relive,R IY L IH V,R IY L IH V D
2,0.505268394947052,fake,F EY K,F EY K T
2,0.5042867064476013,faint,F EY N T,F EY N T IH D
2,0.5019487738609314,bellow,B EH L OW,B EH L OW D
2,0.4929268956184387,firm,F ER M,F ER M D
2,0.49015289545059204,pelt,P EH L T,P EH L T IH D
2,0.4868221879005432,nail,N EY L,N EY L D
2,0.48594433069229126,guess,G EH S,G EH S T
2,0.4742801785469055,dish,D IH SH,D IH SH T
2,0.47243064641952515,whisk,W IH S K,W IH S K T
2,0.4702065587043762,outguess,AW T G EH S,AW T G EH S T
2,0.46964114904403687,correlate,K AO R AH L EY T,K AO R AH L EY T AH D
2,0.46390300989151,outman,AW T M AH N,AW T M AE N D
2,0.46189671754837036,sew,S OW,S OW D
2,0.4614904522895813,chair,CH EH R,CH EH R D
2,0.4608524441719055,welcome,W EH L K AH M,W EH L K AH M D
2,0.4591500163078308,initiate,IH N IH SH IY EY T,IH N IH SH IY EY T AH D
2,0.45582979917526245,marinate,M EH R AH N EY T,M EH R AH N EY T IH D
2,0.45500391721725464,veil,V EY L,V EY L D
2,0.453219473361969,preach,P R IY CH,P R IY CH T
2,0.4509332776069641,marry,M EH R IY,M EH R IY D
2,0.45078903436660767,prepackage,P R IY P AE K AH JH,P R IY P AE K AH JH D
2,0.44692832231521606,mate,M EY T,M EY T IH D
2,0.4465649724006653,furnish,F ER N IH SH,F ER N IH SH T
2,0.4449368119239807,average,AE V ER IH JH,AE V R AH JH D
2,0.44396644830703735,disengage,D IH S IH N G EY JH,D IH S IH N G EY JH D
2,0.44196492433547974,fund,F AH N D,F AH N D AH D
2,0.4413335919380188,beckon,B EH K AH N,B EH K AH N D
2,0.4366810917854309,mulch,M AH L CH,M AH L CH T
2,0.43468743562698364,hinder,HH IH N D ER,HH IH N D ER D
2,0.43127167224884033,tail,T EY L,T EY L D
2,0.42994028329849243,sully,S AH L IY,S AH L IY D
2,0.4269222021102905,tick,T IH K,T IH K T
2,0.42038965225219727,broach,B R OW CH,B R OW CH T
2,0.4199841618537903,shower,SH AW ER,SH AW ER D
2,0.415708065032959,pool,P UW L,P UW L D
2,0.4153595566749573,mash,M AE SH,M AE SH T
2,0.41514283418655396,poll,P OW L,P OW L D
2,0.4149627089500427,menace,M EH N AH S,M EH N AH S T
2,0.41473037004470825,belly,B EH L IY,B EH L IY D
2,0.4147098660469055,button,B AH T AH N,B AH T AH N D
2,0.41430020332336426,foray,F AO R EY,F AO R EY D
2,0.4131219983100891,strip,S T R IH P,S T R IH P T
2,0.41209089756011963,char,CH AA R,CH AA R D
2,0.4068874716758728,hull,HH AH L,HH AH L D
2,0.4059174656867981,mortgage,M AO R G AH JH,M AO R G IH JH D
2,0.40407460927963257,fish,F IH SH,F IH SH T
2,0.40330082178115845,make,M EY K,M EY D
2,0.40011167526245117,fillet,F AH L EY,F IH L AH T IH D
2,0.39874333143234253,bail,B EY L,B EY L D
2,0.3918561339378357,chest,CH EH S T,CH EH S T AH D
2,0.39032840728759766,harmonize,HH AA R M AH N AY Z,HH AA R M AH N AY Z D
2,0.38941317796707153,span,S P AE N,S P AE N D
2,0.3883952498435974,mire,M AY R,M AY R D
2,0.3877975344657898,rely,R IH L AY,R IH L AY D
2,0.38624143600463867,relaunch,R IY L AO N CH,R IY L AO N CH T
2,0.38585299253463745,shed,SH EH D,SH EH D
2,0.38571399450302124,miss,M IH S,M IH S T
2,0.38542813062667847,outlive,AW T L IH V,AW T L IH V D
2,0.38395488262176514,wrest,R EH S T,R EH S T IH D
2,0.38179725408554077,hack,HH AE K,HH AE K T
2,0.37758421897888184,google,G UW G AH L,G UW G AH L D
2,0.3773443102836609,hurt,HH ER T,HH ER T
2,0.3759862184524536,hole,HH OW L,HH OW L D
2,0.3758637309074402,kill,K IH L,K IH L D
2,0.3724069595336914,scrape,S K R EY P,S K R EY P T
2,0.37184327840805054,bed,B EH D,B EH D IH D
2,0.36652398109436035,cling,K L IH NG,K L AH NG
2,0.36123520135879517,typecast,T AY P K AE S T,T AY P K AE S T
2,0.35732078552246094,rake,R EY K,R EY K T
2,0.35707002878189087,outgun,AW T G AH N,AW T G AH N D
2,0.35676103830337524,rock,R AA K,R AA K T
2,0.3550395369529724,gild,G IH L D,G IH L D IH D
2,0.35236042737960815,bely,B AH L AY,B IH L AY D
2,0.3489803671836853,vet,V EH T,V EH T IH D
2,0.34513789415359497,mock,M AA K,M AA K T
2,0.343026340007782,house,HH AW S,HH AW Z D
2,0.3415241837501526,stun,S T AH N,S T AH N D
2,0.3324686884880066,whirl,W ER L,W ER L D
2,0.3291090130805969,banish,B AE N IH SH,B AE N IH SH T
2,0.3279266953468323,adore,AH D AO R,AH D AO R D
2,0.32524651288986206,bet,B EH T,B EH T
2,0.32441025972366333,jaw,JH AO,JH AO D
2,0.32399672269821167,summon,S AH M AH N,S AH M AH N D
2,0.3236064314842224,foul,F AW L,F AW L D
2,0.321882426738739,sue,S UW,S UW D
2,0.32071125507354736,panelize,P AE N AH L AY Z,P AE N AH L AY Z D
2,0.3196828365325928,disincline,D IH S IH N K L AY N,D IH S IH N K L AY N D
2,0.318626344203949,fence,F EH N S,F EH N S T
2,0.31562089920043945,humble,HH AH M B AH L,HH AH M B AH L D
2,0.31466251611709595,follow,F AA L OW,F AA L OW D
2,0.3125438094139099,nose,N OW Z,N OW Z D
2,0.3109527826309204,dance,D AE N S,D AE N S T
2,0.30697572231292725,howl,HH AW L,HH AW L D
2,0.3059917092323303,glean,G L IY N,G L IY N D
2,0.3040432333946228,censure,S EH N SH ER,S EH N SH ER D
2,0.30293744802474976,refuse,R AH F Y UW Z,R AH F Y UW Z D
2,0.3024821877479553,show,SH OW,SH OW D
2,0.2952771782875061,sprout,S P R AW T,S P R AW T IH D
2,0.29129552841186523,foresee,F AO R S IY,F AO R S AO
2,0.288804292678833,belch,B EH L CH,B EH L CH T
2,0.28855592012405396,strike,S T R AY K,S T R AH K
2,0.28545182943344116,field,F IY L D,F IY L D IH D
2,0.28249335289001465,string,S T R IH NG,S T R AH NG
2,0.2800579071044922,bowl,B OW L,B OW L D
2,0.27969783544540405,gore,G AO R,G AO R D
2,0.27783411741256714,rouse,R AW S,R AW Z D
2,0.2758491635322571,duke,D UW K,D UW K T
2,0.27566468715667725,festoon,F EH S T UW N,F EH S T UW N D
2,0.2721251845359802,rack,R AE K,R AE K T
2,0.2721251845359802,wrack,R AE K,R AE K T
2,0.26681894063949585,gate,G EY T,G EY T IH D
2,0.2661885619163513,coerce,K OW ER S,K OW ER S T
2,0.26480674743652344,clean,K L IY N,K L IY N D
2,0.2604573369026184,shave,SH EY V,SH EY V D
2,0.26004475355148315,let,L EH T,L EH T
2,0.25752753019332886,verify,V EH R AH F AY,V EH R AH F AY D
2,0.2572728991508484,help,HH EH L P,HH EH L P T
2,0.2564851641654968,reel,R IY L,R IY L D
2,0.2551407814025879,gamble,G AE M B AH L,G AE M B AH L D
2,0.25195056200027466,nullify,N AH L AH F AY,N AH L AH F AY D
2,0.24514776468276978,sigh,S AY,S AY D
2,0.2391471266746521,wrestle,R EH S AH L,R EH S AH L D
2,0.23860591650009155,hire,HH AY ER,HH AY ER D
2,0.23761290311813354,claw,K L AO,K L AO D
2,0.23673242330551147,hand,HH AE N D,HH AE N D AH D
2,0.23612111806869507,mimic,M IH M IH K,M IH M IH K T
2,0.23145103454589844,deck,D EH K,D EH K T
2,0.23028475046157837,gouge,G AW JH,G AW JH D
2,0.2275395393371582,writhe,R IH TH,R IH TH D
2,0.2243969440460205,tape,T EY P,T EY P T
2,0.22337383031845093,top,T AA P,T AA P T
2,0.22143447399139404,hedge,HH EH JH,HH EH JH D
2,0.221280038356781,pet,P EH T,P EH T IH D
2,0.21785223484039307,ball,B AO L,B AO L D
2,0.21785223484039307,bawl,B AO L,B AO L D
2,0.21177083253860474,cheer,CH IH R,CH IH R D
2,0.20633578300476074,read,R EH D,R EH D
2,0.20633578300476074,redd,R EH D,R EH D
2,0.2062121033668518,rave,R EY V,R EY V D
2,0.2046750783920288,fame,F EY M,F EY M D
2,0.20197957754135132,check,CH EH K,CH EH K T
2,0.19941574335098267,figure,F IH G Y ER,F IH G Y ER D
2,0.1991698145866394,tuck,T AH K,T AH K T
2,0.19747406244277954,step,S T EH P,S T EH P T
2,0.19482725858688354,roar,R AO R,R AO R D
2,0.19452470541000366,shellac,SH EH L AE K,SH EH L AE K D
2,0.1882365345954895,mope,M OW P,M OW P T
2,0.1779809594154358,gauge,G EY JH,G EY JH D
2,0.17584192752838135,set,S EH T,S EH T
2,0.17497116327285767,blab,B L AE B,B L AE B D
2,0.1680036187171936,jet,JH EH T,JH EH T IH D
2,0.14181005954742432,tool,T UW L,T UW L D
2,0.13032126426696777,choose,CH UW Z,CH OW Z
2,0.12428241968154907,shuck,SH AH K,SH AH K T
2,0.12029939889907837,monitor,M AA N AH T ER,M AA N AH T ER D
2,0.10836786031723022,tear,T EH R,T AO R
3,1.8342678546905518,languish,L AE NG G W IH SH,L AE NG G W IH SH T
3,1.3732075691223145,hypothesize,HH AY P AA TH AH S AY Z,HH AY P AA TH AH S AY Z D
3,1.3649725914001465,solidify,S AH L IH D AH F AY,S AH L IH D AH F AY D
3,1.3502120971679688,vanquish,V AE NG K W IH SH,V AE NG K W IH SH T
3,1.3148472309112549,tatter,T AE T ER,T AE T ER D
3,1.2529711723327637,zipper,Z IH P ER,Z IH P ER D
3,1.2475659847259521,batter,B AE T ER,B AE T ER D
3,1.2443442344665527,bargain,B AA R G AH N,B AA R G AH N D
3,1.1531281471252441,deter,D IH T ER,D IH T ER D
3,1.1414895057678223,patter,P AE T ER,P AE T ER D
3,1.117671012878418,pigment,P IH G M AH N T,P IH G M EH T IH D
3,1.1063425540924072,attenuate,AH T EH N Y UW EY T,AH T EH N Y UW EY T IH D
3,1.0659682750701904,levy,L EH V IY,L EH V IY D
3,1.0441293716430664,demur,D IH M ER,D IH M ER D
3,1.0117716789245605,simmer,S IH M ER,S IH M ER D
3,0.9984853863716125,reproduce,R IY P R AH D UW S,R IY P R AH D UW S T
3,0.9964998364448547,refrigerate,R IH F R IH JH ER EY T,R IH F R IH JH ER EY T IH D
3,0.9858829379081726,patronize,P EY T R AH N AY Z,P EY T R AH N AY Z D
3,0.9410417675971985,livery,L IH V ER IY,L IH V R IY D
3,0.9209125638008118,divvy,D IH V IY,D IH V IY D
3,0.9182863831520081,standardize,S T AE N D ER D AY Z,S T AE N D ER D AY Z D
3,0.917607843875885,scar,S K AA R,S K AA R D
3,0.9124723076820374,parry,P EH R IY,P EH R IY D
3,0.9081245064735413,defer,D IH F ER,D IH F ER D
3,0.9041150212287903,swear,S W EH R,S W AO R
3,0.8992192149162292,wither,W IH DH ER,W IH DH ER D
3,0.8945379853248596,mirror,M IH R ER,M IH R ER D
3,0.8862434029579163,tattoo,T AE T UW,T AE T UW D
3,0.8733934760093689,scare,S K EH R,S K EH R D
3,0.8662269711494446,busy,B IH Z IY,B IH Z IY D
3,0.8660805821418762,waver,W EY V ER,W EY V ER D
3,0.8605533242225647,savor,S EY V ER,S EY V ER D
3,0.8416603207588196,demoralize,D IH M AO R AH L AY Z,D IH M AO R AH L AY Z D
3,0.840602457523346,amend,AH M EH N D,AH M EH N D IH D
3,0.8259168267250061,rent,R EH N T,R EH N T IH D
3,0.8255682587623596,better,B EH T ER,B EH T ER D
3,0.818198025226593,waylay,W EY L EY,W EY L EY D
3,0.8023517727851868,butter,B AH T ER,B AH T ER D
3,0.7991130948066711,spare,S P EH R,S P EH R D
3,0.7935639023780823,starve,S T AA R V,S T AA R V D
3,0.7910553812980652,spar,S P AA R,S P AA R D
3,0.790351927280426,randomize,R AE N D AH M AY Z,R AE N D AH M AY Z D
3,0.7851201891899109,shiver,SH IH V ER,SH IH V ER D
3,0.7814363837242126,deprecate,D EH P R AH K EY T,D EH P R AH K EY T AH D
3,0.7773309350013733,vandalize,V AE N D AH L AY Z,V AE N D AH L AY Z D
3,0.7764539122581482,pity,P IH T IY,P IH T IY D
3,0.7721429467201233,handle,HH AE N D AH L,HH AE N D AH L D
3,0.7694814801216125,zap,Z AE P,Z AE P T
3,0.7586531043052673,disguise,D IH S G AY Z,D IH S G AY Z D
3,0.7569630742073059,star,S T AA R,S T AA R D
3,0.7493134140968323,mutter,M AH T ER,M AH T ER D
3,0.7372992634773254,yank,Y AE NG K,Y AE NG K T
3,0.7342477440834045,dash,D AE SH,D AE SH T
3,0.7334404587745667,spend,S P EH N D,S P EH N T
3,0.7216981053352356,collide,K AH L AY D,K AH L AY D IH D
3,0.7146987318992615,robe,R OW B,R OW B D
3,0.6966009736061096,tabulate,T AE B Y AH L EY T,T AE B Y AH L EY T IH D
3,0.695368230342865,zip,Z IH P,Z IH P T
3,0.6483867764472961,dump,D AH M P,D AH M P T
3,0.6472647786140442,tantalize,T AE N T AH L AY Z,T AE N T AH L AY Z D
3,0.6228130459785461,proffer,P R AA F ER,P R AA F ER D
3,0.6182333827018738,stare,S T EH R,S T EH R D
3,0.6158075928688049,premise,P R EH M IH S,P R EH M AH S T
3,0.6137188076972961,append,AH P EH N D,AH P EH N D IH D
3,0.6042643189430237,singe,S IH N JH,S IH N JH D
3,0.6033908724784851,badger,B AE JH ER,B AE JH ER D
3,0.5985376238822937,collar,K AA L ER,K AA L ER D
3,0.5956819653511047,mangle,M AE NG G AH L,M AE NG G AH L D
3,0.5862204432487488,sully,S AH L IY,S AH L IY D
3,0.5804763436317444,divide,D IH V AY D,D IH V AY D IH D
3,0.5778564810752869,refinish,R IY F IH N IH SH,R IY F IH N IH SH T
3,0.5745704770088196,smell,S M EH L,S M EH L D
3,0.5743220448493958,bulge,B AH L JH,B AH L JH D
3,0.5661850571632385,vent,V EH N T,V EH N T IH D
3,0.5610998272895813,solve,S AA L V,S AA L V D
3,0.5581614375114441,relent,R IH L EH N T,R IH L EH N T IH D
3,0.5544727444648743,defuse,D IH F Y UW Z,D IH F Y UW Z D
3,0.5497972369194031,promise,P R AA M AH S,P R AA M AH S T
3,0.5473899245262146,preface,P R EH F AH S,P R EH F AH S T
3,0.5385406613349915,meter,M IY T ER,M IY T ER D
3,0.5381338000297546,jimmy,JH IH M IY,JH IH M IY D
3,0.5348972678184509,dismiss,D IH S M IH S,D IH S M IH S T
3,0.5244624018669128,photoshop,F OW T OW SH AA P,F OW T OW SH AA P T
3,0.5186057686805725,snare,S N EH R,S N EH R D
3,0.5155091881752014,letter,L EH T ER,L EH T ER D
3,0.5059238076210022,mash,M AE SH,M AE SH T
3,0.49912720918655396,station,S T EY SH AH N,S T EY SH AH N D
3,0.49496132135391235,score,S K AO R,S K AO R D
3,0.4903485178947449,berend,B EH R EH N D,B EH R AH N T
3,0.4895177483558655,rattle,R AE T AH L,R AE T AH L D
3,0.4865559935569763,collude,K AH L UW D,K AH L UW D IH D
3,0.4863622784614563,pat,P AE T,P AE T IH D
3,0.4833797812461853,tank,T AE NG K,T AE NG K T
3,0.48192793130874634,ogle,OW G AH L,OW G AH L D
3,0.4805811047554016,buffer,B AH F ER,B AH F ER D
3,0.4797547459602356,dance,D AE N S,D AE N S T
3,0.4796221852302551,perfume,P ER F Y UW M,P ER F Y UW M D
3,0.4783058762550354,pillar,P IH L ER,P IH L ER D
3,0.4748539328575134,stem,S T EH M,S T EH M D
3,0.4683380722999573,smudge,S M AH JH,S M AH JH D
3,0.4666803479194641,store,S T AO R,S T AO R D
3,0.4615885615348816,dignify,D IH G N AH F AY,D IH G N AH F AY D
3,0.45283371210098267,pride,P R AY D,P R AY D IH D
3,0.4377097487449646,blend,B L EH N D,B L EH N D IH D
3,0.43652015924453735,peg,P EH G,P EH G D
3,0.43501025438308716,wrest,R EH S T,R EH S T IH D
3,0.4315721392631531,margin,M AA R JH AH N,M AA R JH AH N D
