latent_id,activation,lemma,present_phones,past_phones
0,8.345215797424316,chamber,CH EY M B ER,CH EY M B ER D
0,7.858046531677246,number,N AH M B ER,N AH M B ER D
0,6.146496772766113,member,M EH M B ER,M EH M B ER D
0,5.833157539367676,inebriate,IH N EH B R IY EY T,IH N EH B R IY EY T AH D
0,4.373538017272949,flabbergast,F L AE B ER G AE S T,F L AE B ER G AE S T IH D
0,4.116466045379639,elaborate,IH L AE B R AH T,IH L AE B ER EY T AH D
0,3.806131601333618,bombard,B AA M B AA R D,B AA M B AA R D IH D
0,3.719770669937134,disapprove,D IH S AH P R UW V,D IH S AH P R UW V D
0,3.148472547531128,name,N EY M,N EY M D
0,3.137495756149292,mothball,M AO TH B AO L,M AO TH B AO L D
0,2.992800712585449,editorialize,EH D AH T AO R IY AH L AY Z,EH D AH T AO R IY AH L AY Z D
0,2.9185400009155273,zero,Z IH R OW,Z IH R OW D
0,2.766592025756836,focus,F OW K AH S,F OW K AH S T
0,2.6313841342926025,showcase,SH OW K EY S,SH OW K EY S T
0,2.623918056488037,reshape,R IY SH EY P,R IY SH EY P T
0,2.602046251296997,preserve,P R AH Z ER V,P R AH Z ER V D
0,2.5509674549102783,photocopy,F OW T OW K AA P IY,F OW T OW K AA P IY D
0,2.286391019821167,abuse,AH B Y UW S,AH B Y UW Z D
0,2.101933240890503,encase,EH N K EY S,EH N K EY S T
0,1.8200385570526123,disburse,D IH S B ER S,D IH S B ER S T
0,1.746814250946045,coauthor,K OW AA TH ER,K OW AA TH ER D
0,1.5977451801300049,combine,K AA M B AY N,K AH M B AY N D
0,1.5125532150268555,jumble,JH AH M B AH L,JH AH M B AH L D
0,1.4394843578338623,sheathe,SH IY DH,SH IY DH D
0,0.907994270324707,nail,N EY L,N EY L D
1,7.538266658782959,alienate,EY L Y AH N EY T,EY L IY AH N EY T IH D
1,3.400763511657715,emulate,EH M Y AH L EY T,EH M Y AH L EY T IH D
1,1.504309058189392,bellow,B EH L OW,B EH L OW D
1,0.8447785973548889,huddle,HH AH D AH L,HH AH D AH L D
2,5.459488868713379,cube,K Y UW B,K Y UW B D
2,4.679844379425049,bloom,B L UW M,B L UW M D
2,4.455624103546143,plague,P L EY G,P L EY G D
2,4.043090343475342,blade,B L EY D,B L EY D IH D
2,3.8948428630828857,blame,B L EY M,B L EY M D
2,3.527340888977051,muse,M Y UW Z,M Y UW Z D
2,3.4402666091918945,elope,IH L OW P,IH L OW P D
2,3.3312571048736572,plane,P L EY N,P L EY N D
2,2.8410511016845703,blue,B L UW,B L UW D
2,2.779630184173584,blow,B L OW,B L UW
2,2.7787821292877197,blaze,B L EY Z,B L EY Z D
2,2.767788887023926,blare,B L EH R,B L EH R D
2,2.527289867401123,clothe,K L OW DH,K L AE D
2,2.5102548599243164,cruise,K R UW Z,K R UW Z D
2,2.4812660217285156,bruise,B R UW Z,B R UW Z D
2,2.3894803524017334,fuse,F Y UW Z,F Y UW Z D
2,1.9883801937103271,halve,HH AE V,HH AE V D
