latent_id,activation,lemma,present_phones,past_phones
0,4.030075550079346,smack,S M AE K,S M AE K T
0,4.001026153564453,speak,S P IY K,S P OW K
0,3.5397582054138184,spangle,S P AE NG G AH L,S P AE NG G AH L D
0,3.4601149559020996,slick,S L IH K,S L IH K T
0,3.3305575847625732,spook,S P UW K,S P UW K T
0,3.168015718460083,sex,S EH K S,S EH K S T
0,3.077705144882202,smoke,S M OW K,S M OW K T
0,3.0483176708221436,spike,S P AY K,S P AY K T
0,2.962904691696167,spill,S P IH L,S P IH L D
0,2.7195281982421875,sling,S L IH NG,S L AH NG
0,2.5978169441223145,spin,S P IH N,S P AH N
0,2.5909650325775146,spank,S P AE NG K,S P AE NG K T
0,2.4459352493286133,stink,S T IH NG K,S T AE NG K
0,2.3501977920532227,saw,S AO,S AO D
0,2.2011008262634277,sparkle,S P AA R K AH L,S P AA R K AH L D
0,2.144329071044922,spread,S P R EH D,S P R EH D
0,2.133314847946167,spice,S P AY S,S P AY S T
0,2.0012271404266357,cook,K UH K,K UH K T
0,1.984297513961792,slip,S L IH P,S L IH P T
0,1.97263765335083,sprain,S P R EY N,S P R EY N D
0,1.9570155143737793,swink,S W IH NG K,S W AE NG K
0,1.9158110618591309,sting,S T IH NG,S T AH NG
0,1.8772473335266113,flip,F L IH P,F L IH P T
0,1.8398609161376953,twinkle,T W IH NG K AH L,T W IH NG K AH L D
0,1.7666373252868652,jeopardize,JH EH P ER D AY Z,JH EH P ER D AY Z D
0,1.7583987712860107,swing,S W IH NG,S W AH NG
0,1.7059645652770996,rethink,R IY TH IH NG K,R IY TH AO T
0,1.6775035858154297,swim,S W IH M,S W AE M
0,1.667802333831787,fling,F L IH NG,F L AH NG
0,1.6539015769958496,preview,P R IY V Y UW,P R IY V Y UW D
0,1.6202869415283203,spot,S P AA T,S P AA T IH D
0,1.6119580268859863,slim,S L IH M,S L IH M D
0,1.6070938110351562,spar,S P AA R,S P AA R D
0,1.6049847602844238,terrorize,T EH R ER AY Z,T EH R ER AY Z D
0,1.5584595203399658,sneak,S N IY K,S N IY K T
0,1.5242600440979004,stroke,S T R OW K,S T R OW K T
