latent_id,activation,lemma,present_phones,past_phones
0,3.7991442680358887,emulsify,IH M AH L S AH F AY,IH M AH L S AH F AY D
0,3.561833381652832,implicate,IH M P L IH K EY T,IH M P L IH K EY T IH D
0,3.229719877243042,replicate,R EH P L AH K EY T,R EH P L IH K EY T IH D
0,2.3200011253356934,duplicate,D UW P L AH K AH T,D UW P L IH K EY T IH D
0,0.8018803596496582,supplement,S AH P L AH M AH N T,S AH P L AH M EH N T IH D
1,3.9339756965637207,photoshop,F OW T OW SH AA P,F OW T OW SH AA P T
1,3.8653345108032227,renege,R IH N IH G,R IH N IH G D
1,3.6695051193237305,finish,F IH N IH SH,F IH N IH SH T
1,3.3794422149658203,bewitch,B IH W IH CH,B IH W IH CH T
1,3.148041248321533,miniaturize,M IH N IH CH ER AY Z,M IH N IH CH ER AY Z D
1,3.106668472290039,relish,R EH L IH SH,R EH L IH SH T
1,3.0465786457061768,permit,P ER M IH T,P ER M IH T IH D
1,2.940676689147949,panic,P AE N IH K,P AE N IH K T
1,2.920985221862793,lavish,L AE V IH SH,L AE V IH SH T
1,2.8883728981018066,polish,P AA L IH SH,P AA L IH SH T
1,2.837238311767578,perish,P EH R IH SH,P EH R IH SH T
1,2.7886035442352295,revere,R IH V IH R,R IH V IH R D
1,2.6334729194641113,adhere,AH D HH IH R,AE D HH IH R D
1,2.6304569244384766,pillage,P IH L IH JH,P IH L IH JH D
1,2.6219916343688965,visit,V IH Z IH T,V IH Z IH T IH D
1,2.5928211212158203,ravage,R AE V IH JH,R AE V IH JH D
1,2.5894150733947754,renegotiate,R IY N IH G OW SH IY EY T,R IY N IH G OW SH IY EY T IH D
1,2.5749804973602295,commit,K AH M IH T,K AH M IH T IH D
1,2.5743794441223145,outlive,AW T L IH V,AW T L IH V D
1,2.570805549621582,relive,R IY L IH V,R IY L IH V D
1,2.5575709342956543,unzip,AH N Z IH P,AH N Z IH P T
1,2.542330265045166,outwit,AW T W IH T,AW T W IH T IH D
1,2.4917635917663574,position,P AH Z IH SH AH N,P AH Z IH SH AH N D
1,2.4842476844787598,cashier,K AE SH IH R,K AE SH IH R D
1,2.4787120819091797,rummage,R AH M IH JH,R AH M IH JH D
1,2.4704837799072266,polymerize,P AA L IH M ER AY Z,P AA L IH M ER AY Z D
1,2.454141855239868,punish,P AH N IH SH,P AH N IH SH T
1,2.444434881210327,cohere,K OW HH IH R,K OW HH IH R D
1,2.4134836196899414,strip,S T R IH P,S T R IH P T
1,2.41300368309021,cherish,CH EH R IH SH,CH EH R IH SH T
1,2.3971447944641113,admit,AH D M IH T,AH D M IH T IH D
1,2.3881356716156006,vanish,V AE N IH SH,V AE N IH SH T
1,2.3790345191955566,petition,P AH T IH SH AH N,P AH T IH SH AH N D
1,2.3479743003845215,anticipate,AE N T IH S AH P EY T,AE N T IH S AH P EY T IH D
1,2.3405709266662598,split,S P L IH T,S P L IH T
1,2.3305349349975586,enrich,EH N R IH CH,EH N R IH CH T
1,2.3185207843780518,begin,B IH G IH N,B IH G AE N
1,2.3069169521331787,outfit,AW T F IH T,AW T F IH T IH D
1,2.261486291885376,ricochet,R IH K AH SH EY,R IH K AH SH EY D
