activation,lemma,present_phones,past_phones
1.8511348962783813,chortle,CH AO R T AH L,CH AO R T AH L D
1.5508991479873657,misconstrue,M IH S K AH N S T R UW,M IH S K AH N S T R UW D
1.5024200677871704,proselytize,P R AA S AH L AH T AY Z,P R AA S AH L AH T AY Z D
1.5016287565231323,promulgate,P R OW M AH L G EY T,P R AA M AH L G EY T IH D
1.4304709434509277,cancel,K AE N S AH L,K AE N S AH L D
1.410926342010498,dispossess,D IH S P AH Z EH S,D IH S P AH Z EH S T
1.3938541412353516,marvel,M AA R V AH L,M AA R V EH L D
1.3854541778564453,staple,S T EY P AH L,S T EY P AH L D
1.3807002305984497,witness,W IH T N AH S,W IH T N AH S T
1.3712917566299438,harness,HH AA R N AH S,HH AA R N AH S T
1.3609051704406738,marshal,M AA R SH AH L,M AA R SH AH L D
1.3581334352493286,mutilate,M Y UW T AH L EY T,M Y UW T AH L EY T AH D
1.3567821979522705,fondle,F AO N D AH L,F AO N D AH L D
1.3544890880584717,mortgage,M AO R G AH JH,M AO R G IH JH D
1.3475751876831055,handle,HH AE N D AH L,HH AE N D AH L D
1.3422609567642212,carbonate,K AA R B AH N EY T,K AA R B AH N EY T IH D
1.3329485654830933,parcel,P AA R S AH L,P AA R S AH L D
1.3301767110824585,marble,M AA R B AH L,M AA R B AH L D
1.3217610120773315,vaccinate,V AE K S AH N EY T,V AE K S AH N EY T IH D
1.3208786249160767,swivel,S W IH V AH L,S W IH V AH L D
1.318750262260437,ventilate,V EH N T AH L EY T,V EH N T AH L EY T IH D
1.3066232204437256,kindle,K IH N D AH L,K IH N D AH L D
1.293653964996338,speckle,S P EH K AH L,S P EH K AH L D
1.290432095527649,section,S EH K SH AH N,S EH K SH AH N D
1.289567232131958,signal,S IH G N AH L,S IH G N AH L D
1.2855321168899536,popularize,P AA P Y AH L ER AY Z,P AA P Y AH L ER AY Z D
1.2775062322616577,prattle,P R AE T AH L,P R AE T AH L D
1.2758996486663818,bridle,B R AY D AH L,B R AY D AH L D
1.266086459159851,dimple,D IH M P AH L,D IH M P AH L D
1.2643918991088867,mention,M EH N SH AH N,M EH N SH AH N D
1.2590028047561646,station,S T EY SH AH N,S T EY SH AH N D
1.2585049867630005,bristle,B R IH S AH L,B R IH S AH L D
1.2582483291625977,assassinate,AH S AE S AH N EY T,AH S AE S AH N EY T IH D
1.25812828540802,cordon,K AO R D AH N,K AO R D AH N D
1.251416563987732,caption,K AE P SH AH N,K AE P SH AH N D
1.2492624521255493,glisten,G L IH S AH N,G L IH S AH N D
1.2419086694717407,spiral,S P AY R AH L,S P AY R AH L D
1.2406539916992188,quicken,K W IH K AH N,K W IH K AH N D
1.2394936084747314,misjudge,M IH S JH AH JH,M IH S JH AH JH D
1.2371090650558472,stifle,S T AY F AH L,S T AY F AH L D
1.2343878746032715,evidence,EH V AH D AH N S,EH V IH D AH N S T
1.2334414720535278,rumple,R AH M P AH L,R AH M P AH L D
1.2295348644256592,warble,W AO R B AH L,W AO R B AH L D
1.2293784618377686,compensate,K AA M P AH N S EY T,K AA M P AH N S EY T AH D
1.2289944887161255,animate,AE N AH M AH T,AE N AH M EY T IH D
1.2263761758804321,garble,G AA R B AH L,G AA R B AH L D
1.2230405807495117,wrinkle,R IH NG K AH L,R IH NG K AH L D
1.2207268476486206,margin,M AA R JH AH N,M AA R JH AH N D
1.220291018486023,garden,G AA R D AH N,G AA R D AH N D
1.2142077684402466,promise,P R AA M AH S,P R AA M AH S T
1.2068536281585693,buttress,B AH T R AH S,B AH T R AH S T
1.2009460926055908,sample,S AE M P AH L,S AE M P AH L D
1.1994004249572754,sentence,S EH N T AH N S,S EH N T AH N S T
1.1882067918777466,corbel,K AO R B AH L,K AO R B AH L D
1.1869175434112549,segment,S EH G M AH N T,S EH G M EH N T IH D
1.1820422410964966,excavate,EH K S K AH V EY T,EH K S K AH V EY T IH D
1.1761611700057983,bundle,B AH N D AH L,B AH N D AH L D
1.1760048866271973,crackle,K R AE K AH L,K R AE K AH L D
1.1746870279312134,grapple,G R AE P AH L,G R AE P AH L D
1.1738914251327515,assimilate,AH S IH M AH L EY T,AH S IH M AH L EY T IH D
1.173103928565979,bargain,B AA R G AH N,B AA R G AH N D
1.1685773134231567,distance,D IH S T AH N S,D IH S T AH N S T
1.1672297716140747,prejudge,P R IY JH AH JH,P R IY JH AH JH D
1.1650117635726929,discuss,D IH S K AH S,D IH S K AH S T
1.1627336740493774,market,M AA R K AH T,M AA R K AH T AH D
1.1455284357070923,enamel,IH N AE M AH L,IH N AE M AH L D
1.1439098119735718,scuffle,S K AH F AH L,S K AH F AH L D
1.1371560096740723,cripple,K R IH P AH L,K R IH P AH L D
1.1329190731048584,trickle,T R IH K AH L,T R IH K AH L D
1.1313114166259766,ramble,R AE M B AH L,R AE M B AH L D
1.1289350986480713,dribble,D R IH B AH L,D R IH B AH L D
1.122470736503601,entrance,EH N T R AH N S,IH N T R AE N S T
1.1212048530578613,freckle,F R EH K AH L,F R EH K AH L D
1.1190377473831177,simulcast,S AY M Y AH L K AE S T,S AY M Y AH L K AE S T
1.1161099672317505,tinkle,T IH NG K AH L,T IH NG K AH L D
1.1149426698684692,grimace,G R IH M AH S,G R IH M AH S T
1.109833836555481,bludgeon,B L AH JH AH N,B L AH JH AH N D
1.1080435514450073,pigment,P IH G M AH N T,P IH G M EH T IH D
1.1053078174591064,gamble,G AE M B AH L,G AE M B AH L D
1.0962049961090088,rankle,R AE NG K AH L,R AE NG K AH L D
1.0920666456222534,scuttle,S K AH T AH L,S K AH T AH L D
1.0920571088790894,mumble,M AH M B AH L,M AH M B AH L D
1.0904045104980469,grizzle,G R IH Z AH L,G R IH Z AH L D
1.087664246559143,preface,P R EH F AH S,P R EH F AH S T
1.0832791328430176,travel,T R AE V AH L,T R AE V AH L D
1.0781528949737549,frizzle,F R IH Z AH L,F R IH Z AH L D
1.0773714780807495,rumble,R AH M B AH L,R AH M B AH L D
1.068000316619873,regulate,R EH G Y AH L EY T,R EH G Y AH L EY T IH D
1.0456807613372803,triple,T R IH P AH L,T R IH P AH L D
1.041807770729065,frazzle,F R AE Z AH L,F R AE Z AH L D
1.0414044857025146,initial,IH N IH SH AH L,IH N IH SH AH L D
1.031126856803894,fumble,F AH M B AH L,F AH M B AH L D
1.030968427658081,humble,HH AH M B AH L,HH AH M B AH L D
1.024476408958435,convolute,K AA N V AH L UW T,K AA N V AH L UW T AH D
1.0242421627044678,eliminate,IH L IH M AH N EY T,IH L IH M AH N EY T IH D
1.0143167972564697,mingle,M IH NG G AH L,M IH NG G AH L D
1.0079171657562256,jumble,JH AH M B AH L,JH AH M B AH L D
0.9973689317703247,cultivate,K AH L T AH V EY T,K AH L T AH V EY T IH D
0.9939237833023071,ennoble,IH N OW B AH L,IH N OW B AH L D
0.9695466756820679,flannel,F L AE N AH L,F L AE N AH L D
0.966171145439148,treble,T R EH B AH L,T R EH B AH L D
0.9604707956314087,helmet,HH EH L M AH T,HH EH L M AH T IH D
0.9594272375106812,tumble,T AH M B AH L,T AH M B AH L D
0.9551600217819214,jaundice,JH AO N D AH S,JH AO N D IH S T
0.9534122943878174,crenelate,K R EH N AH L EY T,K R EH N AH L EY T AH D
0.9499694108963013,consult,K AH N S AH L T,K AH N S AH L T AH D
0.9381777048110962,mutiny,M Y UW T AH N IY,M Y UW T AH N IY D
0.9321430921554565,accommodate,AH K AA M AH D EY T,AH K AA M AH D EY T IH D
0.9311679601669312,imagine,IH M AE JH AH N,IH M AE JH AH N D
0.914181113243103,dangle,D AE NG G AH L,D AE NG G AH L D
0.9022074937820435,welcome,W EH L K AH M,W EH L K AH M D
0.8975189924240112,single,S IH NG G AH L,S IH NG G AH L D
0.8851100206375122,document,D AA K Y AH M EH N T,D AA K Y AH M EH N T AH D
0.8742028474807739,wrangle,R AE NG G AH L,R AE NG G AH L D
0.8701645135879517,trouble,T R AH B AH L,T R AH B AH L D
0.8641680479049683,confiscate,K AA N F AH S K EY T,K AA N F AH S K EY T AH D
0.8597644567489624,interpolate,IH T ER P AH L EY T,IH T ER P AH L EY T IH D
0.8565810918807983,salvage,S AE L V AH JH,S AE L V IH JH D
0.8309731483459473,mangle,M AE NG G AH L,M AE NG G AH L D
0.799355149269104,fangle,F AE NG G AH L,F AE NG G AH L D
0.7827712297439575,concentrate,K AA N S AH N T R EY T,K AA N S AH N T R EY T IH D
0.7815054655075073,snuggle,S N AH G AH L,S N AH G AH L D
0.7688512802124023,plummet,P L AH M AH T,P L AH M AH T IH D
0.7674576044082642,bungle,B AH NG G AH L,B AH NG G AH L D
0.7469279766082764,scallop,S K AE L AH P,S K AA L AH P T
0.7466515302658081,target,T AA R G AH T,T AA R G AH T IH D
0.7342666387557983,discombobulate,D IH S K AH M B AO B Y UW L EY T,D IH S K AH M B AO B Y UW L EY T AH D
0.7288756370544434,closet,K L AA Z AH T,K L AA Z AH T IH D
0.7141376733779907,wangle,W AE NG G AH L,W AE NG G AH L D
0.7091597318649292,palpitate,P AE L P AH T EY T,P AE L P AH T EY T IH D
0.7085964679718018,disconnect,D IH S K AH N EH K T,D IH S K AH N EH K T IH D
0.6998733282089233,tangle,T AE NG G AH L,T AE NG G AH L D
0.6936613321304321,elucidate,IH L UW S AH D EY T,IH L UW S AH D EY T AH D
0.6882114410400391,populate,P AA P Y AH L EY T,P AA P Y AH L EY T IH D
0.6873923540115356,overrun,OW V ER R AH N,OW V ER R AE N
0.6755549907684326,circulate,S ER K Y AH L EY T,S ER K Y AH L EY T IH D
0.6629793643951416,present,P R EH Z AH N T,P R IY Z EH N T IH D
0.6317023038864136,curate,K Y UH R AH T,K Y UH R EY T IH D
0.6244590282440186,criminalize,K R IH M AH N AH L AY Z,K R IH M AH N AH L AY Z D
0.5966103076934814,jangle,JH AE NG G AH L,JH AE NG G AH L D
0.5763653516769409,vindicate,V IH N D AH K EY T,V IH N D AH K EY T IH D
0.5600858926773071,overcome,OW V ER K AH M,OW V ER K EY M
0.5552211999893188,expunge,IH K S P AH N JH,IH K S P AH N JH D
0.5527559518814087,simulate,S IH M Y AH L AH T,S IH M Y AH L EY T IH D
0.5459554195404053,chlorinate,K L AO R AH N EY T,K L AO R AH N EY T AH D
0.5088486671447754,throttle,TH R AA T AH L,TH R AA T AH L D
0.5007650852203369,liquefy,L IH K W AH F AY,L IH K W AH F AY D
0.46947404742240906,flagellate,F L AE JH AH L EY T,F L AE JH AH L EY T AH D
0.46427497267723083,syncopate,S IH NG K AH P EY T,S IH NG K AH P EY T IH D
0.4417741000652313,postulate,P AA S CH AH L EY T,P AA S CH AH L EY T IH D
0.4117599427700043,rectify,R EH K T AH F AY,R EH K T AH F AY D
0.3983885943889618,xerox,Z IH R AA K S,Z IH R AA K S T
0.38795796036720276,segregate,S EH G R AH G EY T,S EH G R AH G EY T IH D
0.3746132552623749,eradicate,IH R AE D AH K EY T,IH R AE D AH K EY T IH D
0.26694223284721375,acidify,AH S IH D AH F AY,AH S IH D AH F AY D
0.23945412039756775,squirrel,S K W ER AH L,S K W ER AH L D
