activation,lemma,present_phones,past_phones
3.298283338546753,superimpose,S UW P ER AH M P OW Z,S UW P ER AH M P OW Z D
3.0254385471343994,predispose,P R IY D IH S P OW Z,P R IY D IH S P OW Z D
2.890512466430664,photocopy,F OW T OW K AA P IY,F OW T OW K AA P IY D
2.8730759620666504,develop,D IH V EH L AH P,D IH V EH L AH P T
2.808894634246826,bankrupt,B AE NG K R AH P T,B AE NG K R AH P T IH D
2.798280715942383,photoshop,F OW T OW SH AA P,F OW T OW SH AA P T
2.6567115783691406,outstrip,AW T S T R IH P,AW T S T R IH P T
2.631788969039917,juxtapose,JH AH K S T AH P OW Z,JH AH K S T AH P OW Z D
2.349907875061035,intercept,IH N T ER S EH P T,IH N T ER S EH P T AH D
2.0219407081604004,overexpose,OW V ER IH K S P OW Z,OW V ER IH K S P OW Z D
1.698899507522583,envelope,EH N V AH L OW P,EH N V EH L AH P T
1.5273253917694092,anticipate,AE N T IH S AH P EY T,AE N T IH S AH P EY T IH D
0.9798527956008911,emancipate,IH M AE N S AH P EY T,IH M AE N S AH P EY T IH D
0.8614214658737183,expropriate,EH K S P R OW P R IY EY T,EH K S P R OW P R IY EY T IH D
0.842387318611145,interlock,IH N T ER L AA K,IH N T ER L AA K T
0.8357102870941162,sabotage,S AE B AH T AA ZH,S AE B AH T AA ZH D
0.7405474185943604,oversimplify,OW V ER S IH M P L IH F AY,OW V ER S IH M P L IH F AY D
0.7227517366409302,oversleep,OW V ER S L IY P,OW V ER S L EH P T
0.6600387096405029,sidestep,S AY D S T EH P,S AY D S T EH P T
0.5363987684249878,alternate,AO L T ER N AH T,AO L T ER N EY T IH D
0.4682433307170868,devaluate,D IH V AE L Y UW EY T,D IH V AE L Y UW EY T IH D
0.30818066000938416,embarrass,IH M B EH R AH S,IH M B EH R AH S T
