activation,lemma,present_phones,past_phones
4.17348575592041,swerve,S W ER V,S W ER V D
4.030970096588135,query,K W IY R IY,K W IH R IY D
4.003561496734619,swallow,S W AA L OW,S W AA L OW D
3.5887551307678223,swell,S W EH L,S W EH L D
3.2312204837799072,steady,S T EH D IY,S T EH D IY D
3.189082145690918,quell,K W EH L,K W EH L D
3.097452402114868,coif,K W AA F,K OY F T
3.097452402114868,quaff,K W AA F,K W AA F AH D
2.9352893829345703,stymie,S T AY M IY,S T AY M IY D
2.8076109886169434,study,S T AH D IY,S T AH D IY D
2.684436321258545,sweat,S W EH T,S W EH T IH D
2.6634347438812256,dwell,D W EH L,D W EH L T
2.5948164463043213,bloody,B L AH D IY,B L AH D IY D
2.55568265914917,sleeve,S L IY V,S L IY V D
2.4063329696655273,collapse,K AH L AE P S,K AH L AE P S T
2.32649302482605,solve,S AA L V,S AA L V D
2.2936384677886963,outgrow,AW T G R OW,AW T G R UW
2.2722840309143066,bandy,B AE N D IY,B AE N D IY D
2.2302470207214355,candy,K AE N D IY,K AE N D IY D
2.2132351398468018,compete,K AH M P IY T,K AH M P IY T IH D
2.1977856159210205,surmise,S ER M AY Z,S ER M AY Z D
2.156885862350464,overfeed,OW V ER F IY D,OW V ER F EH D
2.1004014015197754,story,S T AO R IY,S T AO R IY D
2.0676445960998535,strain,S T R EY N,S T R EY N D
2.0236244201660156,strand,S T R AE N D,S T R AE N D IH D
2.0029664039611816,salary,S AE L ER IY,S AE L ER IY D
1.9643793106079102,swap,S W AA P,S W AA P T
1.8558526039123535,yield,Y IY L D,Y IY L D IH D
1.8515896797180176,quilt,K W IH L T,K W IH L T IH D
1.8309111595153809,swipe,S W AY P,S W AY P T
1.8266987800598145,plead,P L IY D,P L IY D IH D
1.8192205429077148,squeeze,S K W IY Z,S K W IY Z D
1.7566547393798828,cleave,K L IY V,K L EH F T
1.7179076671600342,quiz,K W IH Z,K W IH Z D
1.6986842155456543,starve,S T AA R V,S T AA R V D
1.6911790370941162,evolve,IH V AA L V,IH V AA L V D
1.6910443305969238,collude,K AH L UW D,K AH L UW D IH D
1.6602537631988525,birdie,B ER D IY,B ER D IY D
1.6430764198303223,output,AW T P UH T,AW T P UH T
1.61653733253479,seal,S IY L,S IY L D
1.6104156970977783,swathe,S W AA DH,S W AA DH D
1.6100001335144043,salute,S AH L UW T,S AH L UW T IH D
1.5997414588928223,quip,K W IH P,K W IH P T
1.5995664596557617,quiet,K W AY AH T,K W AY AH T IH D
1.581634521484375,quash,K W AO SH,K W AO SH T
1.5566205978393555,cleanse,K L EH N Z,K L EH N Z D
1.5473849773406982,blemish,B L EH M IH SH,B L EH M IH SH T
1.5363202095031738,plod,P L AA D,P L AA D IH D
1.4935269355773926,swat,S W AA T,S W AA T IH D
1.4636991024017334,splash,S P L AE SH,S P L AE SH T
1.4325385093688965,overload,OW V ER L OW D,OW V ER L OW D IH D
1.4254076480865479,stilt,S T IH L T,S T IH L T IH D
1.425264835357666,stave,S T EY V,S T EY V D
1.4251208305358887,concede,K AH N S IY D,K AH N S IY D IH D
1.4130868911743164,browbeat,B R AW B IY T,B R AW B IY T
1.402348279953003,swirl,S W ER L,S W ER L D
1.395939588546753,square,S K W EH R,S K W EH R D
1.3918614387512207,swear,S W EH R,S W AO R
1.3860208988189697,backpedal,B AE K P EH D AH L,B AE K P EH D AH L D
1.374434471130371,ooze,UW Z,UW Z D
1.3666536808013916,body,B AA D IY,B AA D IY D
1.351548671722412,sully,S AH L IY,S AH L IY D
1.306577205657959,cringe,K R IH N JH,K R IH N JH D
1.303361415863037,surpass,S ER P AE S,S ER P AE S T
