activation,lemma,present_phones,past_phones
1.945622205734253,transform,T R AE N S F AO R M,T R AE N S F AO R M D
1.479027271270752,brainstorm,B R EY N S T AO R M,B R EY N S T AO R M D
1.4428114891052246,counterattack,K AW N T ER AH T AE K,K AW N T ER AH T AE K T
0.9969378113746643,underscore,AH N D ER S K AO R,AH N D ER S K AO R D
0.9204913973808289,reintegrate,R IY IH N T AH G R EY T,R IY IH N T AH G R EY T IH D
0.8793655037879944,subcontract,S AH B K AA N T R AE K T,S AH B K AA N T R AE K T IH D
0.8618364930152893,inventory,IH N V AH N T AO R IY,IH N V AH N T AO R IY D
0.8343419432640076,concentrate,K AA N S AH N T R EY T,K AA N S AH N T R EY T IH D
0.8143657445907593,misreport,M IH S R IH P AO R T,M IH S R IH P AO R T IH D
0.7131602168083191,demonstrate,D EH M AH N S T R EY T,D EH M AH N S T R EY T IH D
0.11745309829711914,stand,S T AE N D,S T UH D
