activation,lemma,present_phones,past_phones
0.9566434621810913,zone,Z OW N,Z OW N D
0.9421323537826538,yearn,Y ER N,Y ER N D
0.9265792369842529,zap,Z AE P,Z AE P T
0.9229645729064941,zip,Z IH P,Z IH P T
0.9121578931808472,zag,Z AE G,Z AE G D
0.8921452760696411,yawn,Y AO N,Y AO N D
0.8810935020446777,zoom,Z UW M,Z UW M D
0.8731321692466736,yoke,Y OW K,Y OW K T
0.8722131252288818,thatch,TH AE CH,TH AE CH T
0.8675462603569031,theme,TH IY M,TH IY M D
0.8577423095703125,lurch,L ER CH,L ER CH T
0.8536559343338013,view,V Y UW,V Y UW D
0.849388599395752,cue,K Y UW,K Y UW D
0.8444233536720276,verse,V ER S,V ER S T
0.8402654528617859,search,S ER CH,S ER CH T
0.8381541967391968,curse,K ER S,K ER S T
0.8380274176597595,yell,Y EH L,Y EH L D
0.8356666564941406,beach,B IY CH,B IY CH T
0.8356469869613647,leach,L IY CH,L IY CH T
0.8332676887512207,thin,TH IH N,TH IH N D
0.8295576572418213,coach,K OW CH,K OW CH T
0.8264152407646179,perch,P ER CH,P ER CH T
0.8260692358016968,teach,T IY CH,T AO T
0.8248106241226196,arch,AA R CH,AA R CH T
0.8246586322784424,use,Y UW S,Y UW Z D
0.824608325958252,ask,AE S K,AE S K T
0.8222730159759521,burn,B ER N,B ER N D
0.8215888738632202,learn,L ER N,L ER N D
0.818444550037384,catch,K AE CH,K AA T
0.8162513375282288,term,T ER M,T ER M D
0.8134500980377197,turn,T ER N,T ER N D
0.810746967792511,tease,T IY Z,T IY Z D
0.8097601532936096,ave,AA V EY,AE D
0.8089609146118164,doze,D OW Z,D OW Z D
0.8089465498924255,deem,D IY M,D IY M D
0.8087977170944214,inch,IH N CH,IH N CH T
0.8082546591758728,dice,D AY S,D AY S T
0.8081478476524353,ditch,D IH CH,D IH CH T
0.8066628575325012,latch,L AE CH,L AE CH T
0.8056617975234985,dine,D AY N,D AY N D
0.8036032915115356,reach,R IY CH,R IY CH T
0.8024080991744995,beam,B IY M,B IY M D
0.802310585975647,lease,L IY S,L IY S T
0.802310585975647,leese,L IY S,L AO R
0.8022077083587646,seize,S IY Z,S IY Z D
0.8019428849220276,merce,M ER S,M ER S T
0.8015421628952026,chime,CH AY M,CH AY M D
0.8015267848968506,thumb,TH AH M,TH AH M D
0.8009733557701111,hurry,HH ER IY,HH ER IY D
0.8006256222724915,size,S AY Z,S AY Z D
0.7997102737426758,tier,T IY R,T IY R D
0.7995806336402893,lean,L IY N,L IY N D
0.798301100730896,line,L AY N,L AY N D
0.7963352203369141,ax,AE K S,AE K S T
0.7963352203369141,axe,AE K S,AE K S T
0.7961847186088562,long,L AO NG,L AO NG D
0.7947995662689209,ally,AE L AY,AH L AY D
0.7947216033935547,lurk,L ER K,L ER K T
0.7945946455001831,comb,K OW M,K OW M D
0.7941809296607971,veer,V IH R,V IH R D
0.7935953736305237,team,T IY M,T IY M D
0.7934629917144775,keep,K IY P,K EH P T
0.7931427359580994,curb,K ER B,K ER B D
