activation,lemma,present_phones,past_phones
1.1706076860427856,reduce,R AH D UW S,R AH D UW S T
1.1666631698608398,immunize,IH M Y UW N AY Z,IH M Y AH N AY Z D
1.1651450395584106,reuse,R IY Y UW S,R IY UW Z D
1.1459065675735474,spew,S P Y UW,S P Y UW D
1.140189290046692,amuse,AH M Y UW Z,AH M Y UW Z D
1.1343326568603516,accuse,AH K Y UW Z,AH K Y UW Z D
1.134247899055481,annualize,AE N Y UW W AH L AY Z,AE N Y UW W AH L AY Z D
1.1308856010437012,skew,S K Y UW,S K Y UW D
1.1302732229232788,seduce,S IH D UW S,S IH D UW S T
1.1302281618118286,enthuse,IH N TH UW Z,IH N TH UW Z D
1.124859094619751,collude,K AH L UW D,K AH L UW D IH D
1.1233528852462769,salute,S AH L UW T,S AH L UW T IH D
1.122599482536316,abuse,AH B Y UW S,AH B Y UW Z D
1.1216670274734497,exude,IH G Z UW D,IH G Z UW D IH D
1.1163607835769653,recuperate,R IH K UW P ER EY T,R IH K UW P ER EY T IH D
1.11474609375,redo,R IY D UW,R IY D IH D
1.1142818927764893,undo,AH N D UW,AH N D IH D
1.11099374294281,situate,S IH CH UW EY T,S IH CH UW EY T IH D
1.110686182975769,induce,IH N D UW S,IH N D UW S T
1.110258936882019,deduce,D IH D UW S,D IH D UW S T
1.1085721254348755,delude,D IH L UW D,D IH L UW D IH D
1.106390118598938,reroute,R IY R UW T,R IY R UW T IH D
1.0951236486434937,balloon,B AH L UW N,B AH L UW N D
1.091426968574524,dilute,D AY L UW T,D AY L UW T AH D
1.09039306640625,denude,D IH N UW D,D IH N UW D IH D
1.0892356634140015,resume,R IH Z UW M,R IH Z UW M D
1.088866114616394,remove,R IY M UW V,R IY M UW V D
1.0874512195587158,approve,AH P R UW V,AH P R UW V D
1.0811017751693726,pollute,P AH L UW T,P AH L UW T IH D
1.071998953819275,spruce,S P R UW S,S P R UW S T
1.0620728731155396,scrutinize,S K R UW T AH N AY Z,S K R UW T AH N AY Z D
1.0592172145843506,renew,R IH N UW,R IH N UW D
1.0511623620986938,screw,S K R UW,S K R UW D
1.0469386577606201,tattoo,T AE T UW,T AE T UW D
1.0458042621612549,outdo,AW T D UW,AW T D IH D
1.0448166131973267,canoe,K AH N UW,K AH N UW D
1.0437299013137817,rejuvenate,R IH JH UW V AH N EY T,R IH JH UW V AH N EY T IH D
1.0388103723526,accrue,AH K R UW,AH K R UW D
1.0342059135437012,ensue,IH N S UW,IH N S UW D
1.0059987306594849,skewer,S K Y UW ER,S K Y UW ER D
0.9907825589179993,pursue,P ER S UW,P ER S UW D
0.9594051241874695,hallucinate,HH AH L UW S AH N EY T,HH AH L UW S AH N EY T IH D
0.8487440347671509,accumulate,AH K Y UW M Y AH L EY T,AH K Y UW M Y AH L EY T IH D
0.2605993449687958,fuse,F Y UW Z,F Y UW Z D
0.23867014050483704,muse,M Y UW Z,M Y UW Z D
0.20530906319618225,fume,F Y UW M,F Y UW M D
0.1995890736579895,feud,F Y UW D,F Y UW D IH D
0.18579153716564178,unlock,AH N L AA K,AH N L AA K T
0.17001330852508545,unread,AH N R EH D,AH N R EH D
0.140336811542511,slim,S L IH M,S L IH M D
0.11143049597740173,relive,R IY L IH V,R IY L IH V D
0.10941158980131149,sulk,S AH L K,S AH L K T
0.10771925002336502,fund,F AH N D,F AH N D AH D
0.103584423661232,scratch,S K R AE CH,S K R AE CH T
0.10069499164819717,dump,D AH M P,D AH M P T
0.07547388970851898,brag,B R AE G,B R AE G D
