activation,lemma,present_phones,past_phones
1.7115581035614014,disprove,D IH S P R UW V,D IH S P R UW V D
1.208880066871643,contrive,K AH N T R AY V,K AH N T R AY V D
0.8828310370445251,quadruple,K W AA D R UW P AH L,K W AA D R UW P AH L D
0.84416264295578,deactivate,D IY AE K T IH V EY T,D IY AE K T IH V EY T IH D
0.8360109925270081,extrude,IH K S T R UW D,IH K S T R UW D AH D
0.8297750949859619,ballyhoo,B AE L IY HH UW,B AE L IY HH UW D
0.7831133604049683,extrovert,EH K S T R AH V ER T,EH K S T R AH V ER T IH D
0.78255695104599,conclude,K AH N K L UW D,K AH N K L UW D AH D
0.7546927332878113,honeymoon,HH AH N IY M UW N,HH AH N IY M UW N D
0.7337890863418579,interleave,IH N T ER L IY V,IH N T ER L IY V D
0.7106478214263916,reactivate,R IY AE K T AH V EY T,R IY AE K T AH V EY T IH D
0.6998500227928162,preclude,P R IH K L UW D,P R IH K L UW D IH D
0.6978185772895813,inactivate,IH N AE K T IH V EY T,IH N AE K T IH V EY T IH D
0.6667056083679199,exclude,IH K S K L UW D,IH K S K L UW D AH D
0.6272740960121155,underserve,AH N D ER S ER V,AH N D ER S ER V D
0.48856791853904724,punctuate,P AH NG K CH UW EY T,P AH NG K CH UW EY T IH D
0.4870395362377167,confuse,K AH N F Y UW Z,K AH N F Y UW Z D
0.42249277234077454,overthrow,OW V ER TH R OW,OW V ER TH R UW
0.3654572069644928,spearhead,S P IH R HH EH D,S P IH R HH EH D IH D
0.3605175316333771,destroy,D IH S T R OY,D IH S T R OY D
0.345966100692749,reauthorize,R IY AO TH ER AY Z,R IY AO TH ER AY Z D
0.1896582543849945,justify,JH AH S T AH F AY,JH AH S T AH F AY D
0.18485289812088013,dispel,D IH S P EH L,D IH S P EH L D
0.15045194327831268,cripple,K R IH P AH L,K R IH P AH L D
0.11265964061021805,drip,D R IH P,D R IH P T
0.08076129853725433,feel,F IY L,F EH L T
