activation,lemma,present_phones,past_phones
1.0845496654510498,substantiate,S AH B S T AE N CH IY EY T,S AH B S T AE N SH IY EY T IH D
1.0501434803009033,homestead,HH OW M S T EH D,HH OW M S T EH D IH D
1.0442039966583252,juxtapose,JH AH K S T AH P OW Z,JH AH K S T AH P OW Z D
1.018331527709961,eviscerate,AH V IH S ER EY T,AH V IH S ER EY T IH D
1.0136983394622803,crystallize,K R IH S T AH L AY Z,K R IH S T AH L AY Z D
1.013308048248291,hamstring,HH AE M S T R IH NG,HH AE M S T R AH NG
1.0127122402191162,overstate,OW V ER S T EY T,OW V ER S T EY T IH D
1.0022056102752686,sensitize,S EH N S AH T AY Z,S EH N S AH T AY Z D
0.9896267056465149,consult,K AH N S AH L T,K AH N S AH L T AH D
0.9871175289154053,sidestep,S AY D S T EH P,S AY D S T EH P T
0.9844979047775269,overstep,OW V ER S T EH P,OW V ER S T EH P T
0.9803978204727173,whipsaw,W IH P S AO,W IH P S AO D
0.9789828658103943,elucidate,IH L UW S AH D EY T,IH L UW S AH D EY T AH D
0.9789248704910278,misstate,M IH S S T EY T,M IH S S T EY T IH D
0.9776347279548645,reestablish,R IY IH S T AE B L IH SH,R IY IH S T AE B L IH SH T
0.977237343788147,fluster,F L AH S T ER,F L AH S T ER D
0.9769279956817627,substitute,S AH B S T AH T UW T,S AH B S T AH T UW T IH D
0.9765608906745911,consist,K AH N S IH S T,K AH N S IH S T AH D
0.9710206389427185,construe,K AH N S T R UW,K AH N S T R UW D
0.9709583520889282,precede,P R IH S IY D,P R IH S IY D IH D
0.9691149592399597,blister,B L IH S T ER,B L IH S T ER D
0.9666315317153931,maximize,M AE K S AH M AY Z,M AE K S AH M AY Z D
0.9643239378929138,cluster,K L AH S T ER,K L AH S T ER D
0.9642085433006287,bolster,B OW L S T ER,B OW L S T ER D
0.9639007449150085,thrust,TH R AH S T,TH R AH S T
0.961185872554779,subside,S AH B S AY D,S AH B S AY D IH D
0.9599365592002869,immerse,IH M ER S,IH M ER S T
0.9590123891830444,overstay,OW V ER S T EY,OW V ER S T EY D
0.9579921960830688,pounce,P AW N S,P AW N S T
0.9535656571388245,cancel,K AE N S AH L,K AE N S AH L D
0.9528325200080872,lapse,L AE P S,L AE P S T
0.9528102278709412,illustrate,IH L AH S T R EY T,IH L AH S T R EY T AH D
0.9525390267372131,reassume,R IY AH S UW M,R IY AH S UW M D
0.9487395286560059,dance,D AE N S,D AE N S T
0.9481722712516785,twist,T W IH S T,T W IH S T IH D
0.9466456770896912,coerce,K OW ER S,K OW ER S T
0.9464507699012756,assist,AH S IH S T,AH S IH S T IH D
0.9462246298789978,slice,S L AY S,S L AY S T
0.9460110068321228,bristle,B R IH S AH L,B R IH S AH L D
0.9448575377464294,concede,K AH N S IY D,K AH N S IY D IH D
0.9448214173316956,subsidize,S AH B S IH D AY Z,S AH B S IH D AY Z D
0.9441083073616028,constitute,K AA N S T AH T UW T,K AA N S T AH T UW T AH D
0.9439507126808167,parcel,P AA R S AH L,P AA R S AH L D
0.9439504146575928,caress,K ER EH S,K ER EH S T
0.9424329400062561,consolidate,K AH N S AA L IH D EY T,K AH N S AA L AH D EY T AH D
0.9422507286071777,grasp,G R AE S P,G R AE S P T
0.9422414302825928,emasculate,AH M AE S K Y UW L IH T,AH M AE S K Y UW L EY T IH D
0.9421461224555969,downsize,D AW N S AY Z,D AW N S AY Z D
0.9420908689498901,bounce,B AW N S,B AW N S T
0.9414768218994141,assess,AH S EH S,AH S EH S T
0.9413016438484192,glass,G L AE S,G L AE S T
0.9410592913627625,conceive,K AH N S IY V,K AH N S IY V D
0.9404429197311401,pierce,P IH R S,P IH R S T
0.9393960237503052,press,P R EH S,P R EH S T
0.9389784336090088,consume,K AH N S UW M,K AH N S UW M D
0.9383918642997742,sense,S EH N S,S EH N S T
0.9383135437965393,overspend,OW V ER S P EH N D,OW V ER S P EH N T
0.9377806782722473,conserve,K AH N S ER V,K AH N S ER V D
0.9377281069755554,erase,IH R EY S,IH R EY S T
0.9376943707466125,place,P L EY S,P L EY S T
0.936856210231781,grace,G R EY S,G R EY S T
0.9367165565490723,dress,D R EH S,D R EH S T
0.9361991286277771,price,P R AY S,P R AY S T
0.9356666803359985,wince,W IH N S,W IH N S T
0.9355217814445496,force,F AO R S,F AO R S T
0.9353066682815552,capsize,K AE P S AY Z,K AE P S AY Z D
0.935238242149353,wax,W AE K S,W AE K S T
0.9351847767829895,bless,B L EH S,B L EH S T
0.9350671768188477,fixate,F IH K S EY T,F IH K S EY T IH D
0.9350460767745972,fax,F AE K S,F AE K S T
0.9325407147407532,fancy,F AE N S IY,F AE N S IY D
0.9314984083175659,grass,G R AE S,G R AE S T
0.9314867258071899,fence,F EH N S,F EH N S T
0.9311969876289368,sex,S EH K S,S EH K S T
0.9311191439628601,breast,B R EH S T,B R EH S T AH D
0.9298537373542786,tax,T AE K S,T AE K S T
