activation,lemma,present_phones,past_phones
1.7063326835632324,pronounce,P R AH N AW N S,P R AH N AW N S T
1.6748735904693604,confound,K AA N F AW N D,K AH N F AW N D IH D
1.6311941146850586,compound,K AA M P AW N D,K AH M P AW N D AH D
1.6250290870666504,discount,D IH S K AW N T,D IH S K AW N T IH D
0.9235320687294006,warehouse,W EH R HH AW S,W EH R HH AW Z D
0.5380069017410278,convince,K AH N V IH N S,K AH N V IH N S T
0.42321452498435974,distance,D IH S T AH N S,D IH S T AH N S T
0.3967188596725464,backhand,B AE K HH AE N D,B AE K HH AE N D IH D
0.3678358793258667,present,P R EH Z AH N T,P R IY Z EH N T IH D
0.36637866497039795,reprint,R IY P R IH N T,R IY P R IH N T IH D
0.28012803196907043,confine,K AH N F AY N,K AH N F AY N D
0.1076868548989296,drain,D R EY N,D R EY N D
0.10607896000146866,confer,K AH N F ER,K AH N F ER D
