activation,lemma,present_phones,past_phones
0.6807786226272583,reexamine,R IY EH G Z AE M AH N,R IY IH G Z AE M AH N D
0.668602466583252,restructure,R IY S T R AH K CH ER,R IY S T R AH K CH ER D
0.5879008769989014,discriminate,D IH S K R IH M AH N EY T,D IH S K R IH M AH N EY T IH D
0.4286124110221863,redecorate,R IY D EH K ER EY T,R IY D EH K ER EY T IH D
0.3632216453552246,reappraise,R IY AH P R EY Z,R IY AH P R EY Z D
0.3313235938549042,radiate,R EY D IY AH T,R EY D IY EY T IH D
0.32327789068222046,sidetrack,S AY D T R AE K,S AY D T R AE K T
0.3057497441768646,report,R IY P AO R T,R IY P AO R T IH D
0.30308467149734497,repaint,R IY P EY N T,R IY P EY N T IH D
0.23826010525226593,jaundice,JH AO N D AH S,JH AO N D IH S T
0.23707851767539978,rearrange,R IY ER EY N JH,R IY ER EY N JH D
0.23480762541294098,renounce,R IH N AW N S,R IH N AW N S T
0.22765806317329407,rearrest,R IY ER EH S T,R IY ER EH S T IH D
0.18445292115211487,restate,R IY S T EY T,R IY S T EY T IH D
0.18093228340148926,remake,R IY M EY K,R IY M EY D
0.16886146366596222,repay,R IY P EY,R IY P EY D
0.16329583525657654,animate,AE N AH M AH T,AE N AH M EY T IH D
0.15698422491550446,rework,R IY W ER K,R IY W ER K T
0.1509803682565689,converge,K AH N V ER JH,K AH N V ER JH D
0.14933717250823975,repute,R IY P Y UW T,R IH P Y UW T IH D
0.14733079075813293,aspirate,AE S P ER EY T,AE S P ER EY T IH D
0.13781151175498962,squeeze,S K W IY Z,S K W IY Z D
0.12991122901439667,research,R IY S ER CH,R IY S ER CH T
0.12797898054122925,reset,R IY S EH T,R IY S EH T
0.10407013446092606,donate,D OW N EY T,D OW N EY T IH D
0.1017698273062706,chain,CH EY N,CH EY N D
0.0893598273396492,vacate,V EY K EY T,V EY K EY T IH D
0.08222949504852295,faint,F EY N T,F EY N T IH D
