activation,lemma,present_phones,past_phones
0.7396125197410583,recognise,R EH K AH G N AY Z,R EH K AH G N AY Z D
0.7396125197410583,recognize,R EH K AH G N AY Z,R EH K AH G N AY Z D
0.7191287875175476,prescribe,P R AH S K R AY B,P R IY S K R AY B D
0.700666606426239,proscribe,P R OW S K R AY B,P R OW S K R AY B D
0.6953299045562744,subscribe,S AH B S K R AY B,S AH B S K R AY B D
0.5820080637931824,traumatize,T R AO M AH T AY Z,T R AO M AH T AY Z D
0.5414407849311829,sensitize,S EH N S AH T AY Z,S EH N S AH T AY Z D
0.5232266187667847,reconcile,R EH K AH N S AY L,R EH K AH N S AY L D
0.5092671513557434,subsidize,S AH B S IH D AY Z,S AH B S IH D AY Z D
0.5031244158744812,dramatize,D R AA M AH T AY Z,D R AE M AH T AY Z D
0.4953633248806,privatize,P R IH V AH T AY Z,P R AY V AH T AY Z D
0.47265711426734924,aluminize,AH L UW M AH N AY Z,AH L UW M AH N AY Z D
0.4672999680042267,balkanize,B AO L K AH N AY Z,B AO L K AH N AY Z D
0.4324614703655243,militarize,M IH L AH T ER AY Z,M IH L AH T ER AY Z D
0.4292174279689789,deputize,D EH P Y AH T AY Z,D EH P Y AH T AY Z D
0.4025730788707733,harmonize,HH AA R M AH N AY Z,HH AA R M AH N AY Z D
0.3736630082130432,miniaturize,M IH N IH CH ER AY Z,M IH N IH CH ER AY Z D
0.36954188346862793,sympathize,S IH M P AH TH AY Z,S IH M P AH TH AY Z D
0.337455153465271,hypnotize,HH IH P N AH T AY Z,HH IH P N AH T AY Z D
0.321738600730896,carbonize,K AA R B AH N AY Z,K AA R B AH N AY Z D
0.3113820254802704,galvanize,G AE L V AH N AY Z,G AE L V AH N AY Z D
0.30610597133636475,delegate,D EH L AH G EY T,D EH L AH G EY T AH D
0.2971072196960449,brutalize,B R UW T AH L AY Z,B R UW T AH L AY Z D
0.29366931319236755,relegate,R EH L AH G EY T,R EH L AH G EY T IH D
0.2827381193637848,unionize,Y UW N Y AH N AY Z,Y UW N Y AH N AY Z D
0.27485600113868713,mechanize,M EH K AH N AY Z,M EH K AH N AY Z D
0.23932461440563202,second,S EH K AH N D,S EH K AH N D IH D
0.2154848873615265,dedicate,D EH D AH K EY T,D EH D AH K EY T AH D
0.1972997933626175,decorate,D EH K ER EY T,D EH K ER EY T IH D
0.11327037215232849,draw,D R AO,D R UW
0.10693886876106262,beckon,B EH K AH N,B EH K AH N D
