activation,lemma,present_phones,past_phones
0.40198439359664917,litigate,L IH T IH G EY T,L IH T IH G EY T IH D
0.3882209062576294,winterize,W IH N T ER AY Z,W IH N T ER AY Z D
0.3850976824760437,minimize,M IH N AH M AY Z,M IH N AH M AY Z D
0.38345539569854736,disclose,D IH S K L OW Z,D IH S K L OW Z D
0.36475902795791626,civilize,S IH V AH L AY Z,S IH V AH L AY Z D
0.3616313338279724,misperceive,M IH S P ER S IY V,M IH S P ER S IY V D
0.3597634434700012,liquefy,L IH K W AH F AY,L IH K W AH F AY D
0.358856201171875,localize,L OW K AH L AY Z,L OW K AH L AY Z D
0.3558982014656067,legalize,L IY G AH L AY Z,L IY G AH L AY Z D
0.35485368967056274,mischarge,M IH S CH AA R JH,M IH S CH AA R JH D
0.3468918800354004,pressurize,P R EH SH ER AY Z,P R EH SH ER AY Z D
0.34177112579345703,pasteurize,P AE S CH ER AY Z,P AE S CH ER AY Z D
0.3383105397224426,mitigate,M IH T AH G EY T,M IH T AH G EY T IH D
0.33577507734298706,pinpoint,P IH N P OY N T,P IH N P OY N T IH D
0.32891690731048584,misquote,M IH S K W OW T,M IH S K W OW T IH D
0.3273732662200928,discard,D IH S K AA R D,D IH S K AA R D IH D
0.32710081338882446,discount,D IH S K AW N T,D IH S K AW N T IH D
0.3183162212371826,discharge,D IH S CH AA R JH,D IH S CH AA R JH D
0.3049936890602112,pigment,P IH G M AH N T,P IH G M EH T IH D
