activation,lemma,present_phones,past_phones
0.39202335476875305,infiltrate,IH N F IH L T R EY T,IH N F IH L T R EY T IH D
0.3645852208137512,invest,IH N V EH S T,IH N V EH S T AH D
0.3491775691509247,inflate,IH N F L EY T,IH N F L EY T IH D
0.3422008454799652,innovate,IH N AH V EY T,IH N AH V EY T IH D
0.31698930263519287,intrude,IH N T R UW D,IH N T R UW D AH D
0.30922093987464905,exclaim,IH K S K L EY M,IH K S K L EY M D
0.30624035000801086,inbreed,IH N B R IY D,IH N B R EH D
0.29416730999946594,include,IH N K L UW D,IH N K L UW D AH D
0.2727060914039612,inventory,IH N V AH N T AO R IY,IH N V AH N T AO R IY D
0.2673853933811188,snack,S N AE K,S N AE K T
0.24006511270999908,snatch,S N AE CH,S N AE CH T
