activation,lemma,present_phones,past_phones
0.5788710117340088,gerrymander,JH EH R IY M AE N D ER,JH EH R IY M AE N D ER D
0.5237666964530945,democratize,D IH M AA K R AH T AY Z,D IH M AA K R AH T AY Z D
0.4606732428073883,departmentalize,D IH P AA R T M EH N T AH L AY Z,D IH P AA R T M EH N T AH L AY Z D
0.4014730453491211,hospitalize,HH AO S P IH T AH L AY Z,HH AA S P IH T AH L AY Z D
0.3867860436439514,memorialize,M AH M AO R IY AH L AY Z,M AH M AO R IY AH L AY Z D
0.37067416310310364,bay,B EY,B EY D
0.36568692326545715,name,N EY M,N EY M D
0.36522141098976135,appropriate,AH P R OW P R IY AH T,AH P R OW P R IY EY T IH D
0.35547783970832825,maim,M EY M,M EY M D
0.3321433961391449,proselytize,P R AA S AH L AH T AY Z,P R AA S AH L AH T AY Z D
0.330285906791687,mediate,M IY D IY EY T,M IY D IY EY T IH D
0.32995879650115967,videotape,V IH D IY OW T EY P,V IH D IY OW T EY P T
0.32833555340766907,mispronounce,M IH S P R AH N AW N S,M IH S P R AH N AW N S T
0.32561174035072327,hem,HH EH M,HH EH M D
0.3255225718021393,fame,F EY M,F EY M D
0.3236282765865326,bury,B EH R IY,B EH R IY D
0.32180261611938477,lay,L EY,L EY D
0.32089588046073914,bed,B EH D,B EH D IH D
0.3202393651008606,bathe,B EY DH,B EY DH D
0.31129565834999084,bare,B EH R,B EH R D
0.309818297624588,premeditate,P R IY M EH D AH T EY T,P R IY M EH D AH T EY T IH D
0.3055998682975769,wade,W EY D,W EY D IH D
0.301563024520874,bail,B EY L,B EY L D
0.29684409499168396,bid,B IH D,B IH D
0.2949255406856537,tame,T EY M,T EY M D
0.29201439023017883,fay,F EY,F EY D
0.2882969081401825,fade,F EY D,F EY D AH D
0.2874612510204315,beam,B IY M,B IY M D
0.28694990277290344,limb,L IH M,L IH M D
0.28398993611335754,abbreviate,AH B R IY V IY EY T,AH B R IY V IY EY T IH D
0.2834417521953583,bore,B AO R,B AO R D
0.28121381998062134,boom,B UW M,B UW M D
0.2723296582698822,lead,L EH D,L EH D IH D
0.2694530785083771,jade,JH EY D,JH EY D AH D
0.2673731744289398,nail,N EY L,N EY L D
0.26652947068214417,beg,B EH G,B EH G D
0.26449698209762573,tape,T EY P,T EY P T
0.2602640390396118,nip,N IH P,N IH P T
0.2582278847694397,base,B EY S,B EY S T
0.256913959980011,gnaw,N AO,N AO D
0.2554766833782196,near,N IH R,N IH R D
0.25532129406929016,mail,M EY L,M EY L D
0.2545296251773834,pay,P EY,P EY D
0.25137564539909363,beep,B IY P,B IY P T
0.24798843264579773,lip,L IH P,L IH P T
0.24449828267097473,boo,B UW,B UW D
0.24234074354171753,buy,B AY,B AA T
0.23662522435188293,bate,B EY T,B EY T IH D
0.23289671540260315,whip,W IH P,W IH P T
0.2326006293296814,home,HH OW M,HH OW M D
0.22685551643371582,bill,B IH L,B IH L D
0.22573310136795044,bash,B AE SH,B AE SH T
0.21259602904319763,beach,B IY CH,B IY CH T
0.19560660421848297,bath,B AE TH,B EY DH D
