activation,lemma,present_phones,past_phones
0.3982900083065033,overdo,OW V ER D UW,OW V ER D IH D
0.3764367401599884,generalize,JH EH N ER AH L AY Z,JH EH N ER AH L AY Z D
0.375437468290329,victimize,V IH K T AH M AY Z,V IH K T AH M AY Z D
0.3692769408226013,overproduce,OW V ER P R AH D UW S,OW V ER P R AH D UW S T
0.3688100278377533,overvalue,OW V ER V AE L Y UW,OW V ER V AE L Y UW D
0.361880898475647,kindle,K IH N D AH L,K IH N D AH L D
0.36023083329200745,oversell,OW V ER S EH L,OW V ER S OW L D
0.35292360186576843,oversee,OW V ER S IY,OW V ER S AO
0.35263797640800476,overrule,OW V ER R UW L,OW V ER R UW L D
0.3518197238445282,serialize,S IH R IY AH L AY Z,S IH R IY AH L AY Z D
0.34926924109458923,oversupply,OW V ER S AH P L AY,OW V ER S AH P L AY D
0.34575173258781433,mimic,M IH M IH K,M IH M IH K T
0.344813734292984,overdraw,OW V ER D R AO,OW V ER D R UW
0.3442324697971344,maximize,M AE K S AH M AY Z,M AE K S AH M AY Z D
0.334402471780777,mystify,M IH S T AH F AY,M IH S T AH F AY D
0.32919013500213623,manicure,M AE N IH K Y ER,M AE N IH K Y ER D
0.32122737169265747,overeat,OW V ER IY T,OW V ER EY T
0.3107326328754425,become,B IH K AH M,B IH K EY M
0.3031984269618988,mint,M IH N T,M IH N T IH D
0.3030449151992798,burden,B ER D AH N,B ER D AH N D
0.3023776113986969,burble,B ER B AH L,B ER B AH L D
0.2949303686618805,journey,JH ER N IY,JH ER N IY D
0.2909751236438751,wiggle,W IH G AH L,W IH G AH L D
0.2898011803627014,begin,B IH G IH N,B IH G AE N
0.2870595157146454,beckon,B EH K AH N,B EH K AH N D
0.2844235897064209,blurt,B L ER T,B L ER T IH D
0.275854229927063,mix,M IH K S,M IH K S T
0.27503588795661926,manage,M AE N AH JH,M AE N AH JH D
0.26489219069480896,average,AE V ER IH JH,AE V R AH JH D
0.2609199583530426,pickle,P IH K AH L,P IH K AH L D
0.2581357955932617,blade,B L EY D,B L EY D IH D
0.233664870262146,parade,P ER EY D,P ER EY D IH D
