activation,lemma,present_phones,past_phones
0.8005222082138062,pulverize,P AH L V ER AY Z,P AH L V ER AY Z D
0.8000863790512085,pressurize,P R EH SH ER AY Z,P R EH SH ER AY Z D
0.6881834268569946,predetermine,P R IY D IH T ER M AH N,P R IY D IY T ER M IH N D
0.6713634133338928,mesmerize,M EH Z M ER AY Z,M EH Z M ER AY Z D
0.6701284646987915,pasteurize,P AE S CH ER AY Z,P AE S CH ER AY Z D
0.6376828551292419,privatize,P R IH V AH T AY Z,P R AY V AH T AY Z D
0.6362850666046143,grumble,G R AH M B AH L,G R AH M B AH L D
0.6165751814842224,provide,P R AH V AY D,P R AH V AY D IH D
0.6090155243873596,glamorize,G L AE M ER AY Z,G L AE M ER AY Z D
0.584680438041687,overvalue,OW V ER V AE L Y UW,OW V ER V AE L Y UW D
0.5831162333488464,sanitize,S AE N IH T AY Z,S AE N IH T AY Z D
0.5780863761901855,eulogize,Y UW L AH JH AY Z,Y UW L AH JH AY Z D
0.5685769319534302,crumble,K R AH M B AH L,K R AH M B AH L D
0.564527153968811,stumble,S T AH M B AH L,S T AH M B AH L D
0.5608156323432922,position,P AH Z IH SH AH N,P AH Z IH SH AH N D
0.5495301485061646,plagiarize,P L EY JH ER AY Z,P L EY JH ER AY Z D
0.5461177229881287,assemble,AH S EH M B AH L,AH S EH M B AH L D
0.5438273549079895,tremble,T R EH M B AH L,T R EH M B AH L D
0.5418224334716797,promote,P R AH M OW T,P R AH M OW T IH D
0.5343590378761292,plummet,P L AH M AH T,P L AH M AH T IH D
0.5297262668609619,overshoot,OW V ER SH UW T,OW V ER SH AA T
0.5202305316925049,overwhelm,OW V ER W EH L M,OW V ER W EH L M D
0.5191677808761597,crumple,K R AH M P AH L,K R AH M P AH L D
0.5150746703147888,belittle,B IH L IH T AH L,B IH L IH T AH L D
0.5131334066390991,identify,AY D EH N T AH F AY,AY D EH N T AH F AY D
0.5063043236732483,prearrange,P R IY ER EY N JH,P R IY ER EY N JH D
0.5034273266792297,preference,P R EH F ER AH N S,P R EH F ER AH N S T
0.5012775659561157,panelize,P AE N AH L AY Z,P AE N AH L AY Z D
0.5001784563064575,advertise,AE D V ER T AY Z,AE D V ER T AY Z D
0.4957106411457062,overburden,OW V ER B ER D AH N,OW V ER B ER D AH N D
0.4924889802932739,predate,P R IY D EY T,P R IY D EY T IH D
0.48744821548461914,prejudice,P R EH JH AH D IH S,P R EH JH AH D AH S T
0.4867609143257141,oversupply,OW V ER S AH P L AY,OW V ER S AH P L AY D
0.4859604239463806,steamroller,S T IY M R OW L ER,S T IY M R OW L ER D
0.4831223487854004,preset,P R IY S EH T,P R IY S EH T
0.47853153944015503,prompt,P R AA M P T,P R AA M P T IH D
0.4775676727294922,promulgate,P R OW M AH L G EY T,P R AA M AH L G EY T IH D
0.4754660427570343,accompany,AH K AH M P AH N IY,AH K AH M P AH N IY D
0.47502845525741577,penalize,P EH N AH L AY Z,P IY N AH L AY Z D
0.47352486848831177,anglicize,AE NG L IH S AY Z,AE NG L IH S AY Z D
0.46897032856941223,attempt,AH T EH M P T,AH T EH M P T IH D
0.46566304564476013,automate,AO T AH M EY T,AO T AH M EY T IH D
0.46539777517318726,accustom,AH K AH S T AH M,AH K AH S T AH M D
0.46479135751724243,exhibit,IH G Z IH B IH T,IH G Z IH B AH T AH D
0.46473461389541626,elevate,EH L AH V EY T,EH L AH V EY T IH D
0.46402162313461304,overheat,OW V ER HH IY T,OW V ER HH IY T IH D
0.46287205815315247,underuse,AH N D ER Y UW Z,AH N D ER Y UW Z D
0.4627093970775604,overstep,OW V ER S T EH P,OW V ER S T EH P T
0.4614575505256653,exit,EH G Z IH T,EH G Z AH T IH D
0.45923858880996704,prepackage,P R IY P AE K AH JH,P R IY P AE K AH JH D
0.4592062830924988,privilege,P R IH V L AH JH,P R IH V L AH JH D
0.45891255140304565,practice,P R AE K T AH S,P R AE K T AH S T
0.455765038728714,franchise,F R AE N CH AY Z,F R AE N CH AY Z D
0.45509639382362366,entitle,EH N T AY T AH L,EH N T AY T AH L D
0.45481911301612854,pressure,P R EH SH ER,P R EH SH ER D
0.4546404778957367,supervise,S UW P ER V AY Z,S UW P ER V AY Z D
0.4534236788749695,exemplify,IH G Z EH M P L AH F AY,IH G Z EH M P L AH F AY D
0.4524728059768677,overfeed,OW V ER F IY D,OW V ER F EH D
0.45238620042800903,preview,P R IY V Y UW,P R IY V Y UW D
0.45221394300460815,overcharge,OW V ER CH AA R JH,OW V ER CH AA R JH D
0.45161762833595276,innovate,IH N AH V EY T,IH N AH V EY T IH D
