activation,lemma,present_phones,past_phones
5.674376964569092,rescue,R EH S K Y UW,R EH S K Y UW D
4.265409469604492,bolster,B OW L S T ER,B OW L S T ER D
3.691850423812866,swelter,S W EH L T ER,S W EH L T ER D
3.4165942668914795,preview,P R IY V Y UW,P R IY V Y UW D
2.8667044639587402,excuse,IH K S K Y UW S,IH K S K Y UW Z D
2.2984540462493896,fluster,F L AH S T ER,F L AH S T ER D
2.2236196994781494,computerize,K AH M P Y UW T ER AY Z,K AH M P Y UW T ER AY Z D
2.0794122219085693,undertake,AH N D ER T EY K,AH N D ER T UH K
1.879331350326538,electrocute,IH L EH K T R AH K Y UW T,IH L EH K T R AH K Y UW T IH D
1.8340630531311035,blister,B L IH S T ER,B L IH S T ER D
1.783134937286377,dispute,D IH S P Y UW T,D IH S P Y UW T AH D
1.598376750946045,reactivate,R IY AE K T AH V EY T,R IY AE K T AH V EY T IH D
1.567030429840088,underuse,AH N D ER Y UW Z,AH N D ER Y UW Z D
1.4968221187591553,exclude,IH K S K L UW D,IH K S K L UW D AH D
1.4085859060287476,affect,AH F EH K T,AH F EH K T IH D
1.366319179534912,inactivate,IH N AE K T IH V EY T,IH N AE K T IH V EY T IH D
1.2962348461151123,fracture,F R AE K CH ER,F R AE K CH ER D
1.1406461000442505,downsize,D AW N S AY Z,D AW N S AY Z D
1.1141929626464844,flower,F L AW ER,F L AW ER D
1.0272793769836426,refuse,R AH F Y UW Z,R AH F Y UW Z D
0.980445384979248,outscore,AW T S K AO R,AW T S K AO R D
0.9754108190536499,infuriate,IH N F Y UH R IY EY T,IH N F Y UH R IY EY T IH D
0.955467939376831,attenuate,AH T EH N Y UW EY T,AH T EH N Y UW EY T IH D
0.8855892419815063,cluster,K L AH S T ER,K L AH S T ER D
0.7097697257995605,rubberize,R AH B ER AY Z,R AH B ER AY Z D
0.6934492588043213,infuse,IH N F Y UW Z,IH N F Y UW Z D
0.6341428756713867,absolve,AH B Z AA L V,AH B Z AA L V D
0.5878076553344727,flash,F L AE SH,F L AE SH T
0.5449594259262085,flop,F L AA P,F L AA P T
0.4935974180698395,chauffeur,SH OW F ER,SH OW F ER D
0.45294758677482605,flush,F L AH SH,F L AH SH T
0.34621426463127136,flesh,F L EH SH,F L EH SH T
