activation,lemma,present_phones,past_phones
4.161971092224121,repulse,R IY P AH L S,R IY P AH L S T
3.8434224128723145,repress,R IY P R EH S,R IY P R EH S T
3.6663217544555664,replace,R IY P L EY S,R IY P L EY S T
3.6528639793395996,reprice,R IY P R AY S,R IY P R AY S T
3.413353443145752,suppress,S AH P R EH S,S AH P R EH S T
3.345391035079956,retrace,R IY T R EY S,R IY T R EY S T
3.312239646911621,renounce,R IH N AW N S,R IH N AW N S T
3.2991535663604736,sequester,S IH K W EH S T ER,S IH K W EH S T ER D
3.2445242404937744,advance,AH D V AE N S,AH D V AE N S T
3.2400503158569336,enforce,EH N F AO R S,EH N F AO R S T
3.096734046936035,impress,IH M P R EH S,IH M P R EH S T
3.048591136932373,reconcile,R EH K AH N S AY L,R EH K AH N S AY L D
3.020528793334961,embrace,EH M B R EY S,EH M B R EY S T
2.7179641723632812,engross,IH N G R OW S,IH N G R OW S T
2.689201593399048,relapse,R IY L AE P S,R IY L AE P S T
2.6050946712493896,coalesce,K OW AH L EH S,K OW AH L EH S T
2.5926663875579834,undress,AH N D R EH S,AH N D R EH S T
2.529751777648926,collapse,K AH L AE P S,K AH L AE P S T
2.332035541534424,denounce,D IH N AW N S,D IH N AW N S T
2.319164752960205,idealize,AY D IY L AY Z,AY D IY AH L AY Z D
2.293445587158203,acquiesce,AE K W IY EH S,AE K W IY EH S T
2.279849052429199,outsource,AW T S AO R S,AW T S AO R S T
2.1860010623931885,outfox,AW T F AA K S,AW T F AA K S T
2.1769444942474365,depress,D IH P R EH S,D IH P R EH S T
2.1642682552337646,reassess,R IY AH S EH S,R IY AH S EH S T
2.139334201812744,divorce,D IH V AO R S,D IH V AO R S T
2.1326961517333984,request,R IH K W EH S T,R IH K W EH S T IH D
2.1246337890625,warehouse,W EH R HH AW S,W EH R HH AW Z D
2.0962162017822266,outclass,AW T K L AE S,AW T K L AE S T
2.0926384925842285,withdraw,W IH DH D R AO,W IH TH D R UW
2.016911506652832,reconstitute,R IY K AA N S T AH T UW T,R IY K AA N S T AH T UW T IH D
1.9240100383758545,xerox,Z IH R AA K S,Z IH R AA K S T
1.888622522354126,underestimate,AH N D ER EH S T AH M EY T,AH N D ER EH S T AH M EY T IH D
1.8872478008270264,commence,K AH M EH N S,K AH M EH N S T
1.8372900485992432,demonstrate,D EH M AH N S T R EY T,D EH M AH N S T R EY T IH D
1.806420087814331,telex,T EH L EH K S,T EH L EH K S T
1.7071495056152344,converse,K AA N V ER S,K AH N V ER S T
1.490452766418457,buttress,B AH T R AH S,B AH T R AH S T
1.4411194324493408,shoehorn,SH UW HH AO R N,SH UW HH AO R N D
1.4146881103515625,idolize,AY D AH L AY Z,AY D AH L AY Z D
1.3704848289489746,finance,F AH N AE N S,F IH N AE N S T
1.3554425239562988,cajole,K AH JH OW L,K AH JH OW L D
1.314950942993164,diffuse,D IH F Y UW S,D IH F Y UW Z D
1.3056721687316895,replenish,R IY P L EH N IH SH,R IY P L EH N IH SH T
1.2989132404327393,digress,D AY G R EH S,D AY G R EH S T
1.2782037258148193,encapsulate,EH N K AE P S AH L EY T,EH N K AE P S AH L EY T IH D
1.2547881603240967,glimpse,G L IH M P S,G L IH M P S T
1.253324031829834,submerse,S AH B M ER S,S AH B M ER S T
1.2394108772277832,confess,K AH N F EH S,K AH N F EH S T
1.2050285339355469,harness,HH AA R N AH S,HH AA R N AH S T
1.1922991275787354,reprocess,R IY P R AO S EH S,R IY P R AO S EH S T
1.1866962909698486,condone,K AH N D OW N,K AH N D OW N D
1.1852867603302002,commute,K AH M Y UW T,K AH M Y UW T IH D
1.1496193408966064,rebuke,R IY B Y UW K,R IH B Y UW K T
1.1007115840911865,relax,R IH L AE K S,R IH L AE K S T
1.092250108718872,endorse,EH N D AO R S,EH N D AO R S T
1.0037603378295898,dismiss,D IH S M IH S,D IH S M IH S T
0.9914613366127014,decrease,D IH K R IY S,D IH K R IY S T
0.9591911435127258,destroy,D IH S T R OY,D IH S T R OY D
0.867547333240509,ascribe,AH S K R AY B,AH S K R AY B D
0.8591886162757874,witness,W IH T N AH S,W IH T N AH S T
0.8431404232978821,refuse,R AH F Y UW Z,R AH F Y UW Z D
0.7622918486595154,colorize,K AH L ER AY Z,K AH L ER AY Z D
0.7401886582374573,critique,K R AH T IY K,K R IH T IY K T
0.7324123978614807,improve,IH M P R UW V,IH M P R UW V D
0.5115628838539124,increase,IH N K R IY S,IH N K R IY S T
0.5021101832389832,deposit,D AH P AA Z IH T,D AH P AA Z IH T IH D
0.4844515919685364,regret,R AH G R EH T,R IH G R EH T IH D
0.43694645166397095,dovetail,D AH V T EY L,D AH V T EY L D
0.43357211351394653,enclose,IH N K L OW Z,EH N K L OW Z D
0.3629334568977356,lift,L IH F T,L IH F T AH D
