activation,lemma,present_phones,past_phones
2.5651910305023193,dramatize,D R AA M AH T AY Z,D R AE M AH T AY Z D
2.141822338104248,slam,S L AE M,S L AE M D
2.137460470199585,assume,AH S UW M,AH S UW M D
2.110100030899048,illuminate,IH L UW M IH N IH T,IH L UW M AH N EY T AH D
1.9362385272979736,eliminate,IH L IH M AH N EY T,IH L IH M AH N EY T IH D
1.9230921268463135,skim,S K IH M,S K IH M D
1.91196608543396,flummox,F L AH M AO K S,F L AH M AO K S T
1.9058454036712646,stump,S T AH M P,S T AH M P T
1.8369722366333008,ashame,AH SH EY M,AH SH EY M D
1.8341867923736572,scheme,S K IY M,S K IY M D
1.8147671222686768,enamel,IH N AE M AH L,IH N AE M AH L D
1.8095743656158447,attempt,AH T EH M P T,AH T EH M P T IH D
1.793107271194458,plumb,P L AH M,P L AH M D
1.7652661800384521,plump,P L AH M P,P L AH M P T
1.7450239658355713,scam,S K AE M,S K AE M D
1.7361621856689453,climb,K L AY M,K L AY M D
1.7328674793243408,slim,S L IH M,S L IH M D
1.730269193649292,aluminize,AH L UW M AH N AY Z,AH L UW M AH N AY Z D
1.7198388576507568,gleam,G L IY M,G L IY M D
1.7034070491790771,humiliate,HH Y UW M IH L IY EY T,HH Y UW M IH L IY EY T IH D
1.7005541324615479,blame,B L EY M,B L EY M D
1.6876604557037354,stem,S T EH M,S T EH M D
1.6870756149291992,dream,D R IY M,D R IY M D
1.6858625411987305,slump,S L AH M P,S L AH M P T
1.6802222728729248,swim,S W IH M,S W AE M
1.680168867111206,farm,F AA R M,F AA R M D
1.6737520694732666,claim,K L EY M,K L EY M D
1.6615126132965088,drum,D R AH M,D R AH M D
1.6600651741027832,grimace,G R IH M AH S,G R IH M AH S T
1.5837600231170654,brim,B R IH M,B R IH M D
1.583547592163086,automate,AO T AH M EY T,AO T AH M EY T IH D
1.5760457515716553,stymie,S T AY M IY,S T AY M IY D
1.5639002323150635,traumatize,T R AO M AH T AY Z,T R AO M AH T AY Z D
1.5601303577423096,pigment,P IH G M AH N T,P IH G M EH T IH D
1.552537202835083,bloom,B L UW M,B L UW M D
1.5515446662902832,reimburse,R IY IH M B ER S,R IY IH M B ER S T
1.5353848934173584,dismiss,D IH S M IH S,D IH S M IH S T
1.513355016708374,stomp,S T AA M P,S T AA M P T
1.4950296878814697,stumble,S T AH M B AH L,S T AH M B AH L D
1.4935314655303955,prime,P R AY M,P R AY M D
1.4914519786834717,glimpse,G L IH M P S,G L IH M P S T
1.4913060665130615,fume,F Y UW M,F Y UW M D
1.481128215789795,segment,S EH G M AH N T,S EH G M EH N T IH D
1.477546215057373,warm,W AO R M,W AO R M D
1.4739177227020264,crimp,K R IH M P,K R IH M P T
1.450927495956421,stamp,S T AE M P,S T AE M P T
1.4432339668273926,cram,K R AE M,K R AE M D
1.4409465789794922,promise,P R AA M AH S,P R AA M AH S T
1.4110424518585205,frame,F R EY M,F R EY M D
1.3865175247192383,blemish,B L EH M IH SH,B L EH M IH SH T
1.363619327545166,clamp,K L AE M P,K L AE M P T
1.3579387664794922,trim,T R IH M,T R IH M D
1.3525502681732178,promote,P R AH M OW T,P R AH M OW T IH D
1.3472979068756104,animate,AE N AH M AH T,AE N AH M EY T IH D
1.3459367752075195,assimilate,AH S IH M AH L EY T,AH S IH M AH L EY T IH D
1.3359975814819336,clam,K L AE M,K L AE M D
1.3057987689971924,accommodate,AH K AA M AH D EY T,AH K AA M AH D EY T IH D
1.290816068649292,groom,G R UW M,G R UW M D
1.2864282131195068,promulgate,P R OW M AH L G EY T,P R AA M AH L G EY T IH D
1.232346773147583,humanize,HH Y UW M AH N AY Z,HH Y UW M AH N AY Z D
1.2141177654266357,assemble,AH S EH M B AH L,AH S EH M B AH L D
1.2105424404144287,unemploy,AH N IH M P L OY,AH N EH M P L OY D
1.2058556079864502,criminalize,K R IH M AH N AH L AY Z,K R IH M AH N AH L AY Z D
1.2000319957733154,swamp,S W AA M P,S W AO M P T
1.1345202922821045,stimulate,S T IH M Y AH L EY T,S T IH M Y AH L EY T IH D
1.1224682331085205,flame,F L EY M,F L EY M D
1.0850608348846436,appreciate,AH P R IY SH IY EY T,AH P R IY SH IY EY T IH D
1.0834219455718994,reemerge,R IY IH M ER JH,R IY IH M ER JH D
1.0607202053070068,tramp,T R AE M P,T R AE M P T
1.0436489582061768,trump,T R AH M P,T R AH M P T
1.0417726039886475,enumerate,IH N UW M ER EY T,IH N UW M ER EY T IH D
1.0201106071472168,grumble,G R AH M B AH L,G R AH M B AH L D
1.0000555515289307,tremble,T R EH M B AH L,T R EH M B AH L D
0.9801012277603149,accomplish,AH K AA M P L IH SH,AH K AA M P L IH SH T
0.9537448883056641,harmonize,HH AA R M AH N AY Z,HH AA R M AH N AY Z D
0.9340537786483765,premise,P R EH M IH S,P R EH M AH S T
0.9149456024169922,plummet,P L AH M AH T,P L AH M AH T IH D
0.892401933670044,stampede,S T AE M P IY D,S T AE M P IY D IH D
0.877784013748169,prompt,P R AA M P T,P R AA M P T IH D
0.7781991958618164,prognosticate,P R AA G N AA S T AH K EY T,P R AA G N AA S T AH K EY T IH D
0.764266848564148,scamper,S K AE M P ER,S K AE M P ER D
0.5968450307846069,charm,CH AA R M,CH AA R M D
0.527442455291748,piggyback,P IH G IY B AE K,P IH G IY B AE K T
0.3334994316101074,assign,AH S AY N,AH S AY N D
0.21356558799743652,stand,S T AE N D,S T UH D
0.08545887470245361,attune,AH T UW N,AH T UW N D
