activation,lemma,present_phones,past_phones
1.1355425119400024,purify,P Y UH R AH F AY,P Y UH R AH F AY D
0.9697690606117249,crucify,K R UW S AH F AY,K R UW S AH F AY D
0.959352433681488,clarify,K L EH R AH F AY,K L EH R AH F AY D
0.923256516456604,beatify,B IY AE T AH F AY,B IY AE T AH F AY D
0.922462522983551,classify,K L AE S AH F AY,K L AE S AH F AY D
0.9182537198066711,reunify,R IY UW N AH F AY,R IY UW N AH F AY D
0.9071246385574341,falsify,F AO L S AH F AY,F AO L S AH F AY D
0.9047340750694275,glorify,G L AO R AH F AY,G L AO R AH F AY D
0.8993427753448486,calcify,K AE L S AH F AY,K AE L S AH F AY D
0.887099027633667,justify,JH AH S T AH F AY,JH AH S T AH F AY D
0.8689869046211243,gratify,G R AE T AH F AY,G R AE T AH F AY D
0.8611406087875366,rectify,R EH K T AH F AY,R EH K T AH F AY D
0.8608326315879822,mystify,M IH S T AH F AY,M IH S T AH F AY D
0.8606780171394348,liquefy,L IH K W AH F AY,L IH K W AH F AY D
0.8556478023529053,specify,S P EH S AH F AY,S P EH S AH F AY D
0.8493340015411377,qualify,K W AA L AH F AY,K W AA L AH F AY D
0.8461352586746216,testify,T EH S T AH F AY,T EH S T AH F AY D
0.7913410663604736,dignify,D IH G N AH F AY,D IH G N AH F AY D
0.7712554931640625,fortify,F AO R T IH F AY,F AO R T AH F AY D
0.7698630094528198,magnify,M AE G N AH F AY,M AE G N AH F AY D
0.7650602459907532,signify,S IH G N AH F AY,S IH G N AH F AY D
0.7529362440109253,acidify,AH S IH D AH F AY,AH S IH D AH F AY D
0.7493685483932495,mortify,M AO R T IH F AY,M AO R T AH F AY D
0.7337172031402588,amplify,AE M P L AH F AY,AE M P L AH F AY D
0.6255409717559814,redraft,R IY D R AE F T,R IY D R AE F T IH D
0.6236845254898071,breastfeed,B R EH S T F IY D,B R EH S T F EH D
0.6219371557235718,sacrifice,S AE K R AH F AY S,S AE K R AH F AY S T
0.6115257740020752,satisfy,S AE T AH S F AY,S AE T AH S F AY D
0.5657777786254883,mutiny,M Y UW T AH N IY,M Y UW T AH N IY D
0.5628039836883545,transfer,T R AE N S F ER,T R AE N S F ER D
0.5480462312698364,curate,K Y UH R AH T,K Y UH R EY T IH D
0.5359737873077393,blindfold,B L AY N D F OW L D,B L AY N D F OW L D IH D
0.5004491209983826,reconfigure,R IY K AH N F IH G Y ER,R IY K AH N F IH G Y ER D
0.4668697714805603,manufacture,M AE N Y AH F AE K CH ER,M AE N Y AH F AE K CH ER D
0.4303876757621765,proliferate,P R OW L IH F ER EY T,P R AH L IH F ER EY T IH D
0.3844650089740753,grandfather,G R AE N D F AA DH ER,G R AE N D F AA DH ER D
0.33613958954811096,reprimand,R EH P R AH M AE N D,R EH P R AH M AE N D IH D
0.3294161260128021,cure,K Y UH R,K Y UH R D
0.32195937633514404,mutate,M Y UW T EY T,M Y UW T EY T IH D
0.25679686665534973,market,M AA R K AH T,M AA R K AH T AH D
0.23127351701259613,twinkle,T W IH NG K AH L,T W IH NG K AH L D
0.2296556830406189,buttress,B AH T R AH S,B AH T R AH S T
0.22606901824474335,overrate,OW V ER R EY T,OW V ER R EY T IH D
0.21395926177501678,cube,K Y UW B,K Y UW B D
0.21121226251125336,cue,K Y UW,K Y UW D
0.2012263536453247,fuse,F Y UW Z,F Y UW Z D
0.19432805478572845,mute,M Y UW T,M Y UW T IH D
0.19402484595775604,quicken,K W IH K AH N,K W IH K AH N D
0.17934322357177734,muse,M Y UW Z,M Y UW Z D
0.1549983024597168,fume,F Y UW M,F Y UW M D
0.1467522382736206,feud,F Y UW D,F Y UW D IH D
0.14472976326942444,crook,K R UH K,K R UH K AH D
0.13504083454608917,fuel,F Y UW AH L,F Y UW AH L D
0.12025552988052368,pulse,P AH L S,P AH L S T
0.11853243410587311,clear,K L IH R,K L IH R D
0.11715547740459442,cage,K EY JH,K EY JH D
0.11211474239826202,cruise,K R UW Z,K R UW Z D
0.10923810303211212,coil,K OY L,K OY L D
0.10278911888599396,cart,K AA R T,K AA R T IH D
0.10242559015750885,foist,F OY S T,F OY S T IH D
0.10030458867549896,coiffe,K OY F,K OY F T
0.09765267372131348,cull,K AH L,K AH L D
0.0875919982790947,court,K AO R T,K AO R T IH D
0.08699989318847656,nail,N EY L,N EY L D
0.08018213510513306,foil,F OY L,F OY L D
0.07094943523406982,fail,F EY L,F EY L D
0.07094943523406982,faile,F EY L,F EY L D
