activation,lemma,present_phones,past_phones
0.5476423501968384,barbecue,B AA R B IH K Y UW,B AA R B IH K Y UW D
0.5476423501968384,barbeque,B AA R B IH K Y UW,B AA R B IH K Y UW D
0.54570472240448,varnish,V AA R N IH SH,V AA R N IH SH T
0.48674479126930237,garnish,G AA R N IH SH,G AA R N IH SH T
0.4607132375240326,tarnish,T AA R N IH SH,T AA R N IH SH T
0.3665815591812134,structure,S T R AH K CH ER,S T R AH K CH ER D
0.3600473403930664,harness,HH AA R N AH S,HH AA R N AH S T
0.33077093958854675,carbonize,K AA R B AH N AY Z,K AA R B AH N AY Z D
0.3286134898662567,harmonize,HH AA R M AH N AY Z,HH AA R M AH N AY Z D
0.295640230178833,scrunch,S K R AH N CH,S K R AH N CH T
0.2880273759365082,bargain,B AA R G AH N,B AA R G AH N D
0.2709905207157135,garden,G AA R D AH N,G AA R D AH N D
0.2556614279747009,abolish,AH B AA L IH SH,AH B AA L IH SH T
0.255576491355896,target,T AA R G AH T,T AA R G AH T IH D
0.252060204744339,suffocate,S AH F AH K EY T,S AH F AH K EY T IH D
0.2376583218574524,market,M AA R K AH T,M AA R K AH T AH D
0.2167406976222992,marshal,M AA R SH AH L,M AA R SH AH L D
0.1484542191028595,garner,G AA R N ER,G AA R N ER D
0.12639622390270233,bar,B AA R,B AA R D
0.12019471079111099,darn,D AA R N,D AA R N D
0.10047990828752518,jar,JH AA R,JH AA R D
0.09204119443893433,amount,AH M AW N T,AH M AW N T IH D
