activation,lemma,present_phones,past_phones
1.105930209159851,exhibit,IH G Z IH B IH T,IH G Z IH B AH T AH D
1.0624536275863647,examine,IH G Z AE M IH N,IH G Z AE M AH N D
0.9962881207466125,exude,IH G Z UW D,IH G Z UW D IH D
0.995686948299408,exit,EH G Z IH T,EH G Z AH T IH D
0.9612218141555786,exhilarate,IH G Z IH L ER EY T,IH G Z IH L ER EY T IH D
0.9529395699501038,exonerate,IH G Z AA N ER EY T,IH G Z AA N ER EY T IH D
0.9492512941360474,agonize,AE G AH N AY Z,AE G AH N AY Z D
0.9345040917396545,egg,EH G,EH G D
0.9345040917396545,egge,EH G,EH G D
0.9188260436058044,exile,EH G Z AY L,EH G Z AY L D
0.9184035658836365,exempt,IH G Z EH M P T,IH G Z EH M P T IH D
0.9141525030136108,exaggerate,IH G Z AE JH ER EY T,IH G Z AE JH ER EY T AH D
0.9114238023757935,aggravate,AE G R AH V EY T,AE G R AH V EY T IH D
0.8958668112754822,ignite,IH G N AY T,IH G N AY T IH D
0.891276478767395,aggregate,AE G R AH G AH T,AE G R AH G EY T IH D
0.8909070491790771,exasperate,IH G Z AE S P ER EY T,IH G Z AE S P ER EY T IH D
0.8900059461593628,aggrieve,AH G R IY V,AH G R IY V D
0.8870512247085571,agree,AH G R IY,AH G R IY D
0.8479588031768799,exemplify,IH G Z EH M P L AH F AY,IH G Z EH M P L AH F AY D
0.8408758640289307,exacerbate,IH G Z AE S ER B EY T,IH G Z AE S ER B EY T AH D
0.7976954579353333,ogle,OW G AH L,OW G AH L D
0.778131902217865,exhaust,IH G Z AO S T,IH G Z AO S T IH D
0.7345930933952332,ignore,IH G N AO R,IH G N AO R D
0.6002776026725769,augment,AO G M EH N T,AA G M EH N T IH D
0.23765146732330322,edge,EH JH,EH JH D
0.14913469552993774,body,B AA D IY,B AA D IY D
0.13083195686340332,barb,B AA R B,B AA R B D
0.1286441683769226,addle,AE D AH L,AE D AH L D
0.1069893166422844,charm,CH AA R M,CH AA R M D
