activation,lemma,present_phones,past_phones
0.3942078649997711,criticize,K R IH T IH S AY Z,K R IH T AH S AY Z D
0.34971779584884644,broadside,B R AO D S AY D,B R AO D S AY D IH D
0.33239418268203735,babysit,B EY B IY S IH T,B EY B IY S AE T
0.3296888470649719,recognise,R EH K AH G N AY Z,R EH K AH G N AY Z D
0.3296888470649719,recognize,R EH K AH G N AY Z,R EH K AH G N AY Z D
0.3168717324733734,reiterate,R IY IH T ER EY T,R IY IH T ER EY T IH D
0.29438185691833496,federalize,F EH D ER AH L AY Z,F EH D ER AH L AY Z D
0.26737120747566223,embattle,EH M B AE T AH L,EH M B AE T AH L D
0.23765422403812408,bankroll,B AE NG K R OW L,B AE NG K R OW L D
0.23506617546081543,languish,L AE NG G W IH SH,L AE NG G W IH SH T
0.22522993385791779,detonate,D EH T AH N EY T,D EH T AH N EY T AH D
0.20506052672863007,submerse,S AH B M ER S,S AH B M ER S T
0.20445404946804047,relent,R IH L EH N T,R IH L EH N T IH D
0.18051652610301971,retest,R IY T EH S T,R IY T EH S T IH D
0.17892423272132874,collude,K AH L UW D,K AH L UW D IH D
0.14400902390480042,reduce,R AH D UW S,R AH D UW S T
0.12959393858909607,balloon,B AH L UW N,B AH L UW N D
0.1189786046743393,wound,W AW N D,W UW N D IH D
0.1137809157371521,debase,D AH B EY S,D AH B EY S T
0.10512267053127289,debate,D AH B EY T,D AH B EY T IH D
0.09461303055286407,sound,S AW N D,S AW N D IH D
0.093268483877182,round,R AW N D,R AW N D AH D
0.09314990788698196,crowd,K R AW D,K R AW D AH D
0.08936972171068192,pound,P AW N D,P AW N D IH D
