activation,lemma,present_phones,past_phones
1.2435715198516846,spangle,S P AE NG G AH L,S P AE NG G AH L D
1.2106401920318604,scapegoat,S K EY P G OW T,S K EY P G OW T IH D
1.2050831317901611,struggle,S T R AH G AH L,S T R AH G AH L D
1.1774410009384155,aggregate,AE G R AH G AH T,AE G R AH G EY T IH D
1.1532825231552124,categorize,K AE T AH G ER AY Z,K AE T AH G ER AY Z D
1.141036868095398,obligate,AA B L AH G EY T,AA B L AH G EY T IH D
1.1350406408309937,navigate,N AE V AH G EY T,N AE V AH G EY T IH D
1.1349002122879028,corrugate,K AO R AH G EY T,K AO R AH G EY T IH D
1.124601125717163,variegate,V EH R IH G EY T,V EH R IH G EY T IH D
1.1194244623184204,elongate,IH L AO NG G EY T,IH L AO NG G EY T AH D
1.0969840288162231,abrogate,AE B R AH G EY T,AE B R AH G EY T IH D
1.0963175296783447,telegraph,T EH L AH G R AE F,T EH L AH G R AE F T
1.048453688621521,photograph,F OW T AH G R AE F,F OW T AH G R AE F T
1.039829969406128,monogram,M AA N AH G R AE M,M AA N AH G R AE M D
1.0340038537979126,recognise,R EH K AH G N AY Z,R EH K AH G N AY Z D
1.0340038537979126,recognize,R EH K AH G N AY Z,R EH K AH G N AY Z D
0.93416827917099,relegate,R EH L AH G EY T,R EH L AH G EY T IH D
0.8592908382415771,reorganize,R IY AO R G AH N AY Z,R IY AO R G AH N AY Z D
0.8192373514175415,straggle,S T R AE G AH L,S T R AE G AH L D
0.8104351758956909,forestall,F AO R S T AO L,F AO R S T AA L D
0.7939339280128479,mitigate,M IH T AH G EY T,M IH T AH G EY T IH D
0.6420581936836243,delegate,D EH L AH G EY T,D EH L AH G EY T AH D
0.5691264271736145,undergo,AH N D ER G OW,AH N D ER W EH N T
0.41499820351600647,antagonize,AE N T AE G AH N AY Z,AE N T AE G AH N AY Z D
0.32698768377304077,amalgamate,AH M AE L G AH M EY T,AH M AE L G AH M EY T IH D
0.2231300175189972,reconvene,R IY K AH N V IY N,R IY K AH N V IY N D
0.1834591031074524,fatigue,F AH T IY G,F AH T IY G D
0.07809894531965256,stalemate,S T EY L M EY T,S T EY L M EY T IH D
0.062247686088085175,streamline,S T R IY M L AY N,S T R IY M L AY N D
0.05343523621559143,mortify,M AO R T IH F AY,M AO R T AH F AY D
