activation,lemma,present_phones,past_phones
1.6335138082504272,extract,EH K S T R AE K T,EH K S T R AE K T IH D
1.5217576026916504,extrovert,EH K S T R AH V ER T,EH K S T R AH V ER T IH D
1.4692184925079346,expedite,EH K S P IH D AY T,EH K S P IH D AY T IH D
1.3135136365890503,extinguish,IH K S T IH NG G W IH SH,IH K S T IH NG G W IH SH T
1.3005714416503906,extrapolate,EH K S T R AE P AH L EY T,EH K S T R AE P AH L EY T IH D
1.194359302520752,distinguish,D IH S T IH NG G W IH SH,D IH S T IH NG G W IH SH T
1.049980878829956,abstract,AE B S T R AE K T,AE B S T R AE K T IH D
0.962592601776123,extricate,EH K S T R AH K EY T,EH K S T R AH K EY T IH D
0.8027575016021729,liquidate,L IH K W IH D EY T,L IH K W IH D EY T IH D
0.6241555213928223,rebroadcast,R IY B R AO D K AE S T,R IY B R AO D K AE S T
0.5866785049438477,expropriate,EH K S P R OW P R IY EY T,EH K S P R OW P R IY EY T IH D
0.447361022233963,institutionalize,IH N S T IH T UW SH AH N AH L AY Z,IH N S T IH T UW SH AH N AH L AY Z D
0.045069098472595215,etch,EH CH,EH CH T
