activation,lemma,present_phones,past_phones
1.4324829578399658,languish,L AE NG G W IH SH,L AE NG G W IH SH T
1.389451503753662,lambaste,L AE M B AE S T,L AE M B AE S T IH D
1.3711062669754028,landscape,L AE N D S K EY P,L AE N D S K EY P T
1.3574413061141968,lubricate,L UW B R IH K EY T,L UW B R AH K EY T IH D
1.3511945009231567,leapfrog,L IY P F R AO G,L IY P F R AO G D
1.3092483282089233,liberalize,L IH B ER AH L AY Z,L IH B ER AH L AY Z D
1.3056694269180298,look,L UH K,L UH K T
1.3007718324661255,legislate,L EH JH IH S L EY T,L EH JH AH S L EY T AH D
1.2892858982086182,launch,L AO N CH,L AO N CH T
1.2815637588500977,lampoon,L AE M P UW N,L AE M P UW N D
1.2812491655349731,locate,L OW K EY T,L OW K EY T AH D
1.2808635234832764,litigate,L IH T IH G EY T,L IH T IH G EY T IH D
1.2793210744857788,laminate,L AE M AH N AH T,L AE M AH N EY T AH D
1.2771071195602417,latch,L AE CH,L AE CH T
1.274903416633606,lie,L AY,L EY
1.272716760635376,lag,L AE G,L AE G D
1.2716931104660034,limit,L IH M AH T,L IH M AH T AH D
1.271176815032959,lavish,L AE V IH SH,L AE V IH SH T
1.2697168588638306,loot,L UW T,L UW T AH D
1.2684794664382935,loop,L UW P,L UW P T
1.2675312757492065,lure,L UH R,L UH R D
1.2658106088638306,load,L OW D,L OW D IH D
1.2626368999481201,louse,L AW S,L AW Z D
1.262001395225525,leave,L IY V,L EH F T
1.2617608308792114,letter,L EH T ER,L EH T ER D
1.259247899055481,lean,L IY N,L IY N D
1.2587512731552124,lead,L EH D,L EH D IH D
1.2581212520599365,lunge,L AH N JH,L AH N JH D
1.257436752319336,lodge,L AA JH,L AA JH D
1.2573813199996948,lay,L EY,L EY D
1.257001280784607,listen,L IH S AH N,L IH S AH N D
1.256142258644104,launder,L AO N D ER,L AO N D ER D
1.2559128999710083,longe,L AA N JH,L AO NG D
1.2552107572555542,limp,L IH M P,L IH M P T
1.2547744512557983,lunch,L AH N CH,L AH N CH T
1.2540420293807983,lawyer,L AO Y ER,L AO Y ER D
1.2539516687393188,livery,L IH V ER IY,L IH V R IY D
1.252934455871582,loose,L UW S,L UW S T
1.252125859260559,levy,L EH V IY,L EH V IY D
1.2515461444854736,lap,L AE P,L AE P T
1.250627875328064,laugh,L AE F,L AE F T
1.2493418455123901,localize,L OW K AH L AY Z,L OW K AH L AY Z D
1.248801827430725,loom,L UW M,L UW M D
1.2487980127334595,lionize,L AY AH N AY Z,L AY AH N AY Z D
1.2484891414642334,log,L AO G,L AO G D
1.2483934164047241,lapse,L AE P S,L AE P S T
1.2480450868606567,lock,L AA K,L AA K T
1.2463241815567017,label,L EY B AH L,L EY B AH L D
1.2462047338485718,let,L EH T,L EH T
1.2458431720733643,lurch,L ER CH,L ER CH T
1.2457849979400635,lick,L IH K,L IH K T
1.2441836595535278,leap,L IY P,L EH P T
1.2433212995529175,limb,L IH M,L IH M D
1.2424002885818481,layer,L EY ER,L EY ER D
1.2410727739334106,lump,L AH M P,L AH M P T
1.241072177886963,last,L AE S T,L AE S T AH D
1.2406151294708252,loan,L OW N,L OW N D
1.2404577732086182,level,L EH V AH L,L EH V AH L D
1.2382510900497437,lease,L IY S,L IY S T
1.2382510900497437,leese,L IY S,L AO R
1.237912893295288,leak,L IY K,L IY K T
1.2377148866653442,ladle,L EY D AH L,L EY D AH L D
1.2369838953018188,leash,L IY SH,L IY SH T
1.2369736433029175,lob,L AA B,L AA B D
1.2369385957717896,lynch,L IH N CH,L IH N CH T
1.236695408821106,lurk,L ER K,L ER K T
1.236289143562317,love,L AH V,L AH V D
1.236047387123108,lend,L EH N D,L EH N T
1.23521089553833,liquidate,L IH K W IH D EY T,L IH K W IH D EY T IH D
1.2351785898208618,lib,L IH B,L IH B D
1.233309268951416,lobby,L AA B IY,L AA B IY D
1.2324765920639038,line,L AY N,L AY N D
1.232378602027893,leg,L EH G,L EH G AH D
1.2314845323562622,like,L AY K,L AY K T
1.2304798364639282,leach,L IY CH,L IY CH T
1.228535771369934,lash,L AE SH,L AE SH T
1.2254778146743774,lip,L IH P,L IH P T
1.2229231595993042,learn,L ER N,L ER N D
1.2223201990127563,license,L AY S AH N S,L AY S AH N S T
1.2192870378494263,labell,L AH B EH L,L EY B AH L D
1.218924880027771,lament,L AH M EH N T,L AH M EH N T IH D
1.2182778120040894,live,L AY V,L IH V D
1.2173662185668945,lecture,L EH K CH ER,L EH K CH ER D
1.217353343963623,list,L IH S T,L IH S T AH D
1.2153292894363403,liquefy,L IH K W AH F AY,L IH K W AH F AY D
1.2148469686508179,lace,L EY S,L EY S T
1.2124654054641724,liberate,L IH B ER EY T,L IH B ER EY T IH D
1.2116161584854126,lop,L AA P,L AA P T
1.2110964059829712,luff,L AH F,L AH F T
1.210114598274231,leverage,L EH V ER IH JH,L IY V ER IH JH D
1.2087595462799072,light,L AY T,L IH T
1.2065526247024536,lift,L IH F T,L IH F T AH D
1.202557921409607,legalize,L IY G AH L AY Z,L IY G AH L AY Z D
1.2023162841796875,long,L AO NG,L AO NG D
1.1904999017715454,levitate,L EH V IH T EY T,L EH V IH T EY T IH D
1.153812050819397,lose,L UW Z,L AO S T
1.0542720556259155,link,L IH NG K,L IH NG K T
0.9113105535507202,legitimize,L AH JH IH T AH M AY Z,L IH JH IH T AH M AY Z D
0.7275419235229492,loathe,L OW DH,L OW DH D
0.4745349884033203,sandwich,S AE N D W IH CH,S AE N D W IH CH T
0.009244084358215332,affront,AH F R AH N T,AH F R AH N T IH D
