activation,lemma,present_phones,past_phones
2.4154279232025146,misperceive,M IH S P ER S IY V,M IH S P ER S IY V D
1.360065221786499,collectivize,K AH L EH K T IH V AY Z,K AH L EH K T IH V AY Z D
1.3247489929199219,microwave,M AY K R AH W EY V,M AY K R OW W EY V D
1.1248059272766113,unwelcome,AH N W EH L K AH M,AH N W EH L K AH M D
1.119114637374878,monogram,M AA N AH G R AE M,M AA N AH G R AE M D
1.0284929275512695,misbehave,M IH S B AH HH EY V,M IH S B AH HH EY V D
1.0223095417022705,experiment,IH K S P EH R AH M AH N T,IH K S P EH R AH M AH N T AH D
0.6856184005737305,excoriate,EH K S K AO R IY EY T,EH K S K AO R IY EY T IH D
0.620622456073761,materialize,M AH T IH R IY AH L AY Z,M AH T IH R IY AH L AY Z D
0.614352285861969,masturbate,M AE S T ER B EY T,M AE S T ER B EY T IH D
0.5029485821723938,mastermind,M AE S T ER M AY N D,M AE S T ER M AY N D IH D
0.4230409562587738,repatriate,R IY P EY T R IY EY T,R IY P EY T R IY EY T IH D
0.24443921446800232,misprice,M IH S P R AY S,M IH S P R AY S T
0.2326538860797882,stockpile,S T AA K P AY L,S T AA K P AY L D
0.20096203684806824,exploit,EH K S P L OY T,EH K S P L OY T AH D
0.09740427136421204,mangle,M AE NG G AH L,M AE NG G AH L D
0.0966884195804596,mollify,M AA L AH F AY,M AA L AH F AY D
0.05252842605113983,resettle,R IY S EH T AH L,R IY S EH T AH L D
0.0304032564163208,perfect,P ER F EH K T,P ER F EH K T IH D
0.016119331121444702,flop,F L AA P,F L AA P T
0.015012621879577637,purport,P ER P AO R T,P ER P AO R T IH D
