activation,lemma,present_phones,past_phones
1.8210728168487549,counterbid,K AW N T ER B IH D,K AW N T ER B IH D
1.6686029434204102,counterattack,K AW N T ER AH T AE K,K AW N T ER AH T AE K T
1.6118946075439453,counterbalance,K AW N T ER B AE L AH N S,K AW N T ER B AE L AH N S T
1.5464377403259277,corner,K AO R N ER,K AO R N ER D
1.4940074682235718,confer,K AH N F ER,K AH N F ER D
1.4937193393707275,whisper,W IH S P ER,W IH S P ER D
1.4841078519821167,evaporate,IH V AE P ER EY T,IH V AE P ER EY T AH D
1.482602596282959,proffer,P R AA F ER,P R AA F ER D
1.477048397064209,countersue,K AW N T ER S UW,K AW N T ER S UW D
1.472806453704834,launder,L AO N D ER,L AO N D ER D
1.4717689752578735,counterfeit,K AW N T ER F IH T,K AW N T ER F IH T IH D
1.4701604843139648,preserve,P R AH Z ER V,P R AH Z ER V D
1.4692806005477905,slather,S L AE DH ER,S L AE DH ER D
1.468929409980774,hunker,HH AH NG K ER,HH AH NG K ER D
1.4641480445861816,rewire,R IY W AY ER,R IY W AY ER D
1.4638638496398926,pester,P EH S T ER,P EH S T ER D
1.4630374908447266,concur,K AH N K ER,K AH N K ER D
1.4601404666900635,pressure,P R EH SH ER,P R EH SH ER D
1.4579353332519531,tamper,T AE M P ER,T AE M P ER D
1.4572908878326416,prefer,P R AH F ER,P R AH F ER D
1.4571304321289062,converge,K AH N V ER JH,K AH N V ER JH D
1.4567272663116455,pander,P AE N D ER,P AE N D ER D
1.446016550064087,censor,S EH N S ER,S EH N S ER D
1.4445288181304932,reoffer,R IY AO F ER,R IY AO F ER D
1.443268060684204,mesmerize,M EH Z M ER AY Z,M EH Z M ER AY Z D
1.4421801567077637,tinker,T IH NG K ER,T IH NG K ER D
1.4408199787139893,snicker,S N IH K ER,S N IH K ER D
1.4377837181091309,smother,S M AH DH ER,S M AH DH ER D
1.4361674785614014,pulverize,P AH L V ER AY Z,P AH L V ER AY Z D
1.435521125793457,conserve,K AH N S ER V,K AH N S ER V D
1.4353976249694824,counter,K AW N T ER,K AW N T ER D
1.4351054430007935,hamper,HH AE M P ER,HH AE M P ER D
1.4339637756347656,pasteurize,P AE S CH ER AY Z,P AE S CH ER AY Z D
1.4320082664489746,converse,K AA N V ER S,K AH N V ER S T
1.4290724992752075,disperse,D IH S P ER S,D IH S P ER S T
1.4272078275680542,capture,K AE P CH ER,K AE P CH ER D
1.4256211519241333,muster,M AH S T ER,M AH S T ER D
1.4254709482192993,submerse,S AH B M ER S,S AH B M ER S T
1.4252291917800903,shelter,SH EH L T ER,SH EH L T ER D
1.425009846687317,stagger,S T AE G ER,S T AE G ER D
1.4220808744430542,enumerate,IH N UW M ER EY T,IH N UW M ER EY T IH D
1.4216742515563965,spatter,S P AE T ER,S P AE T ER D
1.4208481311798096,mastermind,M AE S T ER M AY N D,M AE S T ER M AY N D IH D
1.4207746982574463,martyr,M AA R T ER,M AA R T ER D
1.4198758602142334,crater,K R EY T ER,K R EY T ER D
