activation,lemma,present_phones,past_phones
0.3446788191795349,commercialize,K AH M ER SH AH L AY Z,K AH M ER SH AH L AY Z D
0.3388027548789978,yuppify,Y AH P IH F AY,Y AH P IH F AY D
0.3358120322227478,puncture,P AH NG K CH ER,P AH NG K CH ER D
0.3256573975086212,function,F AH NG K SH AH N,F AH NG K SH AH N D
0.31143951416015625,fumble,F AH M B AH L,F AH M B AH L D
0.3102678060531616,position,P AH Z IH SH AH N,P AH Z IH SH AH N D
0.2984830439090729,fracture,F R AE K CH ER,F R AE K CH ER D
0.296190470457077,mumble,M AH M B AH L,M AH M B AH L D
0.2883945405483246,jumble,JH AH M B AH L,JH AH M B AH L D
0.2846096158027649,capitulate,K AH P IH CH UW L IH T,K AH P IH CH AH L EY T IH D
0.2813563942909241,compel,K AH M P EH L,K AH M P EH L D
0.2813372015953064,rumble,R AH M B AH L,R AH M B AH L D
0.26476213335990906,tumble,T AH M B AH L,T AH M B AH L D
