activation,lemma,present_phones,past_phones
0.6316953301429749,censor,S EH N S ER,S EH N S ER D
0.6289051175117493,subject,S AH B JH EH K T,S AH B JH EH K T IH D
0.6159040331840515,send,S EH N D,S EH N T
0.5980436205863953,tender,T EH N D ER,T EH N D ER D
0.5967719554901123,sense,S EH N S,S EH N S T
0.57859867811203,tenure,T EH N Y ER,T EH N Y ER D
0.5525602102279663,censure,S EH N SH ER,S EH N SH ER D
0.5510759949684143,lend,L EH N D,L EH N T
0.5459349751472473,study,S T AH D IY,S T AH D IY D
0.5402637720108032,sensitize,S EH N S AH T AY Z,S EH N S AH T AY Z D
0.5393100380897522,mend,M EH N D,M EH N D IH D
0.5383951663970947,wind,W AY N D,W IH N D IH D
0.5358522534370422,subdue,S AH B D UW,S AH B D UW D
0.5203315019607544,medicate,M EH D IH K EY T,M EH D IH K EY T IH D
0.5145330429077148,fend,F EH N D,F EH N D IH D
0.5121142268180847,henpeck,HH EH N P EH K,HH EH N P EH K T
0.5105434656143188,benefit,B EH N AH F IH T,B EH N AH F IH T IH D
0.5078845620155334,subside,S AH B S AY D,S AH B S AY D IH D
0.5073853731155396,subsidize,S AH B S IH D AY Z,S AH B S IH D AY Z D
0.5056012868881226,levitate,L EH V IH T EY T,L EH V IH T EY T IH D
0.505088210105896,bend,B EH N D,B EH N T
0.5024857521057129,mentor,M EH N T AO R,M EH N T ER D
0.5000954866409302,sensationalize,S EH N S EY SH AH N AH L AY Z,S EH N S EY SH AH N AH L AY Z D
0.49501147866249084,web,W EH B,W EH B D
0.4939785301685333,fence,F EH N S,F EH N S T
0.48854324221611023,suspect,S AH S P EH K T,S AH S P EH K T IH D
0.4815698266029358,subscribe,S AH B S K R AY B,S AH B S K R AY B D
0.48063379526138306,handicap,HH AE N D IY K AE P,HH AE N D IY K AE P T
0.47903069853782654,wed,W EH D,W EH D IH D
0.47492721676826477,menace,M EH N AH S,M EH N AH S T
0.47185221314430237,weld,W EH L D,W EH L D IH D
0.4716707170009613,landscape,L AE N D S K EY P,L AE N D S K EY P T
0.4690757989883423,network,N EH T W ER K,N EH T W ER K T
0.4666460156440735,variegate,V EH R IH G EY T,V EH R IH G EY T IH D
0.46037572622299194,render,R EH N D ER,R EH N D ER D
0.45968785881996155,wine,W AY N,W AY N D
0.45727846026420593,testify,T EH S T AH F AY,T EH S T AH F AY D
0.45574095845222473,westernize,W EH S T ER N AY Z,W EH S T ER N AY Z D
0.4536326825618744,leg,L EH G,L EH G AH D
0.4511723816394806,mind,M AY N D,M AY N D AH D
0.4480166435241699,vent,V EH N T,V EH N T IH D
0.44324132800102234,steady,S T EH D IY,S T EH D IY D
0.4420422613620758,venture,V EH N CH ER,V EH N CH ER D
0.43708130717277527,levy,L EH V IY,L EH V IY D
0.43694600462913513,wound,W AW N D,W UW N D IH D
0.43666893243789673,suffuse,S AH F Y UW Z,S AH F Y UW Z D
0.43558695912361145,furnish,F ER N IH SH,F ER N IH SH T
0.4350907504558563,whitewash,W AY T W AA SH,W AY T W AA SH T
0.4331870973110199,stud,S T AH D,S T AH D IH D
0.42775771021842957,concede,K AH N S IY D,K AH N S IY D IH D
0.427023321390152,sound,S AW N D,S AW N D IH D
0.4267334043979645,tesselate,T EH S AH L EY T,T EH S AH L EY T IH D
0.4245772063732147,burnish,B ER N IH SH,B ER N IH SH T
0.42436471581459045,substitute,S AH B S T AH T UW T,S AH B S T AH T UW T IH D
0.4229620099067688,forgive,F ER G IH V,F ER G EY V
0.4208865463733673,subcontract,S AH B K AA N T R AE K T,S AH B K AA N T R AE K T IH D
0.419723242521286,turn,T ER N,T ER N D
