activation,lemma,present_phones,past_phones
0.4061084985733032,blotch,B L AA T CH,B L AA T CH T
0.398214727640152,outfox,AW T F AA K S,AW T F AA K S T
0.3908083438873291,outfit,AW T F IH T,AW T F IH T IH D
0.3894200921058655,outrage,AW T R EY JH,AW T R EY JH D
0.36986738443374634,shortchange,SH AO R T CH EY N JH,SH AO R T CH EY N JH D
0.3687249422073364,outwit,AW T W IH T,AW T W IH T IH D
0.35455453395843506,forecast,F AO R K AE S T,F AO R K AE S T
0.3527193069458008,typecast,T AY P K AE S T,T AY P K AE S T
0.34948858618736267,stigmatize,S T IH G M AH T AY Z,S T IH G M AH T AY Z D
0.34852415323257446,stream,S T R IY M,S T R IY M D
0.34383973479270935,starch,S T AA R CH,S T AA R CH T
0.3413785696029663,hunker,HH AH NG K ER,HH AH NG K ER D
0.3387089669704437,flicker,F L IH K ER,F L IH K ER D
0.33820101618766785,perish,P EH R IH SH,P EH R IH SH T
0.3347984552383423,outrun,AW T R AH N,AW T R AE N
0.3340514600276947,procrastinate,P R AH K R AE S T AH N EY T,P R AH K R AE S T AH N EY T IH D
0.3328281342983246,autopsy,AO T AA P S IY,AO T AA P S IY D
0.3247529864311218,puncture,P AH NG K CH ER,P AH NG K CH ER D
0.3218918442726135,preconceive,P R IY K AH N S IY V,P R IY K AH N S IY V D
0.32164859771728516,furbish,F ER B IH SH,F ER B IH SH T
0.32147717475891113,warehouse,W EH R HH AW S,W EH R HH AW Z D
0.32131022214889526,prognosticate,P R AA G N AA S T AH K EY T,P R AA G N AA S T AH K EY T IH D
0.3210703432559967,differentiate,D IH F ER EH N SH IY EY T,D IH F ER EH N SH IY EY T IH D
0.32093632221221924,tinker,T IH NG K ER,T IH NG K ER D
0.31790879368782043,streamline,S T R IY M L AY N,S T R IY M L AY N D
0.30771204829216003,starve,S T AA R V,S T AA R V D
0.3068707585334778,lavish,L AE V IH SH,L AE V IH SH T
0.304940402507782,blitz,B L IH T S,B L IH T S T
0.3049014210700989,outspend,AW T S P EH N D,AW T S P EH N T
0.2992069721221924,strip,S T R IH P,S T R IH P T
0.29532355070114136,start,S T AA R T,S T AA R T IH D
0.2862511873245239,cherish,CH EH R IH SH,CH EH R IH SH T
0.28571173548698425,outlive,AW T L IH V,AW T L IH V D
0.28317204117774963,flex,F L EH K S,F L EH K S T
0.2820008099079132,abridge,AH B R IH JH,AH B R IH JH D
0.2795912027359009,stucco,S T AH K OW,S T AH K OW D
0.27954161167144775,stock,S T AA K,S T AA K T
0.27589040994644165,addict,AH D IH K T,AH D IH K T IH D
0.2708590030670166,outgun,AW T G AH N,AW T G AH N D
0.26990213990211487,stretch,S T R EH CH,S T R EH CH T
0.2625690996646881,strive,S T R AY V,S T R OW V
0.2614971995353699,fluctuate,F L AH K CH AH W EY T,F L AH K CH AH W EY T IH D
0.2524432837963104,outman,AW T M AH N,AW T M AE N D
0.24861425161361694,affix,AE F IH K S,AH F IH K S T
