activation,lemma,present_phones,past_phones
0.49023380875587463,cripple,K R IH P AH L,K R IH P AH L D
0.489477276802063,triple,T R IH P AH L,T R IH P AH L D
0.47052550315856934,grapple,G R AE P AH L,G R AE P AH L D
0.4561651051044464,dribble,D R IH B AH L,D R IH B AH L D
0.4479503929615021,franchise,F R AE N CH AY Z,F R AE N CH AY Z D
0.4454773962497711,appropriate,AH P R OW P R IY AH T,AH P R OW P R IY EY T IH D
0.44343438744544983,grizzle,G R IH Z AH L,G R IH Z AH L D
0.43548381328582764,drip,D R IH P,D R IH P T
0.43118664622306824,grip,G R IH P,G R IH P T
0.41966280341148376,bristle,B R IH S AH L,B R IH S AH L D
0.4149629771709442,frizzle,F R IH Z AH L,F R IH Z AH L D
0.4096508324146271,bridge,B R IH JH,B R IH JH D
0.4077238142490387,optimize,AA P T AH M AY Z,AA P T AH M AY Z D
0.40395310521125793,gripe,G R AY P,G R AY P T
0.3984265625476837,propel,P R AH P EH L,P R AH P EH L D
0.39213523268699646,sodomize,S AO D AH M AY Z,S AO D AH M AY Z D
0.3914128243923187,shrug,SH R AH G,SH R AH G D
0.3889845013618469,horrify,HH AO R AH F AY,HH AO R AH F AY D
0.3869416117668152,bridle,B R AY D AH L,B R AY D AH L D
0.38471612334251404,grimace,G R IH M AH S,G R IH M AH S T
0.3799038827419281,mesmerize,M EH Z M ER AY Z,M EH Z M ER AY Z D
0.3788882791996002,reexamine,R IY EH G Z AE M AH N,R IY IH G Z AE M AH N D
0.37420961260795593,brag,B R AE G,B R AE G D
0.37350034713745117,uncomplicate,AH N K AA M P L AH K EY T,AH N K AA M P L AH K EY T IH D
0.37290647625923157,trip,T R IH P,T R IH P T
0.3667369782924652,humiliate,HH Y UW M IH L IY EY T,HH Y UW M IH L IY EY T IH D
0.36360326409339905,drug,D R AH G,D R AH G D
0.36206862330436707,brim,B R IH M,B R IH M D
0.36083438992500305,droop,D R UW P,D R UW P T
0.36009925603866577,assimilate,AH S IH M AH L EY T,AH S IH M AH L EY T IH D
0.35786154866218567,transplant,T R AE N S P L AE N T,T R AE N S P L AE N T IH D
0.35708919167518616,trigger,T R IH G ER,T R IH G ER D
0.3569225072860718,group,G R UW P,G R UW P T
0.35672518610954285,slip,S L IH P,S L IH P T
0.3463222086429596,organize,AO R G AH N AY Z,AO R G AH N AY Z D
0.34593573212623596,drop,D R AA P,D R AA P T
0.344583123922348,drag,D R AE G,D R AE G D
0.33984506130218506,bribe,B R AY B,B R AY B D
0.3385929763317108,glamorize,G L AE M ER AY Z,G L AE M ER AY Z D
0.33638736605644226,equalize,IY K W AH L AY Z,IY K W AH L AY Z D
0.33563464879989624,frazzle,F R AE Z AH L,F R AE Z AH L D
0.33377426862716675,credential,K R IH D EH N SH AH L,K R AH D EH N SH AH L D
0.33249616622924805,mortgage,M AO R G AH JH,M AO R G IH JH D
0.33211612701416016,wangle,W AE NG G AH L,W AE NG G AH L D
0.33127260208129883,trouble,T R AH B AH L,T R AH B AH L D
0.3308943510055542,arbitrate,AA R B AH T R EY T,AA R B AH T R EY T IH D
0.3292800188064575,mangle,M AE NG G AH L,M AE NG G AH L D
0.32916268706321716,squirrel,S K W ER AH L,S K W ER AH L D
0.32544460892677307,stifle,S T AY F AH L,S T AY F AH L D
0.3242399990558624,snuggle,S N AH G AH L,S N AH G AH L D
0.32158222794532776,warble,W AO R B AH L,W AO R B AH L D
0.32058045268058777,stipulate,S T IH P Y AH L EY T,S T IH P Y AH L EY T IH D
0.32034432888031006,transgress,T R AE N Z G R EH S,T R AE N Z G R EH S T
0.3192491829395294,branch,B R AE N CH,B R AE N CH T
0.3176994323730469,staple,S T EY P AH L,S T EY P AH L D
0.3162883222103119,grin,G R IH N,G R IH N D
0.31556639075279236,scuffle,S K AH F AH L,S K AH F AH L D
0.3135564625263214,grope,G R OW P,G R OW P T
0.3125368058681488,bring,B R IH NG,B R AO T
0.3095397651195526,swipe,S W AY P,S W AY P T
0.30877840518951416,drape,D R EY P,D R EY P T
0.30847305059432983,spiral,S P AY R AH L,S P AY R AH L D
0.3065187335014343,absolve,AH B Z AA L V,AH B Z AA L V D
0.3058722913265228,creolize,K R IY OW L AY Z,K R IY OW L AY Z D
0.3046387732028961,adjudge,AH JH AH JH,AH JH AH JH D
