activation,lemma,present_phones,past_phones
0.3657495081424713,predicate,P R EH D AH K EY T,P R EH D AH K EY T IH D
0.3178776800632477,produce,P R AH D UW S,P R AH D UW S T
0.3095521628856659,hitchhike,HH IH CH HH AY K,HH IH CH HH AY K T
0.3021332025527954,warehouse,W EH R HH AW S,W EH R HH AW Z D
0.2554202973842621,jaundice,JH AO N D AH S,JH AO N D IH S T
0.253548264503479,promise,P R AA M AH S,P R AA M AH S T
0.24115069210529327,preface,P R EH F AH S,P R EH F AH S T
0.23959113657474518,premise,P R EH M IH S,P R EH M AH S T
0.22568677365779877,grimace,G R IH M AH S,G R IH M AH S T
0.20363284647464752,deprecate,D EH P R AH K EY T,D EH P R AH K EY T AH D
0.20342956483364105,preside,P R IH Z AY D,P R IH Z AY D IH D
0.1673964560031891,provide,P R AH V AY D,P R AH V AY D IH D
0.1579902321100235,helmet,HH EH L M AH T,HH EH L M AH T IH D
0.15448613464832306,diffuse,D IH F Y UW S,D IH F Y UW Z D
0.12858198583126068,dislike,D IH S L AY K,D IH S L AY K T
0.12076294422149658,ossify,AA S AH F AY,AA S AH F AY D
0.11922366917133331,disease,D IH Z IY Z,D IH Z IY Z D
0.11272864043712616,profess,P R AH F EH S,P R AH F EH S T
0.10099352896213531,value,V AE L Y UW,V AE L Y UW D
