activation,lemma,present_phones,past_phones
0.9993508458137512,safeguard,S EY F G AA R D,S EY F G AA R D IH D
0.6495398879051208,reignite,R IY IH G N AY T,R IY IH G N AY T IH D
0.6398455500602722,bombard,B AA M B AA R D,B AA M B AA R D IH D
0.6101436018943787,discard,D IH S K AA R D,D IH S K AA R D IH D
0.6032422780990601,restart,R IY S T AA R T,R IY S T AA R T IH D
0.6024567484855652,subcontract,S AH B K AA N T R AE K T,S AH B K AA N T R AE K T IH D
0.552836537361145,compartmentalize,K AH M P AA R T M EH N T AH L AY Z,K AA M P AA R T M EH N T AH L AY Z D
0.5343267321586609,predominate,P R IH D AA M AH N EY T,P R IH D AA M AH N EY T IH D
0.5250381827354431,respond,R IH S P AA N D,R IH S P AA N D IH D
0.49622806906700134,stigmatize,S T IH G M AH T AY Z,S T IH G M AH T AY Z D
0.48015084862709045,spotlight,S P AA T L AY T,S P AA T L AY T IH D
0.4467395842075348,skyrocket,S K AY R AA K AH T,S K AY R AA K AH T IH D
0.4461265206336975,overcharge,OW V ER CH AA R JH,OW V ER CH AA R JH D
0.4311503767967224,broadside,B R AO D S AY D,B R AO D S AY D IH D
0.404911607503891,disbar,D IH S B AA R,D IH S B AA R D
0.3988681733608246,dislodge,D IH S L AA JH,D IH S L AA JH D
0.3978922665119171,spearhead,S P IH R HH EH D,S P IH R HH EH D IH D
0.3861747682094574,downgrade,D AW N G R EY D,D AW N G R EY D AH D
0.3809591829776764,discharge,D IH S CH AA R JH,D IH S CH AA R JH D
0.37904953956604004,mischarge,M IH S CH AA R JH,M IH S CH AA R JH D
0.36457559466362,padlock,P AE D L AA K,P AE D L AA K T
0.35216671228408813,coincide,K OW IH N S AY D,K OW AH N S AY D AH D
0.34477895498275757,underwrite,AH N D ER R AY T,AH N D ER R OW T
0.3323676288127899,reinvite,R IY IH N V AY T,R IY IH N V AY T IH D
0.32849952578544617,firebomb,F AY ER B AA M,F AY R B AA M D
0.3274542987346649,whitewash,W AY T W AA SH,W AY T W AA SH T
0.32272306084632874,backlog,B AE K L AA G,B AE K L AA G D
0.31219080090522766,emigrate,EH M AH G R EY T,EH M AH G R EY T IH D
0.3002634644508362,redesign,R IY D IH Z AY N,R IY D IH Z AY N D
0.2904740273952484,immigrate,IH M AH G R EY T,IH M AH G R EY T IH D
0.259145587682724,stagnate,S T AE G N EY T,S T AE G N EY T IH D
0.23072923719882965,redefine,R IY D IH F AY N,R IY D IH F AY N D
0.19424910843372345,misguide,M IH S G AY D,M IH S G AY D IH D
0.18695837259292603,mortgage,M AO R G AH JH,M AO R G IH JH D
0.1303703933954239,bargain,B AA R G AH N,B AA R G AH N D
0.10276830196380615,trigger,T R IH G ER,T R IH G ER D
